"CUSTOMER_WID","VISITS_NUM"
517463652,15
518440149,2
520395742,11
522358006,3
522358007,8
523345304,24
523346330,18
524330770,4
525310202,9
526290462,2
526291094,10
532212630,3
532212773,20
532212949,20
533200635,2
533201052,10
537149775,15
538138622,4
538138815,2
538139014,5
538139669,15
539134079,6
539134331,2
539134712,2
540124755,5
540125617,16
543110502,7
543110573,6
543111593,1
543111665,4
544097708,4
544097787,15
544098109,9
544098992,13
545100207,15
546097611,2
546098271,2
547096428,7
547098638,7
549001443,5
549478403,17
550995723,2
550996601,9
550997182,2
550997332,2
551997171,24
551997396,4
552796078,12
552993633,3
553294810,18
553499530,4
554617374,8
557013349,2
558006108,8
558007256,4
558011528,11
558030324,3
559017399,3
562028261,2
565028153,9
565031052,1
566037152,4
566046391,10
567640635,4
567682354,10
568054408,6
571062572,22
572057182,2
572606808,21
573070763,15
573167639,2
573633416,15
574614171,2
574777466,2
575022270,2
575088200,2
575853463,5
577617101,12
578316072,13
578912779,15
579740727,12
579880869,3
580095088,18
582132738,11
582132740,15
583140802,8
585675050,14
586164238,9
587172093,7
587174263,7
587230629,11
588492224,3
589547124,7
590555062,6
592565499,5
593152906,19
593555596,4
593561320,17
593562182,2
593562844,17
594171196,14
595118902,5
595255401,4
596607073,5
597284415,2
599644671,3
599651425,10
600928993,7
601470690,12
601939036,7
603295251,23
603697336,21
606734436,17
607742154,17
607748461,6
609142338,12
610795073,2
611398127,2
611460458,18
611728887,10
613353744,14
613824752,16
613826157,2
614851022,6
615849123,8
615851887,10
618329823,22
618919033,8
619144478,19
620034774,5
620945360,8
620946396,2
620947781,13
620949183,15
621960027,5
622978262,7
623991717,2
624630569,18
627052651,2
627053795,14
627757482,14
628579398,13
628676663,14
628684269,16
628977563,9
629089132,2
630104720,16
630109242,14
630109512,14
631567453,15
632097209,1
634209410,9
636901820,3
637887829,4
638829840,10
639292484,7
643245513,2
644163345,4
644406488,16
645342251,10
645428595,15
646128149,9
646413533,5
646413760,2
649109413,3
650541768,8
651212356,14
652386510,2
652590955,4
655925524,12
656550548,5
657344044,9
657711104,18
657713252,6
658734027,15
659272152,2
660787572,10
664880732,17
664898649,2
665282084,4
665930453,18
665931323,14
666940214,2
666945347,4
667982471,3
671054477,5
671550297,7
671718098,13
671867131,25
672082282,17
672083621,2
673121776,12
674694063,6
675701395,4
676219013,2
681361798,2
682083630,4
682390006,7
682775367,13
682775370,2
682775698,12
682775796,8
682775935,10
682791193,2
683945229,1
686237644,9
686238634,2
687388012,6
687388770,11
693117329,2
694258719,13
694259712,8
695403783,10
695403789,6
698830028,11
698830347,5
699977178,4
699985715,2
699986365,14
701126632,2
701126845,14
701127720,1
701127953,6
702273492,2
702273493,2
702274160,2
703445886,6
704585034,2
706875291,8
706875835,7
708026688,9
708027023,7
708027347,7
708027459,5
708027886,7
709180489,2
709180610,2
709180707,10
709181262,15
714898215,14
714898520,4
714898966,12
716052077,13
716052914,5
716053369,4
716053479,3
716053803,2
717202398,15
718348528,2
722940553,11
725242524,3
726405495,2
727553435,2
728709180,2
728709400,5
731004889,2
731005669,2
733318229,2
733318467,4
734477655,2
734477662,13
734478097,7
734478770,13
735627857,7
736790209,12
737937768,3
739097595,15
739098025,2
740255680,6
740255800,2
740256047,11
741404984,4
742559008,16
742559331,11
743726600,4
743726721,4
744887007,3
747196019,2
747196454,9
747196473,12
747196586,6
747196681,14
747197035,2
748355678,5
748355995,2
750676961,11
750677019,13
755312905,9
755314427,8
759944996,2
761107350,1
763428261,4
764596207,6
764596759,4
765602773,3
771563780,8
772730161,5
773894917,14
773895015,11
773895779,3
775065269,15
776232472,3
776232473,3
779723059,6
779723372,8
780889805,6
783222954,5
783223605,7
783223617,1
783224049,7
784398046,1
785560168,9
785561146,11
785561147,3
787883806,4
787883808,7
787884678,2
789055235,2
790227951,2
791397901,9
791398114,14
791398209,12
796078131,3
797255806,2
797255901,7
799610291,6
799610303,7
800796494,5
801965697,2
804309540,4
804310080,10
804310409,10
804310727,15
806661337,3
806661883,3
807842075,8
809012518,2
809012683,1
809012735,11
809012785,9
809012786,6
809013161,6
810179682,2
810180073,8
810180392,4
813704459,4
814871675,8
814871793,7
820737982,2
821918535,5
821918976,9
821919077,5
821919079,5
823108973,8
823110166,6
823116607,4
823117044,3
826642850,7
828989491,5
828989580,9
828990671,2
830165831,9
830166802,4
831350577,4
837221331,1
840757319,4
840757330,4
840757340,2
841948002,6
841950046,6
843123098,5
846666914,13
846666915,2
846667434,4
847846529,2
847846858,8
849022577,9
850204563,9
850205001,4
850205108,7
850205648,7
851389875,4
851390857,6
852564685,4
853759468,6
854945130,2
854945452,2
856122185,3
857301730,4
858487952,5
859671185,3
863227831,4
863228047,2
863228586,2
866789564,9
869152746,5
869152747,2
870346844,4
872711146,5
875082232,9
875083099,3
876271685,2
876272578,4
878645197,4
879837652,4
879837761,5
879837861,7
879838077,3
881018795,5
883400106,4
883400113,6
883400761,2
885776209,13
885776419,4
886961700,6
892920240,5
892920242,6
892920869,1
892920988,6
892921410,4
894105977,6
894107513,11
895304712,2
896491569,3
902445114,9
903638936,2
903639057,7
904837783,2
904837874,4
904838649,4
904838985,5
904839092,2
908405647,2
908406769,6
909606080,2
909606838,7
909606959,4
910798464,5
912002847,8
912003386,4
913188693,3
913188919,4
913190006,5
914387378,5
919169762,8
919170193,2
919170319,6
922755991,7
925156340,4
926356386,5
926357358,5
928749272,2
928751451,7
928751563,4
933541135,3
933541894,5
934743898,5
935942192,4
939541212,10
943143110,6
945545837,6
946748731,3
947951446,1
947952092,5
947952095,7
950351831,2
951552218,2
952763121,1
952763537,5
955164915,4
957568965,6
958775966,3
959978440,7
959979178,1
959979749,7
959979852,4
961178078,3
961178419,6
961178639,1
961178733,7
961178751,7
962394482,6
963589834,2
965998331,5
965999629,2
967209574,5
967209795,6
967210236,8
967210457,2
967210472,5
968417438,8
968418188,4
969619213,2
969620660,1
970827699,4
970829233,5
972031033,2
972031255,5
972031584,7
972032564,7
975655811,8
975655921,2
976857368,2
976857485,4
978073641,8
979273675,3
979273901,10
982903241,3
982904242,6
984107262,4
984107263,5
984107916,6
985315923,5
986526883,6
987739204,1
992576668,4
992576789,5
993789569,5
995012159,1
996219867,4
996220521,2
997434959,8
997436263,6
1001065047,2
1002282269,10
1002282488,5
1002283144,2
1002283787,5
1003489620,2
1003501828,4
1003501829,5
1004716001,4
1004716204,1
1005925899,2
1005926216,2
1005926433,2
1005927296,5
1005927405,6
1005927406,6
1009563794,3
1009563919,8
1010788434,8
1010789204,5
1011997569,2
1013210797,6
1013211322,6
1014432795,5
1016867282,2
1016868153,4
1018089919,5
1018090245,4
1018091011,6
1019308100,2
1019308747,1
1020524234,4
1020525304,6
1021737135,2
1021748154,1
1021748155,1
1022957727,1
1022957835,4
1022958159,7
1022958705,7
1026617945,2
1027844389,10
1027844499,1
1027844715,1
1027844727,7
1027845807,4
1029066947,2
1031501737,9
1033942614,2
1035165826,2
1035167197,1
1035167307,6
1036385415,1
1036385514,4
1036388223,7
1037609936,2
1037610143,4
1037610477,1
1043729612,6
1043729828,4
1044944816,2
1044945463,1
1044945788,3
1044946218,4
1047397555,1
1047397768,1
1052290700,5
1053513765,1
1053514533,5
1054738109,3
1054738545,5
1054739300,5
1055966510,5
1055966841,8
1055967394,4
1057188464,1
1057188795,3
1059638820,4
1062090726,3
1062091824,6
1064549824,3
1065765678,6
1069443422,2
1070673910,5
1071901942,1
1071901952,2
1071902164,4
1071902270,7
1071903475,1
1073127005,2
1074360471,1
1078038427,2
1078038648,5
1079272886,4
1079273107,6
1079273425,6
1080502587,3
1081726651,4
1082954982,4
1086639325,2
1086639439,3
1086639764,1
1086640209,1
1087864283,2
1087864398,7
1089104622,4
1094018185,5
1094019627,2
1095245465,2
1095245473,2
1098936973,5
1098938394,1
1100177153,2
1100177379,4
1103870044,3
1105102356,3
1105103222,4
1106333449,6
1106333452,1
1106333458,1
1106333672,5
1106334220,1
1106334575,3
1106335145,2
1107557955,9
1107558618,5
1110019795,3
1111254318,3
1111254421,2
1111254427,5
1111254752,7
1111255751,1
1112487501,3
1112487619,3
1112488158,2
1112488488,3
1113722311,4
1113722852,2
1113722951,3
1114959674,7
1114959783,3
1114959899,3
1116192630,3
1116192634,5
1116193174,3
1116193609,4
1116194063,2
1116194285,3
1117418590,5
1117418919,5
1117419029,5
1119888612,4
1121122083,3
1121122315,1
1121123320,1
1121123425,3
1121123432,2
1122350753,2
1122363310,4
1122364295,4
1123596970,4
1124827081,1
1124827186,9
1124827189,4
1126061532,3
1126062639,2
1126063082,2
1126063086,5
1128524080,1
1128527583,1
1128527686,5
1128527900,1
1128528137,5
1128528464,3
1129768812,1
1129769039,6
1130996886,2
1130998018,4
1130998351,4
1130998353,2
1132236430,2
1133468285,3
1133468288,6
1133480343,7
1134713762,5
1135921254,3
1137820325,3
1139054042,8
1139054500,2
1140296311,2
1141526783,3
1141527332,5
1141527555,5
1146480347,5
1146480348,6
1147723815,2
1155141442,1
1155141656,2
1155141658,3
1156373872,3
1156374322,2
1156375187,5
1157613294,2
1158858320,2
1158858863,1
1158858865,2
1160089096,1
1162567521,1
1163804291,1
1165042098,2
1165042649,2
1166281646,1
1167526246,2
1167526358,5
1167526788,3
1171244166,3
1172217774,2
1173719229,5
1173719561,1
1174963009,4
1174963885,6
1176193171,3
1181157913,2
1181158130,4
1182404874,1
1182405094,3
1184877679,2
1184877680,2
1184878006,2
1186127384,5
1186127603,4
1186127708,6
1186128046,4
1187357069,6
1189843700,1
1189843908,5
1189844140,2
1191091835,2
1191091837,1
1192328764,5
1193577689,4
1193578025,2
1194820503,3
1198534369,3
1198534698,8
1198535241,4
1198535346,5
1199458675,5
1199780041,6
1200723340,6
1201021691,3
1201022017,3
1201022235,2
1202272750,4
1202273295,6
1203180630,4
1203515627,4
1203515959,5
1203516281,1
1203516284,4
1203516933,1
1203516936,2
1206003465,7
1207246750,2
1207246756,3
1207246864,3
1207247407,2
1207247524,1
1208484158,2
1208484702,1
1208485250,1
1209730330,3
1209730336,5
1210706485,2
1210974250,5
1212223457,1
1212224645,6
1212224755,5
1212224857,4
1214707053,1
1214707497,2
1214707503,1
1215957499,3
1215958051,3
1215958598,3
1216976636,3
1218185162,6
1219685167,3
1219685825,4
1219686253,6
1219686363,4
1220930072,4
1221957971,1
1224671409,2
1224671525,1
1224671848,4
1224671849,7
1224671952,3
1224672172,3
1224672284,5
1224672503,2
1225910444,5
1225910987,2
1225911426,6
1225911651,1
1226873282,3
1228412738,9
1228412846,5
1229426112,3
1232147295,1
1234638290,3
1235892335,2
1237137162,3
1237137386,2
1237137602,1
1237137713,6
1237138253,1
1238373871,1
1238374849,2
1238374963,2
1239356131,1
1240872122,2
1242118236,4
1242118346,5
1242119109,3
1243371112,7
1243371113,2
1244616823,3
1244617150,5
1245865933,4
1245865935,2
1246883077,4
1250859160,2
1250859604,2
1252118092,2
1252118647,5
1253365331,4
1253365333,1
1254619042,3
1254619149,6
1254619150,4
1255861061,1
1255861062,2
1262105761,1
1262106085,1
1263356049,1
1263356161,3
1264608946,1
1264610253,2
1268358744,3
1273144860,6
1275872047,2
1277122405,4
1278381637,1
1278381638,3
1279631589,1
1284624262,1
1285879810,3
1288398453,2
1289643011,4
1290896530,6
1293406420,5
1293406743,1
1295653531,2
1295902672,4
1295903002,5
1297162852,1
1298419762,2
1299403574,3
1304678749,1
1304678964,3
1304679071,4
1304679178,4
1308440908,1
1312209434,3
1312210301,1
1312210414,1
1313456621,5
1313456737,3
1313457814,3
1314713257,3
1314713793,2
1314714013,3
1314714342,1
1314714445,3
1315969516,3
1315971458,3
1315971571,2
1316987266,3
1317221393,1
1318187020,1
1319731824,2
1320990397,1
1320990726,3
1320991707,7
1322241271,1
1322242258,3
1323154208,1
1323492328,2
1324752527,1
1324757406,3
1325722765,1
1326013379,4
1326013704,2
1329770331,1
1329770539,4
1331031044,1
1331031373,1
1333548020,4
1333548346,4
1333548784,2
1337314674,1
1337315329,3
1338566182,2
1338566188,3
1338566620,2
1339824602,1
1339824710,3
1339824824,3
1339825038,3
1339825259,3
1340852460,2
1341082121,1
1342338434,1
1342338653,3
1343601776,3
1343601885,3
1344563086,1
1346108220,5
1346108325,2
1346108758,1
1346109079,1
1347122266,1
1347368292,3
1348626909,1
1348627345,1
1348627452,1
1348627559,2
1349539667,1
1349556042,1
1349887848,1
1349889381,5
1349889979,1
1351146774,3
1354915098,1
1357436620,1
1357437059,3
1358697472,2
1358697575,2
1359950388,4
1359951158,3
1362141120,2
1364986943,1
1364987055,1
1366252304,1
1366252407,2
1366252844,1
1366252846,3
1366253283,2
1367266464,4
1367518449,1
1367518885,3
1368442299,1
1368449281,3
1368769781,4
1368770108,1
1373479339,2
1373819601,1
1373819919,1
1376335851,3
1376336068,1
1377596696,2
1380120340,2
1381379818,3
1382644213,1
1382644481,2
1383901162,1
1383901375,1
1385163887,1
1385164209,1
1386425638,2
1386427051,1
1389896130,1
1390213908,1
1391480184,4
1395260547,1
1397784993,2
1399043170,3
1399043392,1
1399043716,1
1400067082,1
1400312320,1
1401573646,1
1401573863,4
1401574302,2
1401574520,1
1402835025,1
1403795299,1
1404094935,2
1404095364,2
1404095474,1
1404096446,4
1406621399,1
1407885819,1
1409157885,1
1409159074,1
1410416227,2
1410417206,1
1411677365,1
1411677574,1
1411677900,2
1415472029,1
1416736254,1
1416736256,2
1416736674,1
1416736784,1
1418000700,1
1420532051,1
1421542811,1
1422813641,1
1424324668,1
1425585017,1
1425585213,1
1425585725,1
1426598220,1
1426855259,2
1426855366,1
1426855579,1
1426856768,1
1428121231,2
1428121446,1
1428121664,2
1429391483,1
1433187596,1
1434454496,2
1434455143,1
1434455253,1
1435717318,1
1435717433,2
1438253428,1
1438253622,1
1438253691,2
1438254174,1
1439519094,1
1439519202,1
1442051913,2
1442981552,1
1444584170,1
1444584705,1
1444585244,1
1445855984,1
1447126573,1
1447127004,1
1447127005,1
1448397127,1
1450928723,1
1450930029,1
1453466887,1
1453467210,1
1454734884,1
1457274572,1
1457274732,1
1457275010,1
1459810737,1
1459811282,2
1461085162,1
307573129,8
307573442,12
307573451,11
307573548,10
307574563,3
307574604,17
307574652,2
307574653,1
307574724,3
307574855,5
307574902,8
307574934,3
307574959,11
307575021,2
307575070,2
307575125,8
307575233,14
307575248,12
307575255,13
307575350,1
307575389,11
307575417,11
307575418,18
307575421,15
307575502,15
307575517,7
307575634,4
307575636,5
307575650,2
307575696,3
307575730,5
307575761,1
307575831,2
307575851,3
307575870,20
307575887,2
307575902,8
307575928,13
307575931,1
307576013,8
307576022,7
307576088,1
307576201,1
307576206,16
307576327,25
307576378,8
307576470,5
307576476,16
307576492,1
307576540,3
307576578,2
307576603,23
307576623,7
307576794,5
307576814,13
307576826,4
307576840,3
307576862,1
307576916,1
307576917,1
307576922,6
307576927,11
307576982,1
307576989,5
307577001,9
307577015,10
307577024,4
307577070,15
307577156,3
307577216,10
307577239,1
307577266,1
307577298,1
307577306,1
307577311,9
307577326,17
307577386,1
307577413,16
307577422,2
307577431,1
307577448,14
307577450,8
307577458,9
307577462,1
307577478,7
307577480,6
307577502,5
307577510,9
307577573,4
307577577,5
307577578,13
307577632,1
307577644,6
307577645,17
307577659,3
307577672,11
307577703,3
307577739,6
307577765,11
307577779,29
307577799,9
307577810,4
307577832,21
307577841,2
307577877,1
307577887,2
307577894,3
307577906,6
307577934,1
307577949,7
307577969,5
307577972,3
307577983,18
307577992,3
307578009,4
307578018,12
307578042,1
307578061,1
307578068,1
307578108,7
307578123,10
307578139,4
307578262,2
307578263,9
307578286,2
307578371,1
307578488,25
307578562,2
307578640,13
307578649,1
307578662,12
307578668,18
307578677,1
307578696,1
307578708,7
307578749,2
307578752,1
307578775,5
307578802,6
307578816,9
307578836,3
307578857,1
307578866,2
307578871,5
307578901,33
307578933,4
307578967,11
307578989,15
307579004,8
307579094,2
307579100,3
307579103,1
307579144,14
307579150,11
307579158,1
307579171,2
307579205,7
307579208,2
307579222,10
307579235,2
307579257,1
307579285,11
307579302,7
307579327,4
307579332,2
307579351,8
307579360,1
307579438,1
307579445,5
307579462,4
307579481,15
307579547,9
307579623,14
307579635,1
307579640,3
307579651,3
307579660,1
307579665,1
307579675,17
307579798,26
307579799,5
307579803,7
307579847,21
307579855,5
307579857,1
307579874,8
307579908,6
307579971,11
307580008,6
307580062,1
307580072,4
307580089,7
307580092,15
307580126,1
307580181,4
307580185,13
307580195,1
307580198,3
307580199,5
307580203,5
307580217,2
307580221,3
307580222,10
307580254,1
307580270,2
307580312,3
307580332,4
307580365,4
307580371,2
307580375,22
307580385,5
307580397,1
307580435,1
307580461,10
307580465,4
307580468,10
307580492,3
307580517,13
307580530,2
307580549,1
307580564,19
307580589,1
307580620,2
307580634,5
307580735,2
307580740,6
307580827,3
307580834,15
307580892,3
307580903,1
307580922,8
307580937,1
307580942,17
307580970,7
307580998,1
307581019,1
307581030,6
307581042,1
307581044,4
307581079,1
307581174,5
307581184,3
307581220,6
307581249,3
307581259,3
307581270,2
307581272,2
307581274,3
307581313,4
307581332,32
307581355,2
307581364,4
307581369,2
307581373,1
307581388,3
307581404,4
307581410,3
307581437,1
307581443,2
307581462,3
307581469,1
307581501,19
307581525,8
307581541,28
307581584,1
307581585,13
307581586,15
307581638,15
307581658,4
307581675,1
307581718,21
307581742,11
307581772,1
307581821,1
307581826,8
307581838,13
307581863,3
307581887,3
307581894,1
307581924,2
307581928,9
307581929,17
307581934,2
307581946,11
307581957,1
307581961,6
307581966,6
307582002,1
307582031,1
307582038,15
307582064,9
307582065,1
307582152,1
307582218,1
307582278,2
307582298,1
307582304,2
307582311,13
307582324,1
307582433,2
307582457,1
307582480,1
307582487,4
307582504,1
307582534,13
307582583,2
307582596,22
307582736,8
307582744,1
307582820,23
307582824,14
307582835,2
307582918,1
307582922,2
307582990,3
307582993,10
307583000,1
307583013,1
307583021,1
307583026,20
307583033,1
307583038,14
307583047,17
307583072,4
307583138,3
307583184,5
307583189,1
307583222,1
307583266,7
307583270,1
307583291,2
307583441,5
307583442,1
307583504,1
307583530,1
307583564,1
307583579,19
307583591,6
307583601,33
307583607,1
307583623,1
307583661,7
307583669,9
307583683,9
307583693,3
307583742,8
307583760,14
307583765,2
307583795,2
307583799,3
307583803,6
307583810,1
307583863,19
307583896,2
307583897,6
307583901,2
307583939,10
307583992,15
307584038,3
307584042,1
307584087,9
307584112,2
307584120,2
307584178,1
307584182,2
307584189,12
307584243,26
307584354,1
307584398,2
307584406,12
307584414,1
307584423,9
307584431,1
307584435,18
307584436,12
307584469,1
307584501,10
307584518,9
307584623,5
307584631,14
307584635,1
307584637,3
307584659,10
307584663,5
307584666,31
307584674,7
307584731,1
307584737,5
307584778,4
307584827,13
307584943,28
307584965,3
307584978,9
307585014,3
307585043,1
307585067,13
307585178,16
307585201,5
307585225,6
307585272,3
307585277,2
307585310,3
307585311,3
307585376,7
307585396,9
307585423,7
307585447,11
307585506,1
307585551,2
307585638,2
307585639,36
307585663,1
307585695,9
307585700,7
307585711,3
307585720,18
307585734,1
307585740,7
307585755,3
307585784,2
307585800,7
307585803,3
307585845,5
307585866,4
307585921,3
307586021,4
307586049,5
307586094,34
307586099,12
307586155,11
307586164,1
307586180,19
307586238,5
307586306,2
307586342,12
307586362,7
307586383,3
307586443,5
307586511,6
307586579,8
307586581,2
307586588,3
307586638,1
307586799,3
307586897,14
307586909,1
307586942,10
307586962,2
307586976,2
307586979,9
307587028,1
307587043,4
307587096,9
307587174,3
307587223,11
307587262,3
307587299,4
307591254,4
307591478,2
307591803,2
307592693,1
307592707,16
307593116,2
307593336,1
307593737,12
307593773,3
307593867,2
307593875,2
307593966,20
307593969,16
307594002,1
307594081,9
309127010,9
309959724,9
309959820,3
311622854,17
311623500,2
314115359,6
314951935,17
315787301,11
315787552,3
327486112,25
328317653,5
329170501,8
330854423,12
334241888,2
336789908,3
338503301,18
339355022,16
339356199,5
341076423,12
341077157,9
342769413,7
343622519,24
344473572,7
344474556,14
345324454,4
346176783,28
347028635,16
348731874,11
350443533,14
353001149,2
354709879,2
355572663,10
364150401,16
365016795,6
367595994,6
368473663,16
370201873,15
370205706,5
375443983,2
377203045,2
377203347,11
378960918,14
379847491,17
380722083,17
383344972,6
383345048,13
385101801,4
390379086,18
391251745,11
392136542,2
394781936,33
397435512,20
397435531,3
398322918,7
399211325,9
400101458,18
400102440,2
404545880,3
404545980,3
406329825,11
409909131,10
410810979,19
410810994,3
411704183,5
412597758,18
415294114,24
417085879,3
422535055,3
423420230,2
426139888,20
427043464,10
428867670,5
432110592,14
432496136,5
432771173,20
433105997,4
433135090,1
433392009,18
435244382,14
435602437,14
437981072,19
438002390,2
439837718,8
439838070,1
439838719,16
443513220,6
443513832,10
444433298,1
444434700,20
444435196,1
445350923,28
445350944,8
445351984,7
446276875,4
449962884,21
451817966,2
451818255,20
451818261,19
451819630,3
452739817,10
452739893,21
456455605,2
456456889,22
459249048,4
459250124,4
459250183,5
460182687,2
460182990,2
462977441,3
463913177,4
464847982,14
471386173,11
471387841,10
471388055,11
472332327,4
472811490,3
472831742,16
473241253,3
473276471,2
477043059,14
477043248,12
477990815,14
478930283,17
480033186,7
480346307,8
480809875,13
484345896,13
484618037,18
484618384,2
484623357,6
485565497,14
486527072,2
486527075,2
486528341,4
486528342,15
490198514,5
491044128,10
491289443,10
491290589,8
491290820,3
493018266,15
494137085,19
494829326,3
494940653,6
497037203,22
497664388,6
497997885,11
497997998,7
498595351,11
498637313,14
498913897,3
498947221,7
498947970,14
498948093,2
499018636,4
499019964,13
499020047,23
499020143,4
499020278,4
499981576,25
502868111,13
502868421,5
502869730,16
503836309,9
503836584,2
504803312,17
505791454,5
506761091,8
509663175,6
509663220,23
509663484,22
509672007,11
509672653,15
509672754,14
509673274,19
510635478,15
510636128,2
510636764,12
511607299,3
511607366,4
511607464,20
511607811,12
511608012,24
513565565,11
515511387,5
515512023,6
515513301,14
515513522,7
516485595,30
516485635,4
517465455,9
518439299,15
518440589,2
520395732,7
522358637,6
522362593,5
523345865,2
523345866,10
524329672,6
525309753,13
525309792,2
525310090,1
525310195,12
525310327,7
525310429,2
525310844,11
525311083,10
526290891,13
529242171,14
530229978,28
531227737,3
532212338,12
532212737,2
532212931,5
532213104,15
533200203,2
533201622,8
534185239,11
534185240,29
536162090,2
536162924,8
537149451,5
538139025,14
538139807,13
538139881,2
539134330,16
540124399,2
540124940,2
541121304,11
541121626,6
543111024,2
544098665,2
544099198,7
546096055,2
546096369,21
546098592,3
548663050,17
548998040,9
550609394,16
551987318,2
551996636,2
551997172,14
552607440,2
554266600,19
555001799,11
557014247,5
557259947,3
557597420,12
558006836,4
558012900,7
560017721,2
563292343,7
564642419,4
564647173,4
565067853,17
566352019,2
566466667,8
567544380,2
568676685,4
569056495,15
571063015,5
571391062,20
572061702,1
572396591,4
573074147,14
573163403,14
573713782,7
574823880,3
574824742,2
575086854,4
577117377,2
577525459,6
578084510,2
578456691,3
579322120,2
580080863,8
581723123,18
581813344,2
582134855,5
582135099,2
582135412,2
584448097,7
585149145,3
585310202,4
586163762,15
586661896,3
586709383,11
586778305,9
586817107,6
587172358,20
588492223,8
588492307,7
588492685,7
590553826,11
592567544,6
592929640,2
593562025,1
593562153,7
593562160,4
593562432,14
594117319,8
594598046,9
594598276,4
595608862,10
595981173,3
596606108,12
596606109,20
597616282,5
599662616,12
600665906,5
601812234,2
601952000,1
602688800,12
602976170,2
605921722,3
606736424,14
607129164,2
609775199,6
609775420,14
613267113,2
613818755,7
614851413,3
616872898,2
617667829,1
617900473,12
617900683,2
617900727,4
618691361,2
618917677,14
618918857,18
620461129,6
620464949,2
620944293,19
620946046,5
621005058,8
621170774,13
621472379,3
622491120,11
622982495,2
623584619,24
623797405,4
623992314,2
623994693,21
624004123,3
625350524,3
625707348,7
628070511,2
628355850,18
628374316,10
629538552,8
631128538,7
631731092,16
631790283,4
631813179,2
632139908,19
632142080,11
634671430,8
636016224,17
636595743,8
637220435,4
638263911,14
638264902,20
639292138,3
641723636,2
642355357,7
643261576,22
644033122,6
644403590,2
644405787,2
645425746,11
645937009,3
646411854,5
647476547,6
648536529,2
649022416,2
649512687,4
649512688,18
650378709,6
650542231,16
651211630,15
651569557,1
653609502,6
653610990,3
656869860,2
657373624,7
657705321,15
657713253,3
657714659,4
657973114,7
658736337,20
658736999,14
659767000,2
659792399,4
660787247,7
660787571,13
660787573,18
660788244,4
661442293,14
661813032,8
663864333,7
663864397,17
664203225,11
664483130,14
664898675,10
664898676,9
665930000,8
665931344,4
666075720,2
667847431,9
667979179,12
667981655,3
670690227,14
671066811,14
672083389,3
672084534,2
672761234,6
673119699,8
673120377,15
674781129,3
676216264,2
676218938,4
677838004,13
677900191,9
681180725,12
681351911,8
682392985,16
683944692,8
685098294,9
685098628,6
685098629,6
690819764,13
690820195,13
690820743,2
691969219,4
693117208,13
694260265,8
694266494,5
694267250,1
695403671,2
699977731,12
699987029,5
701126608,3
701127165,6
701127935,12
702273394,1
702273491,2
702273715,2
702274142,11
703444559,2
703445995,5
706875955,9
706876042,9
706876057,7
708026687,4
708026909,2
708026910,11
708027996,1
714898420,3
714899085,2
714899307,1
714899523,2
716051097,8
716052713,10
716052717,7
716053243,2
718347553,14
722939582,11
725242424,2
727553761,6
731004694,4
731005431,7
732158463,5
734477653,3
735626992,12
735627763,6
739097801,10
739098255,2
739098893,8
741404655,12
741404867,4
742558885,4
742559665,2
742559882,7
743726062,11
747196453,2
747196470,9
749515959,8
750677075,4
753000082,2
756464671,14
758786193,6
759945190,4
759945322,7
759945653,3
761106808,5
763428054,6
765748682,2
766915383,2
766916053,4
768086013,3
769245457,1
771562674,5
771562896,8
771563779,5
772729051,12
772729273,18
772729283,5
772732589,4
772732644,2
776231041,9
776232034,2
777389864,4
777390834,2
777391052,9
777391159,2
779722958,3
779723780,3
780890880,2
780891100,7
782056356,5
782056467,10
783222952,12
785560171,7
785560600,9
785560612,8
787883932,2
787884763,6
787884865,3
789054687,7
789055537,2
789055549,4
790226776,4
790226784,12
790227223,5
790227751,3
791397883,4
791398117,3
796077267,9
796077713,2
796078037,2
797255689,5
797255802,2
799611058,13
804309976,4
804310086,10
805491159,1
806661781,3
807842078,10
807842186,2
807842621,5
807842725,1
809012471,1
813701384,5
814872124,4
816046489,3
816046544,8
816046598,6
820737436,6
821919080,3
821919297,4
823108977,2
823110063,7
823110064,2
823117261,3
823117262,2
828989600,8
830165510,5
830165829,5
830166584,7
830166909,7
832521824,6
832521837,9
833700129,4
834872067,2
838401943,2
839582505,5
840756623,11
840757119,4
841948875,3
841949287,5
845484940,9
846666258,4
846666274,5
846666688,5
846666817,2
847847609,3
849023532,6
849023985,8
850204457,2
850205008,5
850205757,3
850205759,3
850205974,5
851389663,6
851389766,6
852565236,2
852565445,4
853759034,4
854946099,2
859670948,1
859671282,3
860856172,1
860856960,8
867966104,3
867966651,1
867966860,4
870345299,5
870345623,5
870345841,1
870345847,2
871526281,3
875082219,5
875082334,6
875083196,5
876272345,4
877457838,1
878644112,3
878644332,4
878645320,7
879837534,7
879838192,4
881018474,5
885775452,1
885775662,5
886962129,2
888159223,10
889342968,9
892920453,3
894106087,3
894106089,5
896492233,6
900063174,5
902444245,4
902444249,3
904838207,2
906025577,7
908405088,5
908405309,4
909607060,8
909607750,2
910798256,7
910798686,4
912002630,4
913188587,7
913188694,1
913188920,1
913189680,6
913189790,5
914387698,5
914388347,9
919170203,1
920364389,2
920364927,2
920369671,5
920370117,3
921567614,2
926356165,2
926357136,4
927550626,3
927551604,5
927551707,1
927551817,3
928751227,3
929953979,1
931145268,1
933540811,5
934743810,3
934743902,3
934744227,3
934744546,8
934744653,5
935942401,6
937145713,8
937147317,8
