"CANCELED","ROW_WID","ACCNT_LOC","ARPU","SES","HOME_PASSED","CUST_SINCE_DT","MONTHS_AGE","CANCEL_DT","CITY","POP"
1,473243860,"4125151",620,"D",753,15-MAY-15,6.35,26-NOV-15,"MONCLOVA","MC"
1,473262479,"4125353",620,"C",459,21-MAY-15,6.16,26-NOV-15,"MONCLOVA","MC"
1,470677622,"4123324",620,"D",296,05-MAY-15,5.76,29-OCT-15,"MONCLOVA","MC"
1,471042405,"4123340",655,"D",753,09-MAY-15,5.64,29-OCT-15,"MONCLOVA","MC"
1,471387232,"4122874",699,"D",753,13-MAY-15,5.51,29-OCT-15,"MONCLOVA","MC"
1,471387234,"4122891",870,"C",459,21-MAY-15,5.25,29-OCT-15,"MONCLOVA","MC"
1,471388055,"4123542",470,"D",753,13-MAY-15,5.51,29-OCT-15,"MONCLOVA","MC"
1,471009255,"4122798",620,"C",860,29-ABR-15,12.96,28-MAY-16,"MONCLOVA","MC"
1,471387040,"4122937",620,"C",860,21-MAY-15,9.21,28-FEB-16,"MONCLOVA","MC"
1,471387064,"4122814",370,"D",753,02-MAY-15,5.87,29-OCT-15,"MONCLOVA","MC"
1,471388524,"4122856",849,"C",1306,15-MAY-15,5.44,29-OCT-15,"MONCLOVA","MC"
1,472332934,"4124747",301,"C",3273,14-MAY-15,21.42,27-FEB-17,"MONCLOVA","MC"
1,472415284,"4125288",256,"B",1733,05-MAY-15,26.75,28-JUL-17,"MONCLOVA","MC"
1,472680912,"4125578",734,"D",753,08-MAY-15,13.65,29-JUN-16,"MONCLOVA","MC"
1,472831742,"4125452",370,"D",890,07-MAY-15,5.7,29-OCT-15,"MONCLOVA","MC"
1,472893403,"4124898",249,"C",860,12-MAY-15,9.48,27-FEB-16,"MONCLOVA","MC"
1,473256944,"4125407",370,"C",459,28-MAY-15,8.96,27-FEB-16,"MONCLOVA","MC"
1,473217057,"4124907",620,"D",1813,30-ABR-15,7.95,29-DIC-15,"MONCLOVA","MC"
1,473276644,"4125539",470,"D",753,21-MAY-15,5.25,29-OCT-15,"MONCLOVA","MC"
1,473277552,"4125019",620,"C",790,19-MAY-15,5.32,29-OCT-15,"MONCLOVA","MC"
1,473277553,"4125032",620,"C",465,19-MAY-15,5.32,29-OCT-15,"FRONTERA","MC"
1,473278245,"4125467",470,"D",753,19-MAY-15,6.22,26-NOV-15,"MONCLOVA","MC"
1,472334304,"4124255",469,"D",1813,20-MAY-15,17.29,29-OCT-16,"MONCLOVA","MC"
1,472357864,"4125255",470,"D",179,06-OCT-15,11.74,29-SEP-16,"MONCLOVA","MC"
1,473277346,"4125117",380,"B",135,15-MAY-15,7.43,28-DIC-15,"MONCLOVA","MC"
1,473277720,"4125126",249,"D",753,30-ABR-15,11.94,28-ABR-16,"MONCLOVA","MC"
1,473278075,"4125340",470,"D",753,02-MAY-15,4.87,29-SEP-15,"MONCLOVA","MC"
1,473278246,"4125499",620,"D",325,25-MAY-15,6.03,26-NOV-15,"MONCLOVA","MC"
1,474202594,"4126095",620,"D",1813,20-MAY-15,7.27,29-DIC-15,"MONCLOVA","MC"
1,476308372,"4127198",699,"C",568,07-MAY-15,15.73,30-AGO-16,"MONCLOVA","MC"
1,477042405,"4127394",655,"D",1813,15-MAY-15,6.35,26-NOV-15,"MONCLOVA","MC"
1,477157281,"4128751",470,"D",753,06-MAY-15,7.72,29-DIC-15,"MONCLOVA","MC"
1,477498271,"4128741",470,"D",753,25-MAY-15,6.03,26-NOV-15,"MONCLOVA","MC"
1,477687872,"4128034",470,"C",860,22-MAY-15,13.2,29-JUN-16,"MONCLOVA","MC"
1,473277550,"4124941",470,"C",4892,15-MAY-15,14.44,29-JUL-16,"MONCLOVA","MC"
1,473278055,"4124928",224.84,"D",753,01-MAY-15,12.87,28-MAY-16,"MONCLOVA","MC"
1,473278226,"4125263",470,"D",753,25-MAY-15,18.1,29-NOV-16,"MONCLOVA","MC"
1,473278247,"4125548",486,"C",860,25-MAY-15,22.15,30-MAR-17,"MONCLOVA","MC"
1,475146435,"4126450",470,"D",296,15-MAY-15,18.42,29-NOV-16,"MONCLOVA","MC"
1,476292405,"4127880",695,"D",489,24-JUL-15,22.16,29-MAY-17,"MONCLOVA","MC"
1,476977590,"4127000",249,"D",1813,18-MAY-15,14.35,29-JUL-16,"MONCLOVA","MC"
1,477029669,"4126945",695,"D",1813,13-MAY-15,25.52,29-JUN-17,"MONCLOVA","MC"
1,477040688,"4127011",620,"C",459,25-MAY-15,5.12,29-OCT-15,"MONCLOVA","MC"
1,477043059,"4127702",620,"D",354,28-MAY-15,5.03,29-OCT-15,"MONCLOVA","MC"
1,477043138,"4126957",740,"C",59,18-MAY-15,26.33,28-JUL-17,"MONCLOVA","MC"
1,477043248,"4126906",620,"D",753,08-MAY-15,7.66,29-DIC-15,"MONCLOVA","MC"
1,477133132,"4128303",650,"D",753,05-MAY-15,22.8,30-MAR-17,"MONCLOVA","MC"
1,477322523,"4128121",166,"B",181,20-MAY-15,16.29,29-SEP-16,"MONCLOVA","MC"
1,477574810,"4128800",166,"C",860,11-MAY-15,16.59,29-SEP-16,"MONCLOVA","MC"
1,477631102,"4128122",690,"C",284,05-MAY-15,4.77,29-SEP-15,"MONCLOVA","MC"
1,477671648,"4128043",415,"D",753,15-MAY-15,7.43,29-DIC-15,"MONCLOVA","MC"
1,477976135,"4127978",655,"D",890,02-JUN-15,6.85,29-DIC-15,"MONCLOVA","MC"
1,477976218,"4128687",620,"D",753,21-MAY-15,9.19,27-FEB-16,"MONCLOVA","MC"
1,477976220,"4128813",620,"D",753,06-MAY-15,5.74,29-OCT-15,"MONCLOVA","MC"
1,477976241,"4128084",470,"C",459,11-MAY-15,5.58,29-OCT-15,"MONCLOVA","MC"
1,477976444,"4128729",319,"C",459,25-MAY-15,5.12,29-OCT-15,"MONCLOVA","MC"
1,477976553,"4128826",620,"C",284,13-MAY-15,11.48,28-ABR-16,"MONCLOVA","MC"
1,478807321,"4129181",470,"C",284,16-MAY-15,10.44,30-MAR-16,"MONCLOVA","MC"
1,478916855,"4129298",660,"D",1813,14-MAY-15,5.47,29-OCT-15,"MONCLOVA","MC"
1,478918495,"4129003",655,"D",753,21-MAY-15,5.25,29-OCT-15,"MONCLOVA","MC"
1,477043272,"4127692",699,"B",909,13-MAY-15,17.51,29-OCT-16,"MONCLOVA","MC"
1,477976558,"4128857",744,"B",369,07-MAY-15,20.73,30-ENE-17,"MONCLOVA","MC"
1,477977214,"4128877",798,"D",1499,21-MAY-15,27.25,29-AGO-17,"MONCLOVA","MC"
1,478461557,"4129278",650,"C",459,08-MAY-15,21.61,27-FEB-17,"MONCLOVA","MC"
1,478735378,"4129739",620,"C",284,13-MAY-15,5.51,29-OCT-15,"MONCLOVA","MC"
1,478904883,"4129732",1127,"C",284,02-NOV-15,14.9,30-ENE-17,"MONCLOVA","MC"
1,478917244,"4128978",249,"C",459,14-MAY-15,13.46,29-JUN-16,"MONCLOVA","MC"
1,478918496,"4129121",902,"D",753,25-MAY-15,25.12,29-JUN-17,"MONCLOVA","MC"
1,478919731,"4128984",470,"C",860,14-MAY-15,11.45,28-ABR-16,"MONCLOVA","MC"
1,478921383,"4129165",620,"D",753,23-MAY-15,5.19,29-OCT-15,"MONCLOVA","MC"
1,478921799,"4129267",382,"D",118,21-MAY-15,21.19,27-FEB-17,"MONCLOVA","MC"
1,478930957,"4129583",724,"C",284,27-MAY-15,27.07,29-AGO-17,"MONCLOVA","MC"
1,478931011,"4129722",620,"D",890,14-MAY-15,5.47,29-OCT-15,"MONCLOVA","MC"
1,478931012,"4129729",470,"C",4892,27-MAY-15,5.96,26-NOV-15,"MONCLOVA","MC"
1,479082896,"4130026",620,"D",753,20-MAY-15,5.28,29-OCT-15,"MONCLOVA","MC"
1,479225805,"4129848",470,"D",753,14-MAY-15,5.47,29-OCT-15,"MONCLOVA","MC"
1,479472013,"4130382",620,"D",753,21-MAY-15,9.18,27-FEB-16,"MONCLOVA","MC"
1,479709404,"4130021",655,"D",753,11-MAY-15,6.5,26-NOV-15,"MONCLOVA","MC"
1,479880585,"4129902",470,"D",354,26-MAY-15,6,26-NOV-15,"MONCLOVA","MC"
1,479881611,"4129985",470,"C",860,21-MAY-15,20.29,30-ENE-17,"MONCLOVA","MC"
1,479882825,"4130055",620,"D",876,13-MAY-15,11.49,28-ABR-16,"MONCLOVA","MC"
1,480075010,"4130763",655,"C",860,22-MAY-15,6.13,26-NOV-15,"MONCLOVA","MC"
1,479006026,"4130131",470,"D",753,21-MAY-15,11.25,28-ABR-16,"MONCLOVA","MC"
1,480047274,"4131054",470,"C",568,21-MAY-15,5.25,29-OCT-15,"MONCLOVA","MC"
1,480115942,"4130812",620,"D",753,09-MAY-15,5.64,29-OCT-15,"MONCLOVA","MC"
1,480331875,"4130754",770,"A",2592,28-MAY-15,5.05,29-OCT-15,"MONCLOVA","MC"
1,480469953,"4130771",620,"C",465,13-MAY-15,5.5,29-OCT-15,"FRONTERA","MC"
1,480479736,"4130783",470,"C",459,20-MAY-15,6.19,26-NOV-15,"MONCLOVA","MC"
1,480799173,"4131156",485,"D",1499,27-MAY-15,5.08,29-OCT-15,"MONCLOVA","MC"
1,481348966,"4131388",470,"D",1813,09-MAY-15,9.57,27-FEB-16,"MONCLOVA","MC"
1,481772922,"4131330",870,"C",568,25-MAY-15,5.13,29-OCT-15,"MONCLOVA","MC"
1,483215585,"4132445",166,"D",179,26-MAY-15,10.11,30-MAR-16,"MONCLOVA","MC"
1,483663035,"4132037",470,"D",1499,01-JUN-15,5.8,26-NOV-15,"MONCLOVA","MC"
1,479881406,"4129978",620,"D",753,17-JUL-15,6.38,29-ENE-16,"MONCLOVA","MC"
1,480491529,"4130658",665,"C",459,14-MAY-15,18.46,29-NOV-16,"MONCLOVA","MC"
1,480532860,"4130796",620,"D",90,18-MAY-15,13.33,29-JUN-16,"MONCLOVA","MC"
1,480826098,"4130620",166,"C",459,11-MAY-15,13.56,29-JUN-16,"MONCLOVA","MC"
1,480806738,"4130572",256,"C",459,14-MAY-15,26.46,28-JUL-17,"MONCLOVA","MC"
1,480953926,"4131291",900.49,"D",1499,18-MAY-15,7.33,29-DIC-15,"MONCLOVA","MC"
1,483285022,"4132375",470,"D",876,21-MAY-15,5.26,29-OCT-15,"MONCLOVA","MC"
1,483663366,"4132339",675,"C",783,22-MAY-15,5.22,29-OCT-15,"MONCLOVA","MC"
1,483482453,"4132093",665,"C",767,18-MAY-15,17.35,29-OCT-16,"MONCLOVA","MC"
1,484352170,"4132848",470,"D",1499,21-MAY-15,10.28,30-MAR-16,"MONCLOVA","MC"
1,484406989,"4132606",470,"C",568,19-MAY-15,11.29,28-ABR-16,"MONCLOVA","MC"
1,484589309,"4132600",470,"D",1499,21-MAY-15,6.16,26-NOV-15,"MONCLOVA","MC"
1,484602842,"4132592",470,"D",1499,19-MAY-15,10.34,30-MAR-16,"MONCLOVA","MC"
1,484602842,"4132592",470,"D",1499,19-MAY-15,10.39,31-MAR-16,"MONCLOVA","MC"
1,480306364,"4131192",620,"C",568,14-MAR-16,5.51,30-AGO-16,"MONCLOVA","MC"
1,480483179,"4130649",665,"D",753,14-MAY-15,19.49,30-DIC-16,"MONCLOVA","MC"
1,480812925,"4131031",470,"D",1813,25-MAY-15,7.11,29-DIC-15,"MONCLOVA","MC"
1,483661958,"4131933",249,"D",753,21-MAY-15,9.18,27-FEB-16,"MONCLOVA","MC"
1,483665850,"4132080",470,"C",605,16-MAY-15,13.39,29-JUN-16,"MONCLOVA","MC"
1,483666492,"4132466",695,"C",568,18-MAY-15,22.39,30-MAR-17,"MONCLOVA","MC"
1,483671046,"4132060",770,"C",1306,26-MAY-15,5.08,29-OCT-15,"MONCLOVA","MC"
1,484036520,"4133346",319,"D",387,26-MAY-15,14.09,29-JUL-16,"MONCLOVA","MC"
1,484267724,"4132759",249,"C",568,26-MAY-15,7.1,28-DIC-15,"MONCLOVA","MC"
1,484286005,"4133266",249,"C",860,27-MAY-15,7.03,28-DIC-15,"MONCLOVA","MC"
1,484288526,"4132865",470,"C",860,20-MAY-15,7.27,29-DIC-15,"MONCLOVA","MC"
1,484308100,"4132802",363.16,"D",1499,05-JUN-15,4.76,29-OCT-15,"MONCLOVA","MC"
1,484345896,"4132905",725,"D",387,19-MAY-15,5.31,29-OCT-15,"MONCLOVA","MC"
1,484612456,"4133352",620,"D",1499,23-MAY-15,5.19,29-OCT-15,"MONCLOVA","MC"
1,484612652,"4133157",620,"C",170,12-JUN-15,12.55,29-JUN-16,"MONCLOVA","MC"
1,484615383,"4133288",470,"C",568,25-MAY-15,5.12,29-OCT-15,"MONCLOVA","MC"
1,484615822,"4133431",354,"B",1733,19-MAY-15,5.34,29-OCT-15,"MONCLOVA","MC"
1,484615823,"4133437",261.42,"D",1813,18-MAY-15,13.33,29-JUN-16,"MONCLOVA","MC"
1,484622757,"4132577",620,"C",860,18-MAY-15,6.26,26-NOV-15,"MONCLOVA","MC"
1,484623066,"4132582",470,"D",1499,26-MAY-15,13.07,29-JUN-16,"MONCLOVA","MC"
1,484962634,"4133779",370,"D",753,16-MAY-15,5.44,29-OCT-15,"MONCLOVA","MC"
1,485241600,"4133705",415,"C",4892,25-MAY-15,6.03,26-NOV-15,"MONCLOVA","MC"
1,483666491,"4132438",249,"D",1499,23-MAY-15,9.12,27-FEB-16,"MONCLOVA","MC"
1,485301412,"4133620",249,"D",753,19-MAY-15,9.28,27-FEB-16,"MONCLOVA","MC"
1,485550356,"4133753",249,"D",753,21-MAY-15,9.18,27-FEB-16,"MONCLOVA","MC"
1,485565496,"4133790",249,"D",90,18-MAY-15,9.28,27-FEB-16,"MONCLOVA","MC"
1,483873468,"4132570",370,"D",240,02-JUN-15,17.87,29-NOV-16,"MONCLOVA","MC"
1,484602842,"4132592",470,"D",1499,19-MAY-15,10.34,30-MAR-16,"MONCLOVA","MC"
1,484619228,"4132986",665,"D",1499,14-OCT-15,13.46,29-NOV-16,"MONCLOVA","MC"
1,485565495,"4133769",249,"D",387,26-MAY-15,18.07,29-NOV-16,"MONCLOVA","MC"
1,485119767,"4133555",470,"D",1499,03-JUN-15,5.76,26-NOV-15,"MONCLOVA","MC"
1,485139522,"4133718",470,"D",753,19-MAY-15,15.34,30-AGO-16,"MONCLOVA","MC"
1,486109398,"4134558",655,"C",1162,14-MAY-15,6.38,26-NOV-15,"MONCLOVA","MC"
1,486496984,"4134811",655,"C",568,19-MAY-15,5.32,29-OCT-15,"MONCLOVA","MC"
1,486526229,"4134664",655,"C",3273,25-MAY-15,5.12,29-OCT-15,"MONCLOVA","MC"
1,486528342,"4135175",370,"D",1499,26-MAY-15,5.09,29-OCT-15,"MONCLOVA","MC"
1,487472469,"4136046",249,"D",1499,27-MAY-15,9,27-FEB-16,"MONCLOVA","MC"
1,484615807,"4133418",166,"C",605,03-JUN-15,21.87,30-MAR-17,"MONCLOVA","MC"
1,484830617,"4133594",620,"D",179,27-MAY-15,8.06,29-ENE-16,"MONCLOVA","MC"
1,485201496,"4133674",470,"D",753,19-MAY-15,16.32,29-SEP-16,"MONCLOVA","MC"
1,485565497,"4133818",725,"C",860,14-MAY-15,14.5,29-JUL-16,"MONCLOVA","MC"
1,485565498,"4133830",319,"D",753,18-MAY-15,13.33,29-JUN-16,"MONCLOVA","MC"
1,486526463,"4134773",744,"C",568,14-MAY-15,17.47,29-OCT-16,"MONCLOVA","MC"
1,487469608,"4136193",486,"B",431,27-MAY-15,20.09,30-ENE-17,"MONCLOVA","MC"
1,489663319,"4137331",740,"C",465,21-MAY-15,21.19,27-FEB-17,"FRONTERA","MC"
1,485567025,"4133894",470,"D",1499,27-MAY-15,11.04,28-ABR-16,"MONCLOVA","MC"
1,486116092,"4135278",370,"C",1162,26-MAY-15,5.1,29-OCT-15,"MONCLOVA","MC"
1,486528343,"4135181",370,"D",1499,21-MAY-15,5.25,29-OCT-15,"MONCLOVA","MC"
1,490329995,"4136975",734,"D",1499,19-MAY-15,5.32,29-OCT-15,"MONCLOVA","MC"
1,490331680,"4137609",905,"D",1153,21-MAY-15,5.25,29-OCT-15,"MONCLOVA","MC"
1,490335622,"4137229",655,"C",459,20-MAY-15,5.28,29-OCT-15,"MONCLOVA","MC"
1,490428101,"4137944",620,"C",4892,21-MAY-15,5.26,29-OCT-15,"MONCLOVA","MC"
1,490782774,"4138092",470,"D",1813,20-MAY-15,5.29,29-OCT-15,"MONCLOVA","MC"
1,490936183,"4138600",620,"C",3273,20-MAY-15,5.28,29-OCT-15,"MONCLOVA","MC"
1,486238289,"4134791",486,"C",3273,26-MAY-15,22.15,30-MAR-17,"MONCLOVA","MC"
1,487973508,"4136436",486,"D",1813,20-MAY-15,21.22,27-FEB-17,"MONCLOVA","MC"
1,488431645,"4136308",650,"B",1733,25-MAY-15,21.06,27-FEB-17,"MONCLOVA","MC"
1,489814587,"4136945",695,"B",431,29-MAY-15,24,29-MAY-17,"MONCLOVA","MC"
1,489971194,"4137644",249,"D",1499,30-MAY-15,8.92,27-FEB-16,"MONCLOVA","MC"
1,490962100,"4138044",249,"C",4892,25-MAY-15,9.06,27-FEB-16,"MONCLOVA","MC"
1,490334892,"4137578",470,"D",1499,26-MAY-15,19.11,30-DIC-16,"MONCLOVA","MC"
1,490919573,"4138303",370,"D",1499,21-MAY-15,10.28,30-MAR-16,"MONCLOVA","MC"
1,490919573,"4138303",370,"D",1499,21-MAY-15,10.32,31-MAR-16,"MONCLOVA","MC"
1,491278530,"4138288",650,"D",1499,09-JUN-15,24.64,29-JUN-17,"MONCLOVA","MC"
1,491337686,"4138878",620,"D",210,13-NOV-15,4.53,30-MAR-16,"MONCLOVA","MC"
1,491472151,"4138865",770,"D",876,28-MAY-15,5.02,29-OCT-15,"MONCLOVA","MC"
1,491753651,"4139077",470,"D",876,23-MAY-15,9.12,27-FEB-16,"MONCLOVA","MC"
1,491820975,"4138984",370,"C",568,26-MAY-15,11.09,28-ABR-16,"MONCLOVA","MC"
1,490333818,"4136960",620,"C",767,24-MAY-15,15.19,30-AGO-16,"MONCLOVA","MC"
1,490334628,"4137462",370,"D",2085,26-MAY-15,15.12,30-AGO-16,"FRONTERA","MC"
1,491290819,"4138274",655,"D",210,21-MAY-15,10.28,30-MAR-16,"MONCLOVA","MC"
1,491292037,"4138587",470,"B",1733,23-MAY-15,18.17,29-NOV-16,"MONCLOVA","MC"
1,492241139,"4139007",166,"D",1153,21-MAY-15,13.23,29-JUN-16,"MONCLOVA","MC"
1,492241140,"4139032",620,"C",790,21-MAY-15,14.29,30-JUL-16,"MONCLOVA","MC"
1,492838163,"4140510",470,"C",170,26-MAY-15,7.07,29-DIC-15,"MONCLOVA","MC"
1,493018266,"4140252",370,"D",876,30-MAY-15,7.99,29-ENE-16,"MONCLOVA","MC"
1,493198615,"4140276",655,"C",605,28-MAY-15,13.01,29-JUN-16,"MONCLOVA","MC"
1,493199543,"4140396",620,"C",459,27-MAY-15,7.05,29-DIC-15,"MONCLOVA","MC"
1,493200973,"4140455",620,"C",465,22-MAY-15,5.22,29-OCT-15,"FRONTERA","MC"
1,494138201,"4140986",470,"D",296,03-JUN-15,8.77,27-FEB-16,"MONCLOVA","MC"
1,494261341,"4141475",249,"D",325,02-JUN-15,8.82,27-FEB-16,"MONCLOVA","MC"
1,494320693,"4141883",249,"C",378,26-MAY-15,9.03,27-FEB-16,"MONCLOVA","MC"
1,494728359,"4141713",470,"D",325,28-MAY-15,11,28-ABR-16,"MONCLOVA","MC"
1,494750288,"4141574",654.22,"D",890,26-MAY-15,6,26-NOV-15,"MONCLOVA","MC"
1,494898923,"4141835",620,"D",296,28-MAY-15,5.93,26-NOV-15,"MONCLOVA","MC"
1,491281743,"4137932",470,"B",1733,20-MAY-15,15.31,30-AGO-16,"MONCLOVA","MC"
1,491292036,"4138494",392,"B",1733,23-MAY-15,23.19,29-ABR-17,"MONCLOVA","MC"
1,492071108,"4139155",650,"D",1813,26-MAY-15,23.11,29-ABR-17,"MONCLOVA","MC"
1,491292658,"4137829",293.33,"C",4892,23-MAY-15,18.17,29-NOV-16,"MONCLOVA","MC"
1,491453448,"4138825",650,"C",4892,12-JUN-15,25.54,28-JUL-17,"MONCLOVA","MC"
1,492221540,"4139128",370,"C",860,04-JUN-15,8.78,28-FEB-16,"MONCLOVA","MC"
1,493198616,"4140287",768,"B",284,25-MAY-15,9.07,28-FEB-16,"MONCLOVA","MC"
1,494136111,"4140974",354,"C",568,25-MAY-15,13.11,29-JUN-16,"MONCLOVA","MC"
1,494704963,"4141486",655,"D",1499,13-JUN-15,12.52,29-JUN-16,"MONCLOVA","MC"
1,494138200,"4140975",382,"C",605,26-MAY-15,21.04,27-FEB-17,"MONCLOVA","MC"
1,494319153,"4141462",470,"D",890,27-MAY-15,17.06,29-OCT-16,"MONCLOVA","MC"
1,494598066,"4141427",690.97,"D",1499,28-MAY-15,5.03,29-OCT-15,"MONCLOVA","MC"
1,494663609,"4141869",249,"D",243,28-MAY-15,8.03,29-ENE-16,"MONCLOVA","MC"
1,494730335,"4141885",249,"D",1153,22-JUN-15,8.15,27-FEB-16,"MONCLOVA","MC"
1,495120579,"4141622",620,"C",339,27-MAY-15,5.97,26-NOV-15,"MONCLOVA","MC"
1,495122043,"4141900",470,"D",876,24-JUL-15,9.13,28-ABR-16,"MONCLOVA","MC"
1,497026827,"4142489",620,"C",568,26-MAY-15,5.09,29-OCT-15,"MONCLOVA","MC"
1,497037203,"4142467",655,"C",284,27-MAY-15,10.12,31-MAR-16,"MONCLOVA","MC"
1,493197629,"4140197",695,"B",1733,29-MAY-15,24,29-MAY-17,"MONCLOVA","MC"
1,494313543,"4141903",620,"C",459,26-MAY-15,12.06,28-MAY-16,"MONCLOVA","MC"
1,495471451,"4142004",339,"D",243,27-MAY-15,14.12,30-JUL-16,"MONCLOVA","MC"
1,495650935,"4142020",665,"D",890,27-MAY-15,15.11,30-AGO-16,"MONCLOVA","MC"
1,496590267,"4142565",620,"D",1499,26-MAY-15,17.09,29-OCT-16,"MONCLOVA","MC"
1,496718038,"4142547",470,"D",1153,12-JUN-15,13.6,30-JUL-16,"MONCLOVA","MC"
1,496731339,"4142763",249,"C",459,04-JUN-15,7.8,29-ENE-16,"MONCLOVA","MC"
1,497032518,"4142573",470,"C",378,27-MAY-15,19.08,30-DIC-16,"MONCLOVA","MC"
1,497037203,"4142467",655,"C",284,27-MAY-15,10.08,30-MAR-16,"MONCLOVA","MC"
1,497037207,"4142507",486,"C",3273,27-MAY-15,20.1,30-ENE-17,"MONCLOVA","MC"
1,497642467,"4143509",166,"C",860,27-MAY-15,21,27-FEB-17,"MONCLOVA","MC"
1,497831360,"4143181",249,"D",1499,26-MAY-15,9.02,27-FEB-16,"MONCLOVA","MC"
1,497836787,"4143574",319,"C",568,28-MAY-15,10.06,30-MAR-16,"MONCLOVA","MC"
1,497993142,"4143293",758.71,"B",1733,26-MAY-15,11.06,28-ABR-16,"MONCLOVA","MC"
1,497995839,"4143810",470,"D",1499,27-MAY-15,5.06,29-OCT-15,"MONCLOVA","MC"
1,497996251,"4143532",655,"C",568,28-MAY-15,5.03,29-OCT-15,"MONCLOVA","MC"
1,497997884,"4143476",620,"D",753,27-MAY-15,5.05,29-OCT-15,"MONCLOVA","MC"
1,498421433,"4144352",284,"C",842,27-MAY-15,9,27-FEB-16,"MONCLOVA","MC"
1,495120578,"4141597",301,"D",296,26-MAY-15,27.1,29-AGO-17,"MONCLOVA","MC"
1,495650997,"4142026",770,"D",890,03-JUN-15,9.86,30-MAR-16,"MONCLOVA","MC"
1,495650997,"4142026",770,"D",890,03-JUN-15,9.9,31-MAR-16,"MONCLOVA","MC"
1,497999665,"4143825",486,"C",3273,30-MAY-15,23.99,29-MAY-17,"MONCLOVA","MC"
1,497999666,"4143873",249,"D",296,28-MAY-15,9,28-FEB-16,"MONCLOVA","MC"
1,498226467,"4144814",690,"C",842,28-MAY-15,8.05,29-ENE-16,"MONCLOVA","MC"
1,498346109,"4144045",470,"C",568,24-AGO-15,5.16,29-ENE-16,"MONCLOVA","MC"
1,498772266,"4144078",620,"D",1813,28-MAY-15,5.93,26-NOV-15,"MONCLOVA","MC"
1,498947232,"4144241",470,"C",842,27-MAY-15,10.08,30-MAR-16,"MONCLOVA","MC"
1,498947233,"4144252",370,"D",325,28-MAY-15,10.06,30-MAR-16,"MONCLOVA","MC"
1,498947716,"4144364",620,"C",842,27-MAY-15,5.96,26-NOV-15,"MONCLOVA","MC"
1,498947975,"4144460",620,"C",381,27-MAY-15,9,27-FEB-16,"MONCLOVA","MC"
1,498948085,"4144420",655,"C",344,27-MAY-15,5.96,26-NOV-15,"MONCLOVA","MC"
1,498948090,"4144794",779.68,"C",344,28-MAY-15,8.96,27-FEB-16,"MONCLOVA","MC"
1,499018756,"4145172",249,"D",890,29-MAY-15,8.93,27-FEB-16,"MONCLOVA","MC"
1,497664388,"4143728",810,"D",296,24-ENE-16,14.19,30-MAR-17,"MONCLOVA","MC"
1,497696075,"4143777",486,"D",890,27-MAY-15,20.1,30-ENE-17,"MONCLOVA","MC"
1,497997998,"4143468",470,"D",296,27-MAY-15,16.06,29-SEP-16,"MONCLOVA","MC"
1,497999566,"4143389",470,"D",1499,27-MAY-15,7.07,29-DIC-15,"MONCLOVA","MC"
1,498637313,"4144425",695,"C",344,28-MAY-15,23.05,29-ABR-17,"MONCLOVA","MC"
1,498947231,"4144228",486,"C",842,04-JUN-15,26.8,29-AGO-17,"MONCLOVA","MC"
1,498947233,"4144252",370,"D",325,28-MAY-15,10.1,31-MAR-16,"MONCLOVA","MC"
1,498947239,"4144389",620,"C",842,09-JUN-15,6.63,29-DIC-15,"MONCLOVA","MC"
1,498947240,"4144402",695,"C",344,12-JUN-15,20.5,27-FEB-17,"MONCLOVA","MC"
1,498947603,"4144264",605,"C",842,27-MAY-15,5.06,29-OCT-15,"MONCLOVA","MC"
1,498948092,"4144725",798,"C",381,28-MAY-15,25.03,29-JUN-17,"MONCLOVA","MC"
1,498948945,"4144699",256,"C",842,28-MAY-15,25.03,29-JUN-17,"MONCLOVA","MC"
1,499018671,"4145144",470,"C",842,28-MAY-15,12,28-MAY-16,"MONCLOVA","MC"
1,499019633,"4145700",249,"C",381,02-JUN-15,9.89,30-MAR-16,"MONCLOVA","MC"
1,499019633,"4145700",249,"C",381,02-JUN-15,9.93,31-MAR-16,"MONCLOVA","MC"
1,499019871,"4145556",650,"C",4892,29-MAY-15,20.93,27-FEB-17,"MONCLOVA","MC"
1,499019964,"4145271",166,"C",842,28-MAY-15,8.96,27-FEB-16,"MONCLOVA","MC"
1,499020070,"4145303",470,"C",344,29-MAY-15,10.97,28-ABR-16,"MONCLOVA","MC"
1,499020107,"4145541",470,"C",344,29-MAY-15,5.91,26-NOV-15,"MONCLOVA","MC"
1,499020209,"4145323",650,"C",842,29-MAY-15,25,29-JUN-17,"MONCLOVA","MC"
1,499020247,"4145377",620,"D",1499,29-MAY-15,5.9,26-NOV-15,"MONCLOVA","MC"
1,499981639,"4145989",370,"D",1499,30-MAY-15,4.97,29-OCT-15,"MONCLOVA","MC"
1,499018745,"4145053",620,"C",842,28-MAY-15,5.06,30-OCT-15,"MONCLOVA","MC"
1,499020198,"4145218",734,"C",842,28-MAY-15,5.06,30-OCT-15,"MONCLOVA","MC"
1,499018932,"4145102",329,"C",842,29-MAY-15,20.04,30-ENE-17,"MONCLOVA","MC"
1,499018938,"4145198",382,"C",284,29-MAY-15,26,28-JUL-17,"MONCLOVA","MC"
1,499019015,"4145111",486,"C",842,28-MAY-15,23.02,29-ABR-17,"MONCLOVA","MC"
1,499019949,"4145577",620,"C",381,02-JUN-15,6.85,29-DIC-15,"MONCLOVA","MC"
