"CUSTOMER_WID","INBOUND_CALLS_NUM"
570288835,6
582132992,2
573988418,7
539134734,1
574800377,1
558529638,2
581122821,5
579111101,9
307574917,20
582134828,3
573676910,6
586768276,11
560636630,4
578101750,8
589547521,4
579107751,7
578912962,1
592662857,2
578688910,17
568053433,7
589812617,1
594587484,4
578101392,3
307578388,11
307581707,1
585985768,1
590556004,7
593562846,4
307574413,8
593562710,15
593561626,4
594038752,1
307577756,3
572066365,2
546098139,13
574737771,4
606354814,3
572066368,2
307580488,13
307583598,4
307576479,3
307591048,2
471787813,3
477029669,1
307575937,2
307578281,17
557527891,1
307582704,6
613824412,4
599650751,2
623994661,2
463913053,8
569057670,9
625018910,1
611801982,8
620946397,5
621290160,7
307583993,1
307580496,1
621083926,4
307581212,1
443513681,3
630211481,5
307576550,37
307582575,3
307578101,2
637219587,10
544099094,3
307584876,2
540124963,24
637224751,5
307584422,2
616130816,8
631773190,2
307585954,1
621870002,1
498948945,9
307583893,6
630108427,6
307592686,5
646413555,13
647080289,7
638781751,4
307578843,1
622745070,1
645428244,4
656177266,36
652593539,3
590555781,1
656687477,5
491337686,1
623994021,5
638273131,12
558530258,1
307593433,2
672084302,6
509662740,2
671054473,3
672081836,8
659750092,3
511608006,4
667981423,3
664900157,5
666940203,5
571064198,4
622982068,1
652592640,1
671053782,1
680334392,14
307585804,1
522357670,2
678280243,4
683945221,3
615849395,6
307580420,2
604709233,8
307581283,12
307580703,13
536163361,3
627053794,3
307584332,8
307573439,3
599654222,1
671054478,7
647476545,1
433396739,1
681347543,1
671054295,22
682390372,1
682784964,1
551997823,7
690819656,41
693118205,11
452739872,2
698829588,2
698830797,1
307583861,2
693117882,6
686239059,1
307582739,3
702274149,7
695403619,9
307582879,17
682775803,20
681533649,5
307587163,2
307583604,6
497037206,1
307584785,1
560020597,1
714899181,2
349585479,14
578901748,2
635160211,3
616456374,3
728709074,11
621785780,3
716053806,3
724090128,2
651048069,4
714899626,9
708027556,2
578076763,3
307580427,3
307584626,1
307581562,4
726405598,4
583141019,5
739099133,2
722940442,2
736789975,8
307587322,2
735627858,4
739099012,12
740255705,1
307583708,2
727554435,6
731005127,6
658734009,3
588498553,7
600994335,1
748356117,1
750676484,4
734477419,2
749514989,3
752999456,8
646413548,2
616879198,3
368473002,2
743725613,14
743725712,9
307575325,1
747196576,2
758786639,8
757623371,1
731005767,1
764595877,8
759945375,1
744885706,1
307579509,7
769245776,17
763428273,4
649534042,2
641960959,12
747196464,11
307576529,10
690819427,6
779723168,13
750677243,1
757624586,2
733318889,15
307581325,14
733318004,4
780889798,5
782057339,1
787883707,2
307585115,7
764596421,3
307578146,4
307580189,1
775065270,2
799611577,8
799611352,20
592733983,2
790227432,5
658416573,3
698829604,7
807842732,22
623992344,13
783224153,4
628070591,2
807842291,8
709180163,3
816046221,3
816046222,4
806661245,3
823109085,20
756464231,2
725242857,13
497037602,2
806662434,3
783223277,2
809012787,1
823109193,3
749514766,2
831349273,1
747196469,6
307585943,2
831349707,1
499982992,17
731005346,1
838401735,4
839582602,6
831350800,3
740254387,3
824289506,11
843124386,5
840757038,1
845485696,6
840757235,8
307582437,2
499982793,11
731005232,8
307580707,4
840756533,4
579107311,8
856121855,4
830165729,20
586139071,4
834873362,2
856122078,15
660788320,1
307582312,2
858488927,3
840756834,5
866789349,2
863229469,4
839582817,1
307586051,4
853758398,2
307575074,1
809012472,1
871527160,8
830165722,3
871526722,2
870345411,2
871526714,1
872711585,4
871526285,1
854945670,9
871526618,2
307575861,2
307584897,2
883400001,2
852565341,8
307584097,3
889342858,8
892920555,1
892920979,3
610962271,3
768084905,9
564107483,4
866789668,1
902443572,10
894105983,2
686238400,12
902444580,6
849023323,17
908406422,4
910797597,3
856121640,1
843123857,9
902444131,1
307575515,1
884589133,2
486238289,2
701126526,2
906026026,26
909607167,1
307578481,3
875083194,1
587172298,1
921567494,2
791397247,1
537150832,1
906026020,20
926356815,1
933541031,7
928748625,2
433394180,7
766915505,9
912002517,7
631774327,10
307578114,4
927550506,2
933541138,1
307582347,1
871526940,2
585278720,2
743725304,7
820737650,1
307580070,4
945546475,6
939541214,3
307594082,12
950351832,2
701127502,8
946748845,2
937147210,2
444434529,2
886962459,1
708024385,1
883401185,5
963588431,1
967209815,1
772730162,3
934744549,7
307578546,2
969619994,22
894106200,1
927551708,6
833699908,1
908405639,1
975657347,1
967209786,27
952763114,12
796078130,3
687387347,1
955165250,1
959978428,4
307581102,1
970828894,1
969619670,7
863228480,3
987740523,5
986526775,2
980482815,6
963589612,1
978062572,8
970829126,4
967210351,1
307581156,2
986529749,4
967209919,13
976857808,4
1002282810,11
726404944,7
1002282270,4
904838653,14
979272802,5
1010788214,5
991374968,1
992577637,1
957568201,7
1014434322,11
790227841,1
1019309392,16
307579202,2
1018091436,3
1021747507,6
1025402024,5
993790551,1
1001066034,3
1025402048,2
1026618582,7
307575275,2
967209797,2
955166128,1
914387798,2
1027845258,2
796076735,4
307577347,1
916776868,9
1013211233,3
1005926000,1
792563129,9
967210016,7
903639811,3
1009564226,1
1025401606,3
440756902,5
1037609601,1
440756500,1
857300535,4
962393287,16
1044946329,4
1030282783,4
984108570,1
307580349,6
1027845257,11
993789684,1
1038832514,1
1051062962,2
986527098,6
307585624,2
582134339,1
1055966294,9
1042503510,14
1060864417,5
958776398,1
664405126,2
1068219301,9
1068218216,1
958776070,2
984107368,2
963589938,1
978073857,7
1046177178,6
1079273318,10
1009563039,3
1054738223,3
1047398209,1
1081726660,2
980484010,5
1082955203,1
1048624326,1
1057188794,1
1073125373,1
1087864284,21
980484012,1
1026618584,7
1053512999,1
1018090575,4
972031688,2
1090328875,3
1052290377,5
962394586,4
997435720,1
1098936862,3
1064549604,11
410810978,11
1079273536,5
1071902383,7
875082987,5
516484942,29
1100177598,2
1095244253,3
1003490160,1
1094018186,4
1086639766,2
1042503400,1
307584455,4
916775902,2
1026618807,1
307582938,1
1096474502,2
1082954213,5
1113722522,4
1116192732,3
722940788,5
1069444511,2
1082954214,17
1108790452,2
886962242,1
1122363531,2
1048624441,2
1106334571,3
845485695,1
841949613,3
1122364406,1
1008357174,3
1065765673,1
1122363422,2
1107557830,1
1130997559,10
1134714521,1
1133469876,2
1134713763,7
992576898,14
624981614,1
1121122314,5
1113723179,3
1130998356,1
1129768932,4
1073126566,4
307578292,1
996219758,2
664894048,1
307580101,4
1141527765,2
1133480131,7
1111254643,3
869152965,1
1116193617,2
1108792204,4
1148948994,10
1146480244,8
1112488272,5
1139054724,5
1176193831,13
1182135578,5
877457294,1
1173718904,1
1191091180,1
1189842604,1
579225131,3
1194558850,16
1186127818,14
355572675,1
1194820278,3
1122350860,1
1011998103,1
1174963998,2
1207247738,2
1171245144,1
1182405096,3
1026617730,1
1195783032,2
1199509083,15
390366022,3
1065765332,1
1218439997,3
1173719350,4
1107558503,3
1209730443,17
1207247197,3
1191091077,4
1223424178,1
1203516392,1
1199779383,1
1224671735,4
1008357928,8
1209730876,2
1209730009,1
1198535566,6
1220930071,5
1229653110,5
969619115,2
1129768135,1
1229653107,3
526291335,2
1214706291,8
1171244383,7
1237137489,6
1163804292,2
307575195,10
1236774193,2
1166280670,4
1229359355,7
1111255197,2
1240871901,21
1224671089,1
1182406414,4
1218438370,3
1228412627,1
1248098748,4
1209730764,4
1219685056,1
1254620240,13
734477433,2
1234637304,11
1201022232,5
1253365000,4
1226937168,4
491929604,1
1259606127,8
1238373436,1
1215958042,1
1063317169,3
307578777,2
1208485796,1
1130996893,1
1107558177,1
1226943520,1
993789901,1
1198252715,3
841950686,1
1242117682,1
1252118093,3
1165043525,1
1245865720,3
1272117280,3
1278381856,1
1215958044,1
1284624591,5
959979413,1
1252118091,1
1225910112,6
1288398455,1
1240872346,1
731005457,1
1184878217,2
1294653871,4
1294420156,1
1201020711,1
1289643768,1
1193577579,1
1277122516,3
1303428748,6
1298420088,2
1235892225,1
307592673,6
1128524185,1
1307182933,2
1198534583,1
736790310,1
1157612425,3
832521719,2
1317221395,10
1232147516,1
1322241058,2
616752353,1
1009564125,3
1107557945,1
741403349,2
1324429577,2
1324757196,1
1315969841,1
1305689316,1
1326013701,2
307576437,1
1329770540,1
1305932216,1
1326013060,1
1334803519,6
1229654307,3
1112487398,3
1326013702,2
1338566513,1
1318192482,1
1338566618,3
1338566406,1
1338566075,4
1320990287,1
1343602432,7
1338565434,3
1312209217,1
1277122630,1
1009564012,2
980484115,1
1235891236,1
1339825037,3
1340805739,1
1322241055,1
1304679280,1
1011996480,2
1357151863,2
1198534804,3
724089807,2
577404897,1
1206004341,1
709180273,2
1361219787,2
1314713900,1
1333547800,2
307578347,1
1347368615,9
1347368508,2
1337315228,1
1368479063,2
1337315977,1
1139998770,1
1347367644,1
1373819707,1
1373820025,3
1338566726,1
1381379160,2
1376335958,3
1356177923,1
1343292810,2
1385162809,2
1386427264,2
1390213913,4
1392737061,1
1334805041,1
1392439978,1
1381380470,3
1367519432,2
1359950614,1
1381380360,4
1390213364,1
1367518997,1
1401317447,6
1262107064,1
1390213477,1
1380118669,1
1407886014,2
1400312630,1
1315971894,2
1392467078,1
1409159077,1
1314713366,7
1027844291,1
1416736571,1
1305933091,2
801964521,1
1420531830,4
1392480452,3
1232147514,1
1166064924,1
1370037801,3
1324757138,1
1110019673,1
1420532099,1
1385163998,2
1407885613,1
1425585118,1
1121121866,2
1411677681,1
1435717106,2
1433188239,2
1055966852,1
1089105172,1
1018090679,1
307586495,1
1416736253,2
1369735208,1
1421796142,1
307581932,1
1215958045,1
1382644321,2
1454734888,1
1447126143,1
1443323976,1
1219685827,1
1346108969,2
1116194283,1
307578010,1
27451596,2
307586771,24
307579450,38
307580013,15
307585325,4
307575643,6
307581277,15
307578198,30
307579211,10
310788689,8
307581207,18
307579008,22
307584131,1
307581702,2
307576825,2
307580057,15
307578561,16
307580387,2
307579835,34
307576017,4
307585688,1
311622549,11
307580063,26
307585096,2
307584740,3
307583341,15
307584661,4
307579879,12
307577192,16
307577138,61
310789020,11
307582458,1
307581830,6
307585546,1
307592230,4
307594172,5
307587258,6
307580190,13
307576123,9
307576958,2
307580093,2
307581940,10
307581922,1
307585406,2
328317543,1
330854991,5
307583391,1
332540437,14
307575062,5
320783098,13
307577595,14
307582645,4
307576459,2
307575576,2
307577452,6
307577647,34
307585509,53
307582582,2
307575150,4
338502755,27
307586943,10
340220958,20
307585822,2
307584872,2
307582238,3
307581921,2
307577823,13
307584870,6
307580242,12
307584660,2
307581551,27
307576740,1
307581160,15
339355147,8
307593554,3
307586182,7
344474014,19
348731447,4
340221412,1
307581806,2
307592806,3
307579435,1
307577671,5
307585534,1
307577907,1
307579838,4
307582396,9
307580011,4
338503085,8
307585414,5
307582378,5
307584526,27
307575136,12
307578576,5
352149090,2
361574956,2
307579774,30
307576843,5
307582491,20
307586310,9
307577853,1
307581040,2
307580105,1
374574893,11
358139752,7
307587125,6
307575758,1
307581322,5
307580179,2
361575036,8
373705520,13
375444016,30
307583923,2
307579551,1
307581837,1
307585435,5
307584022,11
383344284,5
307580913,1
307577191,5
367596223,11
307578423,2
378959897,3
392137852,1
386859150,4
380722757,4
386858925,7
307577985,4
369342529,6
392136944,5
307573674,13
307578167,24
307578115,8
307578917,3
307586640,2
383344538,6
307579841,21
354710026,2
307576894,11
307586865,4
307579686,7
307581558,12
307582713,12
307581273,1
390366136,1
307585735,13
377203142,10
311623294,6
307576262,1
404545732,7
307582726,10
307575475,2
385101692,7
405436655,7
307582282,2
307574856,19
385979174,2
307586257,1
307575742,17
307577054,18
307576751,6
307579852,5
427970998,53
307584629,3
307579654,2
422300537,18
307584445,2
307585161,22
307578122,20
307576236,13
434959397,13
307582237,11
307580830,2
307583916,2
424919957,4
438002567,5
307574520,10
440756409,4
438001747,8
307575659,1
437702788,18
307575744,16
307584465,3
400102133,1
441675733,10
307575839,3
451819503,18
307593147,9
445350828,1
457385168,8
415294133,10
307584532,3
445350863,18
307583319,4
458318635,15
453672016,1
467631695,15
438002211,6
399211907,3
338505878,2
479709404,1
464849458,9
477861935,53
307582986,9
307578099,4
463912406,1
452739871,1
470436482,2
484622757,3
487973508,2
492238784,12
491292658,4
477976558,7
494141436,4
443513790,2
494138200,3
307585721,1
307581328,14
307575832,19
484036520,3
492221540,2
494831394,3
307575972,11
307576620,18
502869252,7
502868221,17
493205332,15
504803422,2
380722079,9
492009711,4
497696075,1
307583212,2
307585738,8
307583374,14
500943300,5
509665433,9
505790906,16
490714665,4
515510773,25
443512383,1
511606711,3
506762052,3
505791881,7
307575853,11
517463330,4
307586804,12
307578642,1
307577961,1
451818316,3
307579265,7
307587226,24
307576610,5
509663626,6
506756263,4
509662974,4
361575053,10
495121066,5
498215250,40
364151023,1
533201066,1
463913292,35
524329676,1
520395298,4
538139884,4
444434346,1
540125173,4
548990054,29
546098269,3
509672730,4
556997215,1
505791880,1
516485480,12
552623744,9
497998284,10
551997143,3
307586538,21
553238273,2
529243937,4
561025280,1
494376503,2
567532539,3
567042638,3
552721544,13
540125829,10
550632367,1
575285758,1
565031054,1
544097687,2
543110827,1
574737807,2
565548629,5
496856029,2
307579765,8
578055198,1
487422951,2
439839025,2
307576827,1
573613533,4
574040228,1
491831452,4
572495020,11
307576547,5
551996094,1
565589560,31
582364840,6
592564200,1
480396614,1
307576112,1
307578556,6
307578087,2
593562149,12
456456941,5
515511835,18
402762937,15
588491880,18
586163763,4
511607367,14
579608307,3
600060393,3
599650752,1
599137385,3
573683323,5
307586345,6
603697326,2
518439713,5
545097375,12
593562161,2
546097617,10
522358318,2
544098023,15
590555552,3
307584530,2
614850864,8
588492418,5
614819541,1
615824701,14
621209384,3
627053225,6
607711724,4
606736951,1
307577707,7
593562845,1
615852161,2
478920507,39
624999408,1
632095975,1
330010680,14
307576768,3
307581912,11
638367867,4
620130178,4
600670336,11
525309899,5
477976218,6
623379783,2
636230424,6
627052248,1
307580688,1
580357610,2
570262467,1
307580855,2
588492417,2
445352118,7
429760023,2
643367187,10
592556405,9
609771883,4
568050871,3
659765302,6
651899846,14
607746454,5
613501190,8
651195876,4
307585693,4
552992599,3
664900496,1
537150718,5
663864388,2
671055598,11
670332390,4
307578809,2
495471451,2
544098020,7
497126293,2
587172073,1
683945324,25
657563854,9
489421065,14
400102432,6
307579311,3
509672015,6
689665395,5
499018671,2
640315662,5
307581659,12
657714658,14
526292683,2
601881364,2
659766361,1
640317061,3
690820074,3
636229752,1
688525925,1
653124658,8
484326807,15
566043737,6
696544921,3
690819443,2
701126503,4
693116880,6
509663089,2
572273627,1
681351916,3
698830253,3
701127512,6
701127816,15
444434727,5
445352301,1
709180380,20
703445432,3
664893746,1
687388442,11
672084303,1
704585631,9
558402342,2
725241232,4
722939808,4
602277559,1
716052912,11
714898963,2
698830014,3
593285507,3
731005671,11
701127070,5
722939806,1
690819544,1
656358254,5
604355994,8
685098520,2
740255118,2
714899200,2
702274793,19
732158567,9
732158469,2
714898218,1
733318466,1
307581487,8
731004234,12
740256048,6
722939897,3
648970402,6
307581069,19
734478634,28
675177294,17
751838728,5
756465555,36
708024384,5
763427886,1
307575976,2
744886900,8
763427722,4
749515783,1
572357227,2
756464032,22
307579656,24
307583646,9
773895237,9
776231484,13
731005778,1
623672218,1
734478424,5
775064186,1
776066317,10
775063860,1
378959692,5
782057660,5
784398167,4
782057337,4
307584470,7
785560725,2
775063637,4
791396910,1
307578211,8
775065048,16
793742427,2
307578569,2
784398168,14
659913967,18
307587277,2
307575910,2
796076970,7
307586980,3
307585200,1
797256015,13
759945379,3
796077392,11
805490937,21
805491030,1
307579287,1
773896005,10
307584111,4
631129041,2
814872866,2
606413872,11
814872125,5
805491753,5
307585965,2
761107508,12
807843047,29
727553323,1
820738085,4
629088882,8
805491341,4
307580846,10
772729390,5
814872345,1
793742310,6
632089693,18
398322907,2
830167017,2
783222525,8
799611270,4
558006254,4
307582266,1
378959941,2
717203050,5
751838729,4
857301081,11
453671832,3
599686818,13
860856065,24
307580781,1
607748069,4
854945235,4
307585044,1
718347561,1
843124062,21
307578038,10
859671819,4
787885080,6
850204785,1
826641527,3
804310619,3
307580330,11
791397687,2
307575802,1
871526721,2
878645306,1
877456958,21
494137406,10
866788341,4
859671281,4
879838079,4
307575813,4
862044366,1
879837868,3
879838083,7
859670846,6
480506026,1
640317756,3
307583196,2
870345405,2
892921198,5
629088883,1
885775553,8
839583239,1
896492232,7
896491620,1
838401408,7
875082215,2
885775883,9
870346162,2
894107499,24
853760012,1
307580526,6
914387478,2
878644326,1
307578568,21
864409364,2
926356924,3
307577194,5
622978649,1
926357235,5
769245348,1
934743794,1
895304057,17
926356488,4
709180934,27
902443793,2
885775229,2
957568205,4
846667449,3
951552108,1
854945339,1
952763326,1
307583532,3
307578992,3
959979844,3
962393724,1
307579769,2
969619000,6
970829234,3
644713409,1
975656902,1
972032447,1
908406204,8
970829024,3
959979626,1
307574901,11
943144082,9
978073966,7
946750026,2
628568861,2
307581621,11
961178310,17
996219757,1
967208815,2
969619329,4
988956403,1
962393503,5
995012160,1
972030923,3
972032019,13
995012493,2
539134531,1
957567988,15
307577049,3
987741744,2
976857044,7
986530730,9
996220415,4
970829333,3
678249188,1
970829347,2
671054476,1
1016867493,1
986526551,2
636763011,2
1004715616,6
1005927076,2
962394053,1
987740085,4
979273242,9
672083883,3
307580429,2
1021746527,11
879837435,2
1014433554,3
1029066515,3
627167234,1
1036386280,2
1030283549,6
1020524980,3
970829010,2
1011996595,3
1043729509,1
572060521,15
1047397884,7
1018091332,1
1047398428,9
431844676,1
1011997236,1
1033943062,1
1053513548,1
1030283216,13
919170525,3
946748515,4
1019307770,3
1052291698,3
1052291366,2
307577635,2
1073127011,1
891723222,1
629618587,6
790227523,4
900063722,3
831344644,10
1046177402,2
1037609598,3
1057188903,1
1048624550,2
761107027,1
999852472,5
975656899,2
1060860171,2
1089104734,5
1060860057,2
1037610254,2
1073125582,2
1062090839,1
1073125583,3
1063316728,15
996220412,1
307582753,6
1073126351,2
1016866749,1
1098938508,1
901253941,6
935941980,6
1105103441,4
1112487275,3
1106335143,4
591829698,6
1111255196,4
970827695,1
621086896,1
1111254312,1
307593122,3
1106334685,14
1121122648,1
1116193623,6
858488161,2
1085415079,5
961179514,3
1119887060,1
969619662,2
956368156,2
1111254208,6
1123596322,1
1013212205,2
993790224,4
1055967618,4
1123596206,2
1129767918,2
686239048,1
1126063202,7
1117418920,2
1112487171,2
1137821201,5
1106334228,1
1108790670,3
1132237686,1
1129769268,4
1018090028,7
498947118,1
1132238141,6
1130997207,12
1038832961,1
968417436,4
1130996884,2
1147724261,1
1031503546,1
1133468623,3
1013212198,2
1103868590,11
307586965,2
725242198,2
1157613518,10
995011726,7
464848358,1
959979951,6
785560170,4
694259818,1
1157613520,3
1155141770,2
1013210803,2
1165042425,3
1064550151,1
1096474514,1
1177438887,14
307576733,3
1137821318,3
586161712,1
980483135,1
1068219408,3
1040054922,3
1068218873,5
1128523623,2
1189843691,1
1130998012,3
1132237675,1
1174964207,2
1193349445,1
1123596320,1
1199779378,1
975657237,6
1199778837,8
307575808,1
928751558,2
1202273185,11
1172473494,4
1201020924,1
1199779379,1
1201973437,2
1191091068,1
735626767,4
1112488160,2
1122363421,4
1202272858,5
1207246535,1
1208485795,2
1182405093,1
1209731522,7
961178404,1
1209730983,2
1213462532,9
958775179,1
1206003788,11
1186127273,3
1129768362,1
1207247299,2
1184878228,7
1203515520,7
1216885556,1
1218439681,3
1212223886,5
986526324,4
1165042756,2
1193578682,3
1224671308,2
982904241,1
1225910553,18
1228413061,3
1229652998,3
1225911536,2
1148949432,3
307574812,1
1141528208,2
1235891349,4
1122363641,2
1217196126,2
1193577912,1
1235891787,2
1218439230,2
1210723701,1
1166280237,1
1171244820,1
499020291,7
1215958162,3
441674568,2
1198534366,1
1202272977,15
1218439682,20
307585210,1
1179919727,4
1235891898,7
858493668,5
1247120249,2
1165043301,3
1218440015,5
1244357107,1
1223423526,9
1130997900,2
1245865930,1
1094019845,2
1216974539,8
1113723510,1
1224671629,1
1057189453,1
1268358414,4
1206003352,1
1244618015,3
1242118342,2
652592441,1
1237137278,1
1111254982,1
1233396812,4
1228412953,6
1247120358,1
1258359159,1
1253364785,1
1262107175,2
1270864664,3
1122364078,1
1285881018,5
1267101972,1
615849396,1
916776987,2
1158858642,2
1244617473,4
1294655089,3
1284624922,1
834872707,2
1194820387,1
1269607897,8
1277122631,8
1269607230,2
1242119111,1
1304679396,1
1307184456,3
307582945,4
1106333560,3
307587139,1
1312209652,12
1212223994,2
1189844139,11
307576051,2
1314713474,1
1218439896,1
1259606435,2
1212224647,7
1202272432,1
1273371745,4
1314712923,1
1313457702,1
1123596974,1
1314713255,4
1319732910,1
1315744655,1
1312209759,1
1317221066,1
1324757087,6
1322241158,1
1172473175,4
1317221617,1
968417974,1
1145242111,1
307584564,1
307578074,1
1338566288,10
1339824612,9
1337314574,3
1317221177,3
1333548347,1
307580410,1
1203515739,4
1260858436,2
1294653757,2
1199780147,1
1314479780,2
307577640,3
1322242363,7
1186127605,2
1082954869,1
1209730223,2
1334805040,2
1346108219,10
1342338978,2
307578341,2
1341082013,2
1363735633,4
1332293210,2
1229654200,6
1351146238,1
1215958055,5
683945323,1
1201021361,5
956368043,1
307577998,2
1184878226,1
1342338871,1
1375074567,1
1367519757,3
1320990296,1
307578420,1
1194819952,3
1349887739,6
1376336926,7
1128524073,2
1155141659,1
1385163452,1
1356178905,1
1210974133,2
307582526,5
1363736724,3
1376335741,1
1341082340,1
1385163886,1
1395259677,1
1373819270,4
1262106083,1
1352401796,1
1391480947,1
1367519108,2
1392735762,2
841948876,1
307582527,2
1376336070,3
1128528123,1
1399043715,1
1397784994,1
1295902562,1
1370037906,2
839581625,1
307584892,2
1409158208,2
1411677577,1
1404094829,5
1218440009,1
1265554361,1
1377595062,3
1009563161,4
1359951268,2
1320990286,2
1173491254,1
1341081569,1
307585622,1
1051062745,1
1373820674,1
1406620967,1
1340836734,1
1329770214,1
1429392237,2
1418000703,1
1218439789,1
1448395710,1
1392735872,1
1456003714,1
1435717207,1
1346108111,3
307578434,195
307581680,14
307579894,1
307584840,21
307593756,33
307587031,2
307577800,9
310788484,8
307583243,8
307582561,28
307575527,23
307578133,23
310789902,2
308306567,2
307576673,1
307586794,12
307587042,18
307577899,3
307578629,7
307585052,1
307587005,10
318285721,3
307580984,36
307579248,21
307583335,2
309126875,1
307576774,18
307582631,13
321619149,13
307583259,38
307577563,1
314952793,14
307578343,25
307578947,1
307577293,2
307586557,9
307580216,6
307579526,23
324136574,3
307576065,1
307586364,6
307584995,11
307592754,3
307583287,11
307582455,7
307584068,10
315787521,1
307581603,8
332539029,17
307582496,2
329170610,4
307575585,1
307586337,3
307580308,2
307584072,3
307583872,69
333394776,1
307592692,9
307583692,3
307578044,30
338502001,2
307576555,3
307578959,3
307574517,4
307582052,2
307574857,5
339355342,7
310789375,6
307593419,1
307578610,1
307576864,5
307578723,8
307575625,1
307579878,33
307583875,1
307576714,9
307581209,29
307583701,4
307585192,5
307581484,6
307577809,48
348731526,4
355572239,2
348731736,1
361575284,2
307584722,11
307579869,5
307583473,9
344473371,5
307575363,1
307581463,7
307579391,1
335083052,1
338503207,6
307584686,1
350437331,9
359003430,8
307592664,1
347029390,1
343622302,6
307576570,6
316616842,2
332539891,2
307584891,2
369338889,5
307574196,3
350443111,1
364151267,5
307583230,2
309126230,8
307585894,25
307585415,26
307578703,1
371949224,4
307576449,2
307576595,11
307577624,6
377203551,13
307571963,6
375444345,2
307575594,5
307576779,9
307582300,2
307575251,30
349586148,23
307575692,2
307576783,9
307584217,1
307580197,9
329170399,19
307577176,6
307580889,5
394781821,69
307585887,1
398322401,16
395664073,2
307583141,6
307585627,10
307579950,3
307578815,7
397435594,15
307576858,5
392136322,5
307574447,31
307578244,3
307579627,3
307586312,4
381597213,14
307582359,7
371951313,8
307575632,1
350437134,1
307577157,6
397434988,38
407226025,56
400987663,18
391251202,4
307583203,35
389492884,1
412596880,4
307576430,5
307586356,16
307585648,6
307576232,2
307578880,16
307584213,4
307582602,2
307585543,10
424871689,6
309960797,1
307580842,5
307580985,4
307583638,6
307581779,1
438921337,3
307578892,1
307579056,3
307581696,36
307577466,10
307585440,10
307582564,12
445350946,9
439839348,11
418037089,9
347029282,10
307577995,7
307581504,4
345325421,5
307576052,2
307579256,11
449961417,5
307578990,1
436164520,34
307575913,32
445351985,1
460182581,5
454601715,2
459250093,12
307581250,29
456456810,4
400987442,3
458317825,22
343621973,2
425234734,14
451819318,9
307582784,9
473270599,12
364150718,6
307580104,1
451818052,9
464848222,6
399211942,12
445352149,3
485566045,10
473106456,3
485241600,1
307581161,1
307579942,1
307584331,1
307576908,1
328330418,1
307581450,2
471386852,1
425234377,1
487471254,6
307574810,1
307585194,4
307576057,3
463913856,2
497999288,8
307586947,2
497999448,2
307581367,2
497998390,7
495120577,7
307579419,1
502869593,30
487153543,2
307583040,2
502868212,19
307579614,4
394781504,2
307583088,4
331694208,3
497647334,17
499982843,1
307586165,13
307586209,1
307582265,11
506756366,2
307576926,15
510636976,1
307582976,8
490936183,1
307581233,1
307579009,3
517464703,7
509673185,6
515511947,6
307577609,1
307587006,2
511607931,1
307580451,2
510635168,6
479458531,15
516484523,11
307586319,6
510636447,8
307578819,9
518439721,3
509663607,5
307576028,1
510637615,1
307575507,2
307586675,1
307580654,15
517463664,3
307584066,1
527276369,12
499020156,4
483666491,1
536162288,3
307582799,19
516484182,2
307582674,1
531228274,1
307577968,6
307580660,9
511607810,16
462977665,1
523345884,60
512586124,3
518439947,3
481638854,8
510635499,1
512587098,4
483663035,1
307584624,11
307583521,19
454601771,1
485185416,5
541120554,1
538139121,14
438920119,6
307586791,7
506760670,1
537149257,4
539135267,4
554550983,9
509672105,9
553550379,15
307578980,5
543110708,3
545099555,1
307583512,2
546098154,12
546098586,1
307582188,5
484267724,1
551997826,11
539134628,5
572935512,12
567042521,3
550243798,1
547097579,1
579081279,1
567041708,4
496731339,2
460182958,3
580118049,12
573070760,10
307578693,1
573071671,1
572064588,2
307579349,10
307579676,6
307582731,3
307584569,1
572727568,2
592895387,2
581770938,2
572066369,4
581115505,1
409017214,4
586819243,1
599703283,2
593106391,8
572061361,2
361574932,6
582003567,8
585125402,4
589543421,12
583141021,2
596606405,1
548665576,10
596213605,14
574799411,8
307573978,2
612896056,1
615849397,7
396546851,14
613826158,5
603482292,1
584227021,1
595608863,3
571064197,6
307579011,2
412598522,1
307576096,1
621961518,1
307585982,1
307575680,10
557711920,1
307581393,1
617900681,6
601673348,3
636303259,2
470434636,2
580477192,3
574626097,4
602995899,16
307576037,1
484602842,7
636280794,19
607205438,1
314116004,4
502869148,1
631129280,1
629087827,11
638519979,8
639294411,6
307585426,11
649514118,8
651073753,21
307585186,3
650790105,7
596606404,2
657712545,11
307575737,5
646411099,3
307578237,3
664022670,7
663203078,2
656687567,5
494319153,4
645430172,1
659243410,4
670628665,6
354714246,3
567045048,9
666254867,2
650492253,1
643383444,9
663859334,5
675171887,10
680333469,14
666255360,2
664899373,7
307583030,1
681034455,1
637951889,2
671060827,1
681910901,4
307580891,4
663864406,8
645428591,26
511606485,2
614850866,3
513565790,1
629081306,9
516485261,2
634414007,8
677748725,23
585150659,10
677703875,5
477508959,2
558936021,1
675174834,10
679649244,2
671053883,2
307576223,3
307583796,17
513565035,2
690819651,4
643366130,2
699985605,19
307586562,3
686237871,5
656848474,1
307584977,10
607748432,1
686237756,8
701126717,2
701126301,7
307580286,1
628071910,1
682784477,2
610783131,2
701127183,4
607676904,6
709180392,13
644483344,6
307583554,3
307580088,3
307577488,2
602687491,2
511607038,3
651020638,5
307579751,2
716053478,5
307579990,3
725241334,2
731005347,7
544098342,19
714899287,3
307582386,1
