CUSTOMER_ID,CUST_SINCE_DATE,LEGACY_CUSTOMER_ID
23479610,15-07-17,
21626050,09-07-16,
22947643,28-03-17,
22939551,27-03-17,9010650
23290226,06-06-17,
22161740,12-10-16,9206555
21177972,12-04-16,9079377
22594294,09-01-17,9373652
21881787,23-08-16,
22242369,27-10-16,
21583250,01-07-16,21583250
21210513,19-04-16,
21595380,04-07-16,
21245293,26-04-16,9405243
22557707,31-12-16,4251313
22454271,07-12-16,9514427
22464715,09-12-16,9242130
22633121,17-01-17,
23488327,17-07-17,9728179
23327184,13-06-17,
23292639,06-06-17,9135399
22386632,24-11-16,
21425167,02-06-16,
22036361,20-09-16,
21978432,08-09-16,
21977562,08-09-16,
21281923,04-05-16,9205051
22321501,12-11-16,9338385
21811361,11-08-16,
21467410,10-06-16,
23271932,02-06-17,
23231623,25-05-17,
23289500,06-06-17,9003845
21936937,01-09-16,
21378293,24-05-16,
21140492,05-04-16,
22534430,26-12-16,
22407739,28-11-16,
21904969,26-08-16,
22061554,24-09-16,9880620
22450642,07-12-16,9860300
22387540,24-11-16,
23249997,29-05-17,
21357305,19-05-16,9371666
21560463,28-06-16,
22029029,19-09-16,
22637011,18-01-17,9542861
21778417,05-08-16,
22549076,29-12-16,
21876059,22-08-16,
23292757,06-06-17,9349932
23251942,29-05-17,
22339824,16-11-16,
22483588,14-12-16,
23298377,07-06-17,
23489245,17-07-17,
23489850,17-07-17,
23512481,21-07-17,
23509306,21-07-17,
23431528,05-07-17,9001637
23290569,06-06-17,9059277
22821039,01-03-17,
22823687,01-03-17,9154207
22646069,20-01-17,
22234698,26-10-16,
23307321,09-06-17,
23291911,06-06-17,
23291719,06-06-17,
22104122,03-10-16,
23454645,10-07-17,9001482
23469930,13-07-17,
22023878,17-09-16,9579764
22540092,27-12-16,
21188780,14-04-16,
22406569,28-11-16,9779053
23313758,10-06-17,
22618026,14-01-17,9413007
22822164,01-03-17,9799591
22823407,01-03-17,
22823767,01-03-17,
22823845,01-03-17,9783472
22823458,01-03-17,
23296780,07-06-17,
23298569,07-06-17,
22496860,16-12-16,
22373603,22-11-16,
22565622,03-01-17,9498291
22787081,22-02-17,
21936451,01-09-16,
22822904,01-03-17,
22833947,03-03-17,
23295960,07-06-17,9935179
21491486,15-06-16,9099869
22166754,13-10-16,
21160755,08-04-16,9098908
22780619,20-02-17,
22828393,02-03-17,9960458
21915413,29-08-16,
22170313,14-10-16,9292087
22835459,04-03-17,
22836838,04-03-17,
22422742,01-12-16,
22659573,24-01-17,9013019
21400819,28-05-16,
22120123,05-10-16,
22601558,10-01-17,9366480
22208805,21-10-16,9035142
21467194,10-06-16,
22726714,08-02-17,
22342837,16-11-16,
22664151,25-01-17,
22690166,31-01-17,
21580115,30-06-16,
21260831,29-04-16,
21585499,02-07-16,
22459191,08-12-16,
22854651,08-03-17,9112519
22835565,04-03-17,9027399
22835609,04-03-17,
21412743,31-05-16,9834299
21220007,21-04-16,9153577
21320508,12-05-16,
22685206,30-01-17,
22795074,23-02-17,
21791995,08-08-16,
21988453,10-09-16,
21932019,31-08-16,9002709
21543780,24-06-16,9019182
22031398,19-09-16,
22346744,17-11-16,9025368
22831217,03-03-17,
22853756,08-03-17,
23511610,21-07-17,
22642269,19-01-17,9927862
23308461,09-06-17,
23309573,09-06-17,9498403
23307196,09-06-17,
21556793,27-06-16,
22854063,08-03-17,
21408959,30-05-16,
22569516,03-01-17,
22937402,27-03-17,
23270436,02-06-17,9542642
22536559,27-12-16,
22359794,19-11-16,
21547218,25-06-16,
21890552,24-08-16,
22058257,23-09-16,
21270715,02-05-16,
22684314,30-01-17,
21851385,18-08-16,
22463608,09-12-16,
22081439,28-09-16,
22512298,20-12-16,9882430
22245892,28-10-16,
21275025,03-05-16,
21321000,12-05-16,
21523180,21-06-16,
21815386,12-08-16,9107494
22578895,05-01-17,
22539197,27-12-16,9659224
22127943,06-10-16,
21559429,27-06-16,
23617643,11-08-17,
22781765,21-02-17,
22300563,08-11-16,
23363898,21-06-17,
21907835,27-08-16,
21798777,09-08-16,
22720269,07-02-17,
21700332,22-07-16,
22821439,01-03-17,4248912
23363872,21-06-17,
21954224,05-09-16,9731121
22580001,05-01-17,
22786115,21-02-17,
23591170,07-08-17,9341776
22002779,13-09-16,9706373
22055227,23-09-16,
22583856,06-01-17,
21622167,08-07-16,9046104
22214871,22-10-16,9845725
22531869,26-12-16,
21875716,22-08-16,9015610
22728936,08-02-17,
22657024,23-01-17,9372002
22425945,01-12-16,
21085881,23-03-16,
21777366,05-08-16,
21978319,08-09-16,
21579490,30-06-16,9458208
22522999,22-12-16,
21873637,22-08-16,
22050260,22-09-16,4225738
22724091,08-02-17,9977226
22661732,24-01-17,
21907840,27-08-16,
23473101,13-07-17,4218689
22439661,05-12-16,9865108
22820283,01-03-17,
21509265,18-06-16,
21221973,21-04-16,
22937942,27-03-17,
22917110,22-03-17,9204140
22939084,27-03-17,
22189626,18-10-16,
22316482,11-11-16,4222446
21475843,11-06-16,9219257
21555445,27-06-16,
22290550,07-11-16,
22825340,02-03-17,
21570277,29-06-16,
21351599,18-05-16,9712491
21309825,10-05-16,
21594562,04-07-16,
21671200,18-07-16,9250047
22480936,13-12-16,9362243
22086975,29-09-16,
23629375,14-08-17,
22003988,13-09-16,
22532394,26-12-16,
22832077,03-03-17,
22832212,03-03-17,
22831254,03-03-17,9832996
22820863,01-03-17,
21137364,04-04-16,
21526794,22-06-16,9698392
22390873,25-11-16,9381908
22166243,13-10-16,
22188938,18-10-16,
21726681,27-07-16,
23509171,21-07-17,9975728
23294801,07-06-17,
23293936,07-06-17,
21435171,04-06-16,
21660806,15-07-16,
21366079,21-05-16,
22709040,04-02-17,
23295909,07-06-17,
22834380,03-03-17,
22948012,28-03-17,
22948403,28-03-17,
21375140,23-05-16,
21218660,21-04-16,
22640890,19-01-17,
22453936,07-12-16,
21389113,26-05-16,
23496012,18-07-17,
23512119,21-07-17,
23509329,21-07-17,
21669273,18-07-16,
23297262,07-06-17,
21841509,16-08-16,
21636546,11-07-16,9120244
21412693,31-05-16,
21287729,05-05-16,
22461636,09-12-16,
22570287,03-01-17,
22752130,14-02-17,
21462103,09-06-16,
22673873,27-01-17,
22553483,30-12-16,
23508129,20-07-17,
22010219,14-09-16,
22451949,07-12-16,9099153
22038421,20-09-16,
21768960,04-08-16,
21658531,15-07-16,
22220526,24-10-16,
21560075,28-06-16,
22098570,01-10-16,
22176420,15-10-16,
21343774,17-05-16,
22799188,24-02-17,
23498189,19-07-17,
23511919,21-07-17,9382438
21888332,24-08-16,
21923419,30-08-16,
21974752,08-09-16,9207924
22758856,15-02-17,
22374261,22-11-16,
22799897,24-02-17,9066733
22800364,24-02-17,
21816603,12-08-16,
22058070,23-09-16,9628514
23520838,24-07-17,9423251
23521863,24-07-17,9697899
21137220,04-04-16,
22719627,07-02-17,9784135
22529868,24-12-16,9031777
21897082,25-08-16,
21467971,10-06-16,
22642694,19-01-17,
21639266,12-07-16,9863718
22516687,21-12-16,4226771
22082103,28-09-16,9379767
22093433,30-09-16,
21658491,15-07-16,
22560692,02-01-17,
22297776,08-11-16,
22523427,22-12-16,
23363021,21-06-17,
23480997,15-07-17,
21391935,26-05-16,9360756
21743036,30-07-16,
23375910,23-06-17,
22022963,17-09-16,
21424969,02-06-16,9767458
22112335,04-10-16,
23561685,01-08-17,
23566304,02-08-17,
22138960,08-10-16,
22226581,25-10-16,9842576
22299029,08-11-16,9125460
21798990,09-08-16,9230335
22562574,02-01-17,9039577
22689965,31-01-17,
23424496,04-07-17,9901930
23427719,04-07-17,
21118168,31-03-16,9091357
23476135,14-07-17,
21139964,05-04-16,
21582910,01-07-16,9074727
22185926,17-10-16,
21348309,18-05-16,
21146394,06-04-16,
22718982,07-02-17,
22680422,28-01-17,
21710509,25-07-16,9356786
21569721,29-06-16,
23581346,04-08-17,
21653651,14-07-16,9238491
21782098,06-08-16,
22380009,23-11-16,9012950
23461228,11-07-17,
21138559,05-04-16,9031194
22544064,28-12-16,9097212
22695028,01-02-17,
23543001,28-07-17,
23545748,28-07-17,
23543891,28-07-17,9129422
23455744,10-07-17,
23418403,03-07-17,
23329691,14-06-17,
23436711,06-07-17,9938825
23482943,15-07-17,9080877
21389114,26-05-16,
23581112,04-08-17,
21256577,28-04-16,
22799717,24-02-17,
22799218,24-02-17,
22112302,04-10-16,
22477353,13-12-16,
22311293,10-11-16,
21849152,17-08-16,
21576199,30-06-16,
22520140,22-12-16,9954091
22964473,01-04-17,
23419625,03-07-17,
23419981,03-07-17,
21692539,21-07-16,9010075
22801478,24-02-17,9257232
21643362,12-07-16,
21800013,09-08-16,9166788
23013189,11-04-17,
23329599,14-06-17,4274990
21679867,19-07-16,
22576749,05-01-17,
21898406,25-08-16,
22703642,02-02-17,9631518
21171653,11-04-16,
22104586,03-10-16,
22105536,03-10-16,9547965
23423797,04-07-17,
21236224,25-04-16,9094944
21379929,24-05-16,9036590
22170893,14-10-16,
21221679,21-04-16,
22101331,01-10-16,9024839
23345841,17-06-17,
21191452,15-04-16,
23512873,21-07-17,
21969312,07-09-16,
23331872,14-06-17,9103890
22612923,12-01-17,9164067
22532861,26-12-16,4221449
21170432,11-04-16,
22151075,11-10-16,
21386963,25-05-16,9292243
22159663,12-10-16,9270220
22191341,18-10-16,9722949
22359698,19-11-16,
21157024,08-04-16,9130789
21554892,27-06-16,
21890669,24-08-16,
21704088,23-07-16,
21591784,04-07-16,9044447
21421010,01-06-16,
22583371,06-01-17,9330320
21540996,24-06-16,9035036
21881212,23-08-16,
21278888,03-05-16,
22234774,26-10-16,
21206140,18-04-16,
21956127,05-09-16,
21997177,12-09-16,
22740066,11-02-17,
22328168,14-11-16,
22568932,03-01-17,
22202474,20-10-16,
21479763,13-06-16,9160326
22579165,05-01-17,9338083
23489345,17-07-17,
23507407,20-07-17,
21619893,08-07-16,
21877892,22-08-16,9631180
21731962,28-07-16,
23335128,15-06-17,
22857256,08-03-17,
22858056,08-03-17,9087170
23071741,24-04-17,9053273
21890720,24-08-16,9573062
22840243,05-03-17,
22854185,08-03-17,9358177
21462028,09-06-16,
22285333,05-11-16,
23444754,07-07-17,
21204336,18-04-16,9700317
22112799,04-10-16,9119778
22311549,10-11-16,
23443024,07-07-17,9062016
23444920,07-07-17,
22856546,08-03-17,
22857977,08-03-17,
22290916,07-11-16,
22347093,17-11-16,
22554393,30-12-16,9489788
22584284,06-01-17,9164451
21151218,07-04-16,
21122333,31-03-16,
22229494,25-10-16,
23077959,25-04-17,
23443312,07-07-17,
23441903,07-07-17,9164312
22937839,27-03-17,
22859831,09-03-17,9204089
22860392,09-03-17,
23564191,01-08-17,9020289
23561782,01-08-17,
22859995,09-03-17,9171849
23354139,19-06-17,9012238
22318744,11-11-16,9329944
22725254,08-02-17,
21360588,20-05-16,9217542
22245809,28-10-16,9958802
21370020,23-05-16,
22857869,08-03-17,
22853916,08-03-17,9087816
22854356,08-03-17,
21157943,08-04-16,9487753
22836550,04-03-17,
22856633,08-03-17,
22210867,21-10-16,
22262926,01-11-16,
22474297,12-12-16,
22133510,07-10-16,
23304244,08-06-17,
22837194,04-03-17,9301078
22836139,04-03-17,
22861063,09-03-17,
22131477,07-10-16,9070663
22084843,28-09-16,
22008744,14-09-16,
22394247,25-11-16,
23523020,24-07-17,
22718740,07-02-17,9177458
22770889,18-02-17,9047006
22837481,04-03-17,
22858060,08-03-17,
22838779,04-03-17,
22863917,09-03-17,
22863924,09-03-17,
22859044,09-03-17,
22291813,07-11-16,9182232
22381703,23-11-16,
22856665,08-03-17,
22126431,06-10-16,
21390191,26-05-16,
22641416,19-01-17,9246040
22498158,17-12-16,
22857383,08-03-17,
22082497,28-09-16,
21296441,06-05-16,
21939636,01-09-16,9089092
22375746,22-11-16,9002807
22144578,10-10-16,4221549
22359207,19-11-16,
21986408,09-09-16,
22036684,20-09-16,
21537281,23-06-16,
21706475,24-07-16,9012059
22257131,31-10-16,4227378
22855079,08-03-17,9337484
22835956,04-03-17,
22496317,16-12-16,
21266338,30-04-16,
21451995,07-06-16,
21788473,08-08-16,
22854176,08-03-17,9088582
22854061,08-03-17,9029123
22697597,01-02-17,
21271620,02-05-16,
23015649,11-04-17,
23013888,11-04-17,
21904004,26-08-16,
21526439,22-06-16,9442052
22607224,11-01-17,
22152243,11-10-16,4223199
22429356,02-12-16,
21332250,14-05-16,
21553879,27-06-16,
21374945,23-05-16,
22835485,04-03-17,9809403
22051914,22-09-16,
22121886,05-10-16,
22175798,15-10-16,
22197405,19-10-16,9833219
21653889,14-07-16,9092149
22535153,26-12-16,9038250
22639022,19-01-17,9743809
23420645,03-07-17,
21710610,25-07-16,9406415
21354291,19-05-16,
21566283,28-06-16,
21122012,31-03-16,9066934
22437318,04-12-16,
21281506,04-05-16,
21159725,08-04-16,
22336415,15-11-16,
22838576,04-03-17,
22854254,08-03-17,
22854821,08-03-17,
22855067,08-03-17,
22854500,08-03-17,
23557435,31-07-17,
23554841,31-07-17,9751383
23554085,31-07-17,
22061768,24-09-16,9283408
21313434,11-05-16,9338516
22070016,26-09-16,
22855117,08-03-17,9083245
22853548,08-03-17,
21263444,29-04-16,
23578683,04-08-17,
22582173,06-01-17,9115147
21204680,18-04-16,9400030
22529956,24-12-16,
22328731,14-11-16,9085340
22381017,23-11-16,
22406997,28-11-16,9087798
23345751,17-06-17,9148023
23347389,17-06-17,9267428
23346997,17-06-17,90121528
22854515,08-03-17,
22425893,01-12-16,
22594668,09-01-17,
21617823,07-07-16,
21671073,18-07-16,
22644736,20-01-17,
22750036,13-02-17,9024747
21331244,14-05-16,
22598597,10-01-17,9705716
22160427,12-10-16,
21373010,23-05-16,9032305
22645688,20-01-17,9044605
22157022,12-10-16,
23283356,05-06-17,9429685
21719277,26-07-16,9739351
22836220,04-03-17,
22836498,04-03-17,
21199302,16-04-16,
21273024,02-05-16,
21473454,11-06-16,
22373260,22-11-16,
21223287,21-04-16,
22453223,07-12-16,9015948
21309853,10-05-16,
22858816,09-03-17,
22856991,08-03-17,9082866
21865341,20-08-16,
21990961,10-09-16,
22112514,04-10-16,
22471845,12-12-16,
21423906,02-06-16,
21727515,27-07-16,
22862038,09-03-17,9105566
22095568,30-09-16,
22290498,07-11-16,9949690
22269308,02-11-16,
22582937,06-01-17,9110778
22855658,08-03-17,4230861
22198439,19-10-16,
22076210,27-09-16,
22479013,13-12-16,9271857
23620958,12-08-17,9071347
23321128,12-06-17,
23318852,12-06-17,
23320725,12-06-17,
22712954,05-02-17,
22407573,28-11-16,9021112
21977740,08-09-16,
22263270,01-11-16,
22215649,22-10-16,
23311360,10-06-17,4241815
23336483,15-06-17,9011322
22840376,05-03-17,
22556734,30-12-16,
23110642,02-05-17,
21723739,27-07-16,
21945843,02-09-16,
22176474,15-10-16,
22291299,07-11-16,
21844803,17-08-16,
23339065,15-06-17,9849437
21998514,12-09-16,
21382811,25-05-16,
21311353,10-05-16,
21534975,23-06-16,
22546488,28-12-16,
23492479,18-07-17,
23408631,30-06-17,9149010
21219846,21-04-16,
21460642,09-06-16,
21645252,13-07-16,
21215203,20-04-16,
22964444,01-04-17,
22511127,20-12-16,
21416059,31-05-16,9006967
23197447,18-05-17,9115483
22359617,19-11-16,9374227
23512653,21-07-17,
22031515,19-09-16,9010946
23111419,02-05-17,9049600
23508756,21-07-17,
23410258,30-06-17,
23406501,30-06-17,9617779
23514842,22-07-17,9067226
21575111,30-06-16,
21902026,26-08-16,4221403
22488902,15-12-16,
22416528,30-11-16,9280536
23209985,20-05-17,9051799
23210707,20-05-17,
23032469,15-04-17,
23331048,14-06-17,
22854969,08-03-17,
22855912,08-03-17,
22859185,09-03-17,
21543403,24-06-16,
21196153,16-04-16,9837989
21273085,02-05-16,
23223224,23-05-17,
23316313,11-06-17,
22857156,08-03-17,
22858932,09-03-17,
22835315,04-03-17,
21392792,26-05-16,
23507216,20-07-17,9572406
23510957,21-07-17,
22618527,14-01-17,
22853979,08-03-17,
22835979,04-03-17,
23503746,20-07-17,
21799792,09-08-16,
22785402,21-02-17,
21287960,05-05-16,
22837460,04-03-17,
21913628,28-08-16,
22554163,30-12-16,
23492892,18-07-17,
23491634,18-07-17,
21474939,11-06-16,
22721937,07-02-17,
21310020,10-05-16,
22840713,05-03-17,
22840752,05-03-17,
22858632,08-03-17,9780439
22855821,08-03-17,
22837722,04-03-17,
21634326,11-07-16,
23492147,18-07-17,9826891
22007800,14-09-16,9117400
23497864,19-07-17,
22941860,27-03-17,9903677
23338110,15-06-17,9350450
23329946,14-06-17,
22858001,08-03-17,
21980249,08-09-16,9224297
22771488,18-02-17,
21492993,15-06-16,
22897277,17-03-17,9021698
22939545,27-03-17,9133658
21632074,11-07-16,
22836198,04-03-17,
22855986,08-03-17,
22857117,08-03-17,9353248
21937249,01-09-16,9736005
21806799,10-08-16,
22414268,29-11-16,9161168
22528440,23-12-16,
22793581,23-02-17,9848573
21107704,29-03-16,
21865368,20-08-16,9354724
21970635,07-09-16,
21872817,22-08-16,
22032440,19-09-16,
22097355,30-09-16,9684014
21467068,10-06-16,
21066250,18-03-16,
21109165,29-03-16,4244674
21586507,02-07-16,
21413653,31-05-16,9070089
22753731,14-02-17,
22243192,27-10-16,
22251044,29-10-16,
23387044,26-06-17,
21317276,11-05-16,
21899856,25-08-16,
23351210,19-06-17,
23355384,19-06-17,9005548
23375644,23-06-17,
22098808,01-10-16,
22727936,08-02-17,
22726968,08-02-17,
21139072,05-04-16,9019969
21811186,11-08-16,9211108
22634735,18-01-17,9816644
21183366,13-04-16,
22456609,08-12-16,9127205
21730263,28-07-16,
22646500,20-01-17,9456881
22210118,21-10-16,
21749466,01-08-16,
21128011,02-04-16,9374082
23374959,23-06-17,
22679869,28-01-17,
22618378,14-01-17,9012550
21320325,12-05-16,
22015508,15-09-16,
23441815,07-07-17,
23442147,07-07-17,
22414761,29-11-16,
22099890,01-10-16,9783274
21720878,26-07-16,9906609
21267220,30-04-16,
21498193,16-06-16,
21123389,01-04-16,9602221
22771787,18-02-17,9730703
22789648,22-02-17,
21766913,03-08-16,9456280
22965636,01-04-17,9380893
22946870,28-03-17,9101377
21687597,20-07-16,
21763878,03-08-16,
21954266,05-09-16,4238678
23441263,07-07-17,
23447229,08-07-17,9548319
23442636,07-07-17,
23442429,07-07-17,9770270
22738420,10-02-17,
21655419,14-07-16,9885125
21377696,24-05-16,9260926
23619444,11-08-17,9539390
22793185,23-02-17,
22389222,24-11-16,
22661154,24-01-17,
21462859,09-06-16,
23342514,16-06-17,9026793
22477051,13-12-16,
22157154,12-10-16,
22056992,23-09-16,9028567
22132747,07-10-16,
21386625,25-05-16,9069103
22418556,30-11-16,
21419903,01-06-16,
22449850,07-12-16,
21204052,18-04-16,
21467188,10-06-16,
21202893,18-04-16,
21765644,03-08-16,9752725
21861020,19-08-16,
22640135,19-01-17,
22008586,14-09-16,
22699200,02-02-17,
22412120,29-11-16,
22192247,18-10-16,
21226826,22-04-16,
22055683,23-09-16,
22359132,19-11-16,9353789
21721384,26-07-16,
21962905,06-09-16,
21190420,14-04-16,
22411781,29-11-16,
22259778,31-10-16,
22476010,12-12-16,9862161
21152967,07-04-16,
22053286,22-09-16,9054531
23386940,26-06-17,
22665128,25-01-17,
21489915,14-06-16,
23630869,14-08-17,
22157122,12-10-16,
22765606,17-02-17,
21905660,26-08-16,
21976324,08-09-16,
22115944,04-10-16,
22387854,24-11-16,
22207703,21-10-16,9358266
22553691,30-12-16,
21846161,17-08-16,
21810810,11-08-16,
23630384,14-08-17,
23334118,14-06-17,
23333687,14-06-17,
22021917,16-09-16,
23080815,25-04-17,9066446
23081254,25-04-17,9372629
22585273,06-01-17,
22759042,15-02-17,
22710400,04-02-17,
21452328,07-06-16,
21360957,20-05-16,
21153330,07-04-16,
22676886,27-01-17,4231870
21347828,18-05-16,9015137
22478268,13-12-16,
22674643,27-01-17,
22360386,19-11-16,4217145
23418673,03-07-17,9325887
22577414,05-01-17,
22624637,16-01-17,
21503169,17-06-16,
21468087,10-06-16,
22769648,17-02-17,
23575285,03-08-17,9034976
23591583,07-08-17,9940038
23592871,07-08-17,
22731178,09-02-17,9781868
22456420,08-12-16,
23401095,28-06-17,
22971788,03-04-17,9667419
21188171,14-04-16,
22373946,22-11-16,
21809362,11-08-16,
21769733,04-08-16,
22688775,31-01-17,
21717339,26-07-16,
22989376,06-04-17,9264635
23573757,03-08-17,
21727880,27-07-16,9839935
21937952,01-09-16,
22464825,09-12-16,9459932
21731085,28-07-16,9216509
22673876,27-01-17,
23345689,17-06-17,
23054657,20-04-17,
23573186,03-08-17,
22658850,24-01-17,
21877437,22-08-16,
22470942,12-12-16,
22322836,12-11-16,9560512
22720834,07-02-17,
22416262,30-11-16,
23522398,24-07-17,
21888885,24-08-16,
22087939,29-09-16,
21745217,30-07-16,
22528520,23-12-16,9011042
22790980,22-02-17,
23418079,03-07-17,
22241859,27-10-16,9065068JOAN
22398022,26-11-16,
22358664,19-11-16,9013251
22963304,31-03-17,9033998
22963466,31-03-17,9099301
22448127,06-12-16,9034731
22540399,27-12-16,
23404419,29-06-17,4226502
23405395,29-06-17,9593273
22466044,10-12-16,9371671
21977362,08-09-16,
22354533,18-11-16,
22475435,12-12-16,9518782
22962982,31-03-17,
22663716,25-01-17,
21791933,08-08-16,9092408
21287185,05-05-16,
21632041,11-07-16,
23000064,08-04-17,9484226
21171531,11-04-16,
21236981,25-04-16,
22981292,04-04-17,
23469082,13-07-17,
23470265,13-07-17,
22526572,23-12-16,9051461
23326155,13-06-17,
23326141,13-06-17,
22553743,30-12-16,
23433269,05-07-17,
23431499,05-07-17,
23401882,29-06-17,9782174
23464770,12-07-17,
23574301,03-08-17,
21376730,24-05-16,90070024
21769527,04-08-16,
23437993,06-07-17,
23476829,14-07-17,
23323103,13-06-17,
22274304,03-11-16,
23425714,04-07-17,
22215056,22-10-16,
21043813,14-03-16,
22711898,04-02-17,
22197136,19-10-16,
21652665,14-07-16,
21741462,29-07-16,
21141757,05-04-16,
23438371,06-07-17,9146087
23437778,06-07-17,
23337731,15-06-17,
23425731,04-07-17,9380640
21424655,02-06-16,
21491643,15-06-16,
22357510,19-11-16,9186562
22465958,10-12-16,9001866
22227188,25-10-16,9859899
23334585,15-06-17,
22183479,17-10-16,
22548653,29-12-16,
21181981,13-04-16,
22248604,28-10-16,
21768538,04-08-16,
21976984,08-09-16,
23472692,13-07-17,9553182
22963291,31-03-17,4218050
23486358,17-07-17,
22402672,28-11-16,
21724336,27-07-16,
22568503,03-01-17,9128295
21445648,06-06-16,9413102
22783287,21-02-17,
22699503,02-02-17,9129980
21348550,18-05-16,
21762242,03-08-16,
22353934,18-11-16,9128192
21348995,18-05-16,
21781340,06-08-16,9247253
22345582,17-11-16,9080536
22621894,15-01-17,
23018300,12-04-17,
23366554,21-06-17,9524158
22150611,11-10-16,
22948264,28-03-17,
21474352,11-06-16,9154772
23331884,14-06-17,
22426220,01-12-16,9470772
22973509,03-04-17,9632679
22995917,07-04-17,
22259941,31-10-16,
22303935,09-11-16,
22302115,08-11-16,
21267002,30-04-16,
22393843,25-11-16,
22413609,29-11-16,
23016812,11-04-17,
21300270,07-05-16,
22035869,20-09-16,9052162
23330107,14-06-17,
22011209,14-09-16,
21197261,16-04-16,
22573641,04-01-17,9523234
21123938,01-04-16,9416249
21177077,12-04-16,
23470158,13-07-17,9068800
21184383,13-04-16,9211033
23439575,06-07-17,
23439402,06-07-17,
23471167,13-07-17,9009378
22257759,31-10-16,
23499605,19-07-17,
23487631,17-07-17,
23567765,02-08-17,
23470919,13-07-17,
23473960,13-07-17,
23403239,29-06-17,
21359485,20-05-16,
23394763,27-06-17,
23395502,27-06-17,
21237822,25-04-16,9026634
22980885,04-04-17,
21620030,08-07-16,
22279451,04-11-16,
22972182,03-04-17,9454291
22584599,06-01-17,
22263688,01-11-16,
21742666,30-07-16,21742666
21802084,10-08-16,
22477036,13-12-16,
22626273,16-01-17,9713392
23618556,11-08-17,9204871
22870095,11-03-17,
23275389,03-06-17,9249827
22869906,11-03-17,
22869975,11-03-17,4245333
21535346,23-06-16,
22298827,08-11-16,9233670
21719442,26-07-16,9013548
21506397,17-06-16,
24137244,20-11-17,
21936832,01-09-16,
22871718,11-03-17,
22870019,11-03-17,9226441
22869123,11-03-17,
23275463,03-06-17,
22868830,10-03-17,
23188044,16-05-17,
22701084,02-02-17,
23385959,26-06-17,
22998796,07-04-17,
24137400,20-11-17,
21942320,02-09-16,
23036248,17-04-17,9542888
21837751,16-08-16,
23154696,10-05-17,9075715
22626907,16-01-17,9675373
23384775,26-06-17,
22416013,30-11-16,
22330253,14-11-16,9263325
21579801,30-06-16,4223234
22195920,19-10-16,9035906
23277216,03-06-17,9705722
22867631,10-03-17,
23291954,06-06-17,9643984
23288349,06-06-17,9466209
23204146,19-05-17,
21231587,23-04-16,9771910
22023792,17-09-16,
22270806,02-11-16,
22666766,25-01-17,9030258
23385499,26-06-17,
22987971,05-04-17,
21632632,11-07-16,
22199216,19-10-16,9641966
21928774,31-08-16,9036247
22721447,07-02-17,9545955
23292016,06-06-17,
23467882,12-07-17,9185883
23468755,12-07-17,
23466622,12-07-17,
23465827,12-07-17,9239044
23222684,23-05-17,
23129260,05-05-17,
22305431,09-11-16,
22793010,23-02-17,
23351143,19-06-17,
24134302,20-11-17,
24053132,06-11-17,9800715
24056819,06-11-17,
24131616,19-11-17,
24130339,19-11-17,9554511
24130467,19-11-17,9005280
22342895,16-11-16,
21282260,04-05-16,
22375379,22-11-16,
23192273,17-05-17,
24052185,06-11-17,
24130243,19-11-17,
22003736,13-09-16,
23381740,24-06-17,
23432497,05-07-17,9002869
23431150,05-07-17,
22602055,10-01-17,
24137324,20-11-17,
24140666,21-11-17,
24056782,06-11-17,9042184
24051862,06-11-17,9011172
24052329,06-11-17,
24130890,19-11-17,
22014511,15-09-16,9217948
21230261,23-04-16,
21256104,28-04-16,9180812
23056465,20-04-17,9004797
23055892,20-04-17,9002178
23360258,20-06-17,9711692
23357974,20-06-17,
23433213,05-07-17,
23097764,28-04-17,
23096531,28-04-17,
21634375,11-07-16,9080283
24135151,20-11-17,
24134173,20-11-17,9038004
24131928,19-11-17,
23323303,13-06-17,
22780501,20-02-17,
22060286,24-09-16,
22146537,10-10-16,
22326958,14-11-16,9013018
22338549,15-11-16,
21467532,10-06-16,
21539028,24-06-16,
24053351,06-11-17,
23327394,13-06-17,
21187654,14-04-16,
21947964,03-09-16,
22549757,29-12-16,
23291820,06-06-17,
21669338,18-07-16,
22418929,30-11-16,
22273112,03-11-16,
22423797,01-12-16,
23291568,06-06-17,
23618643,11-08-17,
23437858,06-07-17,9033198
21805457,10-08-16,
21690836,21-07-16,
23488003,17-07-17,9014669
22167378,13-10-16,9283796
23291217,06-06-17,9464256
23291942,06-06-17,
23388748,26-06-17,9017860
22284532,05-11-16,
22046020,21-09-16,
21709160,25-07-16,
23035469,17-04-17,9786893
22613910,13-01-17,
21853475,18-08-16,9705975
21792655,08-08-16,
23370835,22-06-17,
21480233,13-06-16,
24132842,19-11-17,9158611
23487183,17-07-17,
21860987,19-08-16,
21247147,26-04-16,
23396348,28-06-17,
22860091,09-03-17,9121438
22527617,23-12-16,9032054
22782423,21-02-17,
24137455,20-11-17,
22454710,07-12-16,
21763925,03-08-16,
22663263,24-01-17,
22444339,06-12-16,
23346380,17-06-17,9108247
21522224,21-06-16,
22869554,11-03-17,
22869928,11-03-17,9421079
21899109,25-08-16,
23394257,27-06-17,
23430203,05-07-17,9071325
21348930,18-05-16,
23391753,27-06-17,9208353
24052009,06-11-17,
24132950,19-11-17,
24134018,20-11-17,9032131
24135938,20-11-17,
24133588,20-11-17,9024667
23516567,22-07-17,
22974997,03-04-17,
22291029,07-11-16,
