CUSTOMER_ID,DUE_DATE,DEBT_DAYS_NUM
24143599,12-12-17,17
23199276,10-01-18,-12
24093298,05-12-17,24
23643202,07-12-17,22
22557684,,
22086944,,
22144141,22-01-17,341
23760864,03-12-17,26
21542007,13-12-17,16
22045410,11-10-16,444
24099888,06-12-17,23
21424497,30-11-17,29
23951790,,
22594925,29-11-17,30
24041738,25-11-17,34
23115969,24-11-17,35
22087290,05-12-17,24
21905919,,
22476779,,
22404893,21-05-17,222
21344315,,
23345613,07-12-17,22
22088143,,
22163789,03-12-16,391
21361448,08-01-17,355
21846553,11-12-17,18
24122033,25-12-17,4
23241722,18-09-17,102
23338110,04-01-18,-6
23178651,13-12-17,16
23234175,,
22251044,24-09-17,96
23080622,17-09-17,103
23162441,01-12-17,28
21959248,,
22660996,27-05-17,216
22322877,05-01-17,358
22906594,10-11-17,49
22507722,08-12-17,21
23606460,30-10-17,60
23603939,28-10-17,62
21805574,,
21693189,,
21155610,,
21435147,25-12-17,4
21859191,11-01-18,-13
21435796,25-11-17,34
21791844,06-11-16,418
22795592,11-06-17,201
22224185,13-09-17,107
23281649,28-10-17,62
23083542,,
21694680,13-11-17,46
23833707,17-10-17,73
21157566,06-12-17,23
21691217,12-08-17,139
21437432,25-05-17,218
21169239,02-12-17,27
23900759,31-12-17,-2
21506771,06-07-17,176
22913607,11-06-17,201
22404041,25-11-17,34
23739710,,
24144187,,
21287280,28-08-17,123
21286512,,
21973054,05-12-17,24
22837895,03-11-17,56
21926270,,
23128801,29-10-17,61
23129242,31-07-17,151
23012127,01-01-18,-3
21315193,31-12-16,363
23891325,,
22297526,28-11-17,31
22030559,12-12-17,17
23430049,,
22318498,06-01-17,357
21482530,,
22041969,11-04-17,262
21286531,29-11-17,30
23040610,12-12-17,17
21871917,28-08-17,123
23269630,01-12-17,28
22861823,01-12-17,28
22354695,10-12-17,19
24121628,08-01-18,-10
22490167,03-05-17,240
22831397,25-06-17,187
24085084,02-01-18,-4
22861898,,
24246137,,
22705124,28-05-17,215
21796706,28-11-17,31
21861985,10-01-17,353
21379830,,
23190522,11-12-17,18
21852696,07-12-17,22
21803650,07-01-18,-9
23220842,,
23430183,,
23486795,06-01-18,-8
21090771,,
23143760,,
23990332,,
22144897,01-05-17,242
24030007,,
24333516,,
23988676,,
23875400,,
21165767,,
23421799,,
22722198,,
21578915,,
23559800,,
21245658,,
23538802,,
23058358,12-12-17,17
23826768,11-12-17,18
23451955,01-12-17,28
21703735,11-01-18,-13
22817532,20-05-17,223
22060454,15-07-17,167
21480699,01-12-17,28
22932854,,
21070374,,
23001332,05-01-18,-7
21873270,,
21469406,29-07-17,153
21254651,,
21134889,,
21214755,,
23159438,30-10-17,60
23783489,07-01-18,-9
24291786,,
21385595,19-07-16,528
22043758,15-01-17,348
21618163,,
24298175,,
22972312,25-11-17,34
22658311,23-04-17,250
23612631,02-11-17,57
22327953,09-01-17,354
22436276,24-06-17,188
21500747,31-10-17,59
21298674,04-12-17,25
23926559,04-01-18,-6
22378643,13-12-17,16
21696812,,
22300563,31-10-17,59
21313656,07-06-17,205
22514948,,
22576014,,
23019137,31-10-17,59
23997992,,
22158657,,
23040701,29-12-17,0
23356948,,
22135110,02-05-17,241
22598546,29-11-17,30
22144594,01-01-18,-3
24126843,13-01-18,-15
23390581,20-08-17,131
21770313,01-06-17,211
22889820,,
23622154,04-10-17,86
22572858,26-10-17,64
24164300,20-12-17,9
23434394,25-10-17,65
23727730,02-10-17,88
21584681,,
21788186,,
24144290,,
23724494,,
21974865,,
21067952,,
22866933,01-11-17,58
22629226,07-12-17,22
22991759,05-01-18,-7
21354095,11-12-17,18
22285912,,
21521276,09-12-17,20
21642824,08-07-17,174
23820680,11-12-17,18
21994861,,
22259451,23-11-17,36
22306894,11-01-18,-13
22507027,11-03-17,293
21241437,,
24266198,,
21293330,,
21230307,,
21226569,,
22397128,,
21661316,,
21229250,,
21689993,19-05-17,224
21676638,,
21329874,,
22585661,,
21225929,,
22449293,03-12-17,26
22780477,10-12-17,19
22322089,13-01-17,350
21349246,,
21934770,,
22959193,22-06-17,190
21920773,,
22346656,09-12-16,385
23600362,,
22745916,08-12-17,21
23440471,30-11-17,29
22445644,03-12-17,26
21837573,13-05-17,230
23038686,06-01-18,-8
21513922,,
21090251,,
21738253,,
23259655,10-01-18,-12
24062830,,
22490832,04-12-17,25
21614002,21-12-16,373
22224665,16-06-17,196
23829554,13-12-17,16
21310008,29-08-16,487
23797409,06-11-17,53
21942621,,
21581731,,
21094431,17-05-17,226
24002207,,
23793310,09-12-17,20
22929118,24-07-17,158
21256975,11-02-17,321
22784417,10-05-17,233
21732719,,
22061305,20-03-17,284
21883232,12-06-17,200
23115831,28-11-17,31
21175751,28-11-17,31
24140746,10-12-17,19
21220325,,
22119810,01-12-17,28
22333820,03-12-17,26
21638648,,
21486259,,
21349135,06-05-17,237
22384866,,
23034238,12-06-17,200
22961809,19-05-17,224
23896840,26-12-17,3
21540996,12-12-17,17
21432882,,
22917245,,
21109071,,
21392254,,
22550580,,
21465421,30-11-17,29
23265652,20-11-17,39
23098129,,
21575284,,
24153262,,
23187615,,
21244318,,
21750896,,
23123247,,
24209866,,
24070403,,
22865885,,
21086477,18-07-17,164
21527214,,
22289416,,
23193087,10-12-17,19
22544064,,
21841661,,
21166705,,
23810723,04-12-17,25
22397167,21-03-17,283
23003621,10-12-17,19
22391347,13-12-17,16
22424960,26-10-17,64
23023433,07-01-18,-9
22317831,31-05-17,212
21474178,01-01-18,-3
21348930,,
21277614,,
21136665,,
24196869,,
21238612,,
22251980,,
22703325,,
23534209,,
22423333,,
22606529,,
22182428,08-12-16,386
22185651,06-12-17,23
21277744,,
21690736,19-10-16,436
21532531,,
23462376,03-11-17,56
21648138,02-05-17,241
22959121,,
21676321,,
23600583,,
21287979,24-01-17,339
23612264,30-12-17,-1
23447988,29-11-17,30
23702243,,
22406435,,
21220806,10-01-18,-12
23540400,17-09-17,103
23808812,07-12-17,22
22978834,,
22700299,,
22322151,03-11-17,56
23401936,25-10-17,65
21902372,,
24177401,,
21651832,,
22105523,,
24004922,,
23151109,,
23249766,,
21922536,,
21231000,,
23411950,,
21670823,16-08-17,135
23164158,31-05-17,212
21669240,06-03-17,298
22989367,06-12-17,23
22022539,08-06-17,204
21719463,21-11-17,38
22576091,04-01-18,-6
22732818,11-06-17,201
21297761,30-09-17,90
23049120,09-10-17,81
22700101,,
23612366,30-11-17,29
22186573,06-08-17,145
22529206,,
21348331,06-01-18,-8
22737551,01-12-17,28
21282472,,
21617736,27-05-17,216
24104867,06-01-18,-8
21584196,,
22244470,,
21634856,,
24099090,05-01-18,-7
21662961,06-12-17,23
23022966,01-11-17,58
23671082,11-12-17,18
22485776,08-03-17,296
22010437,,
21844470,,
22970283,,
22560241,,
22179368,07-12-17,22
23486980,05-01-18,-7
21983435,29-05-17,214
21491130,03-12-17,26
21445808,,
23042233,10-01-18,-12
21270008,22-03-17,282
22438360,,
22347093,,
23311153,29-10-17,61
21210346,10-01-17,353
21728706,,
22594378,29-10-17,61
23457645,01-12-17,28
21245883,,
23286441,27-12-17,2
23752812,01-12-17,28
21162875,02-08-17,149
21105006,13-12-17,16
23217692,12-12-17,17
21977212,28-11-17,31
21255921,,
24179664,,
21634554,31-10-16,424
22610252,31-07-17,151
22718845,06-12-17,23
23983624,02-01-18,-4
23044441,08-12-17,21
23809523,16-10-17,74
23929263,01-12-17,28
23989540,,
21373141,12-08-17,139
21290366,05-12-17,24
23399350,,
22246878,28-05-17,215
23471773,05-01-18,-7
23885573,28-11-17,31
21191471,07-12-17,22
22364878,12-06-17,200
21605543,,
21866196,11-12-17,18
22539324,,
22051101,11-02-17,321
22219794,,
21894841,18-12-16,376
23101142,20-09-17,100
23531275,19-09-17,101
23840124,,
23219645,11-11-17,48
23763445,30-11-17,29
21519522,09-08-16,507
22729625,03-12-17,26
22532410,,
22802601,,
22441219,,
21577986,,
21653658,,
22165480,,
22119436,27-11-17,32
22947999,01-12-17,28
21937653,29-11-17,30
22609038,,
23325146,03-08-17,148
23817059,10-12-17,19
21607652,,
22033653,,
21686678,,
23224804,,
22087891,,
21987747,31-08-17,120
23928740,01-11-17,58
23718370,19-10-17,71
23585672,26-11-17,33
22647609,11-01-18,-13
22667317,,
22118216,01-05-17,242
21690769,,
21609961,26-12-17,3
22545535,22-10-17,68
22799057,16-04-17,257
23341076,08-12-17,21
22520261,10-01-18,-12
21676999,19-05-17,224
21462884,28-04-17,245
23635809,04-01-18,-6
21479307,,
21751537,,
22803256,,
22336913,,
21899624,,
24044981,26-12-17,3
24188293,,
23814392,18-10-17,72
22138311,31-12-17,-2
22183357,07-12-17,22
21451139,02-07-17,180
23319989,08-01-18,-10
22336342,04-02-17,328
22276041,,
21714290,,
23532363,,
21805585,03-01-18,-5
22272224,,
23046780,09-10-17,81
22032278,08-01-18,-10
23700394,,
21725588,17-10-16,438
23436816,26-11-17,33
24119793,11-12-17,18
22697505,,
23686852,,
22954240,,
21384825,13-03-17,291
22912300,12-12-17,17
22734729,02-11-17,57
23148701,02-12-17,27
22087202,23-12-16,371
22758592,04-04-17,269
22285301,02-01-17,361
22038422,09-07-17,173
22625568,05-12-17,24
21541349,13-12-17,16
23215219,10-12-17,19
22642676,12-09-17,108
22536402,,
21395824,,
21408859,,
22405074,17-09-17,103
21970579,,
23088604,,
23994342,29-12-17,0
23935272,04-12-17,25
23980460,,
21620620,,
21191235,10-12-17,19
21677124,,
22227823,,
24302633,,
21119135,23-08-16,493
23586340,28-12-17,1
21809294,05-12-17,24
21690500,10-01-18,-12
22931812,,
22937633,,
22022484,08-11-17,51
24110128,,
23208926,11-12-17,18
23754124,,
21523659,10-12-17,19
21273542,24-04-17,249
23486498,05-01-18,-7
22159474,01-01-17,362
21853606,,
23330059,05-10-17,85
21838626,05-12-17,24
21219424,,
22477028,17-10-17,73
23899932,01-12-17,28
23152152,10-12-17,19
23528907,,
23434047,,
22154130,08-12-17,21
24058065,,
22094259,,
22204642,08-06-17,204
21132771,27-11-16,397
23486196,09-01-18,-11
21625226,08-01-17,355
22316454,31-12-16,363
22461230,10-09-17,110
24221262,,
21541690,12-12-17,17
23848594,17-10-17,73
23224149,13-12-17,16
22649037,13-06-17,199
21322855,,
21232123,,
23431256,,
22979502,,
24105601,,
24141601,,
23324409,07-01-18,-9
22587098,,
23605472,,
22458730,01-10-17,89
22322714,11-01-18,-13
21355201,11-01-18,-13
21928780,,
21294918,25-07-17,157
23494946,09-01-18,-11
23832059,17-10-17,73
22870871,03-05-17,240
24067656,,
23527606,,
21426036,,
23296864,27-10-17,63
22784769,11-12-17,18
21717005,21-02-17,311
22999246,09-01-18,-11
22802797,03-11-17,56
21895970,13-12-17,16
21614648,31-05-17,212
23364829,,
23989751,,
22282128,30-04-17,243
23339977,08-10-17,82
22115028,26-10-17,64
21180948,09-09-17,111
21441041,,
24205363,,
21255175,,
23403262,,
23861201,19-10-17,71
24275114,09-01-18,-11
22920447,,
22926728,,
21226590,,
24235740,,
22694808,,
23126975,24-11-17,35
21106055,,
21961859,09-10-16,446
22038366,,
23465863,02-09-17,118
22562645,23-04-17,250
23593051,02-11-17,57
21614026,,
22138669,,
23205142,10-01-18,-12
21370839,11-12-17,18
22545428,,
21902354,10-12-17,19
22112524,,
22339656,05-12-17,24
23302884,02-10-17,88
22196712,17-12-16,377
23514978,13-01-18,-15
21804954,,
21568887,19-03-17,285
22920843,,
23045083,04-12-17,25
24307953,,
22659037,,
23150341,,
23905557,,
24265271,,
22992613,,
22664741,,
23812294,,
22114019,,
21749082,,
23703892,,
21080560,,
23485641,05-11-17,54
21068488,,
21276976,,
23895548,07-01-18,-9
22709383,26-06-17,186
23928145,,
21355251,08-12-17,21
21740546,,
21231593,,
21102982,,
21340426,05-12-17,24
23320532,07-12-17,22
22586979,30-09-17,90
21263187,,
22684722,30-11-17,29
21349265,06-12-17,23
22265279,,
21554184,,
21816252,20-03-17,284
21929983,03-03-17,301
22941686,,
22422710,,
21881526,,
23556880,,
22525785,,
22094118,,
22619206,09-01-18,-11
21092071,,
22625797,,
23453225,06-12-17,23
22159606,05-12-16,389
22569410,,
23147074,31-12-17,-2
24254952,,
23413297,,
21962973,01-03-17,303
23219875,12-12-17,17
23801245,08-01-18,-10
23970357,,
24278046,04-01-18,-6
23787263,,
21214716,,
23758353,31-12-17,-2
21968598,,
23044710,01-12-17,28
23909924,30-10-17,60
22661853,13-12-17,16
22632716,08-01-18,-10
22695945,,
21782122,28-10-17,62
23174426,04-12-17,25
22011209,03-11-17,56
22930167,,
23185710,05-12-17,24
23441324,27-10-17,63
22306599,,
23036008,08-12-17,21
22751213,04-12-17,25
22739167,03-12-17,26
21240107,,
21689935,09-12-17,20
23879706,29-11-17,30
22377469,11-06-17,201
22132342,29-12-17,0
22347484,,
22143998,30-10-16,425
22320294,,
22967792,,
21456554,04-01-18,-6
21262498,,
22588369,16-10-17,74
23868079,21-10-17,69
21183688,,
21620021,,
22214415,,
21489206,,
23513857,12-01-18,-14
23384621,,
23686650,,
22614246,08-03-17,296
22997405,05-01-18,-7
23816468,,
24186338,,
24081174,,
21674395,,
21480501,02-01-18,-4
21384921,19-12-16,375
21773216,,
23845367,16-10-17,74
22582412,,
22418833,,
23226546,,
21470224,01-11-17,58
24062032,,
23465980,,
22354441,21-01-17,342
23363651,11-11-17,48
21454597,,
22721373,27-11-17,32
21513992,,
23134936,30-06-17,182
21737731,,
24160423,,
21730659,,
21803906,,
21161031,01-12-16,393
22956511,,
21713244,24-10-17,66
21485992,,
23215295,13-07-17,169
21652456,,
21861181,,
21328139,,
22354490,11-12-17,18
21448978,,
22043359,,
24151366,,
23695439,,
23153132,01-12-17,28
23025736,01-12-17,28
23905722,28-11-17,31
23735801,,
22221953,18-01-17,345
22445771,02-12-17,27
22729787,28-11-17,31
24287403,,
21838457,13-01-18,-15
23038035,08-11-17,51
21134464,27-11-17,32
21172021,,
21802847,05-12-17,24
21257403,,
22589699,01-12-17,28
22777375,11-01-18,-13
23118691,,
21123307,,
21730820,,
23332158,,
23514555,13-12-17,16
23388748,,
23827769,,
23690984,,
23598583,,
21441691,10-12-17,19
23120584,28-11-17,31
21176075,,
22644258,,
22106784,,
23727595,21-10-17,69
22573897,,
22031515,,
22251334,,
22803745,,
21891431,,
21584385,,
22880415,13-01-18,-15
23742979,27-09-17,93
21135940,,
22270917,04-12-17,25
21385267,13-12-16,381
22566650,,
21509265,,
22229165,,
22846754,26-11-17,33
21966101,,
23504706,09-12-17,20
21386557,,
22627538,,
21853475,,
21225691,19-02-17,313
24104077,11-12-17,18
21339242,07-12-17,22
22790216,13-12-17,16
23665314,,
22464497,05-10-17,85
21616831,28-12-17,1
21833494,08-12-17,21
24127249,09-01-18,-11
22085908,18-02-17,314
21888020,12-12-17,17
23868342,,
22671781,,
21719799,28-10-17,62
22379176,13-12-16,381
24001340,31-12-17,-2
22150741,01-10-17,89
23162048,04-12-17,25
23892604,02-12-17,27
23076208,,
21266159,15-04-17,258
22396939,,
23351410,09-01-18,-11
23360526,09-01-18,-11
24149333,,
22429810,,
22147988,30-09-17,90
23409726,,
21251088,,
23525272,,
21309933,,
21448565,,
23047582,08-12-17,21
21645836,,
23808281,,
22357467,,
23887961,26-12-17,3
23889986,31-12-17,-2
21190079,,
21362821,11-12-17,18
23655800,09-12-17,20
21932412,25-06-17,187
21152912,28-12-17,1
23807380,07-01-18,-9
22529956,,
23957236,09-01-18,-11
22233717,19-10-17,71
21445547,,
21641367,,
21218790,,
21497633,04-09-17,116
23831380,,
23830466,13-01-18,-15
22060861,20-11-16,404
24226857,,
21170217,01-05-17,242
22740496,02-09-17,118
21812246,,
22170255,,
21553511,,
21771924,,
22196370,29-12-16,365
21697222,,
21377910,12-12-17,17
22311173,04-12-16,390
21505430,,
21730604,17-10-17,73
24223257,,
23897874,,
24186496,,
21553504,,
21303893,,
21169343,,
23048442,07-12-17,22
23562224,21-09-17,99
23317416,03-12-17,26
24258789,,
22902361,,
21239300,,
21413354,,
21472572,,
22147342,01-05-17,242
22874456,09-12-17,20
23073031,,
21739544,,
23505126,09-12-17,20
23512672,17-11-17,42
24306473,,
21450979,27-10-17,63
23877181,,
21134608,26-11-17,33
22508994,11-10-17,79
23112800,22-08-17,129
22327633,03-12-17,26
22949285,,
21230812,16-12-16,378
21443912,,
21343507,05-12-17,24
22418457,,
24071160,30-12-17,-1
23722488,09-01-18,-11
24121496,,
22035943,09-06-17,203
21204174,,
22933524,01-07-17,181
21449803,26-11-17,33
22111490,,
23296501,11-01-18,-13
23891803,25-12-17,4
22210535,,
21103525,,
23391581,,
24191279,,
21676872,09-12-17,20
22804059,16-09-17,104
21996406,,
21391583,,
21852051,,
21883316,12-01-18,-14
22009557,,
21254818,,
23309041,02-01-18,-4
21200432,08-12-17,21
22631384,08-08-17,143
22980692,30-11-17,29
22979713,,
21752689,24-09-17,96
22683539,,
21903986,,
22051737,11-06-17,201
22597025,04-01-18,-6
21586194,,
22358688,,
22450327,29-12-16,365
22977062,12-12-17,17
22177241,,
21243910,,
22777622,26-12-17,3
21270932,,
22427913,,
22015862,,
22354852,09-12-17,20
21462103,09-12-17,20
23866345,21-10-17,69
21731539,,
21172339,03-01-18,-5
21492143,13-12-17,16
22082043,,
24146903,13-01-18,-15
22313712,,
22343952,,
23810683,,
23701979,18-10-17,72
24297225,,
21970856,29-01-17,334
21226802,11-12-17,18
21289994,28-10-17,62
23275930,26-11-17,33
22017796,05-11-17,54
22637722,09-01-18,-11
23553468,28-10-17,62
23977373,12-12-17,17
22088826,,
23646070,05-11-17,54
21216266,,
24105213,10-01-18,-12
24082131,04-12-17,25
21368687,,
21977834,,
23250491,,
22056044,12-11-16,412
22598926,09-11-17,50
22496860,09-12-17,20
21914993,18-04-17,255
22319760,02-06-17,210
22326929,03-12-16,391
24225870,30-12-17,-1
22626568,05-09-17,115
22808880,,
21165942,03-08-17,148
22275389,30-06-17,182
21988950,01-05-17,242
23784981,,
22965979,01-12-17,28
22208777,,
22724107,,
24073208,06-01-18,-8
23877633,30-11-17,29
21677188,,
21270065,22-11-17,37
21854065,,
21455074,28-11-17,31
23306564,05-12-17,24
23329953,,
21514490,09-12-17,20
24244805,,
22323177,03-12-17,26
21968441,,
22332037,05-08-17,146
23613944,06-01-18,-8
23638310,05-12-17,24
23974443,,
23089946,,
23177100,06-12-17,23
23044197,13-12-17,16
22597156,,
21154908,,
21111056,,
24002525,,
23983841,12-12-17,17
23168320,11-12-17,18
21609347,,
21355934,08-01-18,-10
24060678,13-01-18,-15
22354735,09-01-18,-11
23814010,08-12-17,21
22165158,05-04-17,268
21822750,12-12-17,17
24197814,,
22393708,25-01-17,338
22353169,25-04-17,248
24276257,,
23830422,15-10-17,75
22685679,,
24025934,,
23474774,03-12-17,26
22055834,27-02-17,305
23921157,30-10-17,60
21986166,31-10-17,59
22299029,02-01-18,-4
22654941,12-12-17,17
22770325,13-01-18,-15
23026397,,
23167795,07-12-17,22
21832237,04-01-18,-6
21243451,17-09-16,468
22049607,11-01-17,352
22029648,07-12-17,22
21970911,11-01-17,352
21902974,,
22257956,19-11-16,405
21392989,,
21992311,,
21245474,,
22960496,22-09-17,98
23394883,,
23635815,04-12-17,25
22273944,,
21907319,,
21619774,27-02-17,305
22546555,,
23234679,20-10-17,70
22500731,07-12-17,22
24073744,01-01-18,-3
22381416,13-03-17,291
23180967,13-11-17,46
21146506,,
22130531,26-11-17,33
22875572,04-06-17,208
23410569,,
23509247,09-12-17,20
22374095,18-07-17,164
21429562,23-06-17,189
22909790,12-05-17,231
24074632,01-12-17,28
21114458,,
23121312,,
23486054,09-12-17,20
23503529,09-01-18,-11
21441889,,
23968799,,
23580652,,
22433471,25-02-17,307
22358530,09-12-17,20
21293947,02-11-17,57
21696891,,
21811861,,
22119036,,
21508246,,
21216370,11-12-17,18
21371331,11-12-17,18
21730995,,
21276174,25-08-17,126
22297623,29-09-17,91
24310452,,
21388908,,
22085334,,
22197767,09-12-17,20
21922938,21-12-16,373
23855180,,
21625820,,
23863102,,
23868042,,
21641594,01-10-17,89
21114397,20-10-17,70
22686250,19-04-17,254
22760183,08-12-17,21
23472257,06-12-17,23
22098904,,
23629979,04-12-17,25
23747653,25-10-17,65
21832198,08-12-17,21
22596565,30-05-17,213
21796222,01-04-17,272
22159521,,
22211310,,
22692409,,
21741998,,
21303670,,
22334572,05-12-17,24
22382398,,
21251617,,
21651894,03-12-17,26
22190492,12-04-17,261
23507990,13-12-17,16
23509562,,
22650612,12-01-18,-14
22892073,23-12-17,6
22405304,18-08-17,133
23525881,29-11-17,30
22606156,31-03-17,273
21320228,01-12-17,28
21291028,29-12-17,0
22236962,16-10-17,74
22792159,01-12-17,28
22737528,04-12-17,25
21975075,01-05-17,242
23215151,22-06-17,190
23458397,01-12-17,28
23000786,30-11-17,29
22373007,15-01-17,348
22009172,02-12-17,27
22060882,24-11-16,400
21466833,01-03-17,303
21392955,17-12-17,12
21203363,07-01-17,356
22663423,29-08-17,122
21776996,29-11-17,30
21859334,12-11-17,47
21405705,27-04-17,246
23160092,30-11-17,29
21209795,08-12-17,21
21292799,25-12-17,4
23885033,01-01-18,-3
22747609,02-12-17,27
23013849,06-12-17,23
23829599,11-12-17,18
21338856,05-01-18,-7
22132859,13-12-17,16
22673836,,
23294718,27-07-17,155
22787302,10-12-17,19
21197809,11-01-18,-13
23267687,,
22535274,,
21299718,,
23992679,,
21493532,,
23059210,12-12-17,17
21289280,,
21798459,,
24066879,29-11-17,30
21224334,13-01-18,-15
24200494,,
21526439,10-01-18,-12
22404076,,
24236103,,
21210480,10-06-17,202
23311602,01-08-17,150
23735462,,
22987892,06-06-17,206
24301444,,
23179030,04-01-18,-6
23178224,,
22184003,07-01-18,-9
23094707,24-11-17,35
23851357,17-10-17,73
22075626,,
24255895,,
23694867,,
24253593,,
21415504,,
24256915,,
24280205,07-01-18,-9
24280726,,
21610628,26-07-17,156
22043231,,
24258524,,
24255835,,
23382965,,
22028853,17-09-17,103
23686543,11-11-17,48
23129581,,
24115662,06-01-18,-8
21759690,,
24208079,,
22346425,10-01-18,-12
22171577,13-12-17,16
24151190,11-12-17,18
22080400,22-11-17,37
22151590,31-05-17,212
21613421,26-11-17,33
21285524,26-08-17,125
23877455,,
22572058,,
23975827,13-01-18,-15
22483051,09-07-17,173
21672349,10-04-17,263
21954992,25-12-17,4
22153805,03-01-18,-5
21279105,,
21248908,,
21407463,,
21691521,11-05-17,232
23911563,01-12-17,28
21895440,28-07-17,154
21336355,,
21489393,,
23014963,06-12-17,23
21221291,13-06-17,199
21472992,01-08-17,150
22177127,,
22264062,,
22246006,,
21363488,11-08-16,505
22069553,18-12-17,11
21354672,,
21601066,,
22229202,,
22412290,,
21345294,06-09-17,114
22944507,30-10-17,60
22571493,30-11-17,29
21225633,,
23360914,,
21742492,,
22266077,,
21199048,,
21425098,21-10-16,434
22366190,10-05-17,233
21840834,07-09-17,113
22556444,21-01-17,342
21958321,25-02-17,307
24180290,,
23484433,06-10-17,84
22891524,06-12-17,23
21376432,,
22139991,07-12-17,22
22944018,19-06-17,193
22631702,07-11-17,52
22869496,08-01-18,-10
21504596,05-02-17,327
22674961,,
22804574,,
24296359,,
24212008,,
24211620,,
22607047,01-04-17,272
24313744,,
22308178,24-08-17,127
24255217,,
22010910,05-11-16,419
22089619,23-10-17,67
23710423,,
23635091,,
21719075,,
24204166,,
24057006,,
23337731,,
22353852,11-12-17,18
21800240,04-12-17,25
23605671,28-09-17,92
21899451,15-03-17,289
21890202,15-04-17,258
23523832,13-12-17,16
22105596,,
23912423,01-12-17,28
22851707,29-08-17,122
23736697,25-11-17,34
21345751,09-12-17,20
22679510,21-03-17,283
21136900,,
22814886,02-12-17,27
22173074,05-12-17,24
21619354,27-11-17,32
23198942,,
24139432,11-12-17,18
24077865,02-01-18,-4
23600955,29-11-17,30
23731366,23-11-17,36
22539170,,
22109117,26-09-17,94
22221021,,
21676123,08-12-17,21
23197512,06-01-18,-8
21483846,17-12-17,12
23508709,10-09-17,110
21655823,04-12-17,25
23128403,29-12-17,0
22419888,31-12-17,-2
22758212,05-11-17,54
21988211,02-05-17,241
22657167,12-12-17,17
22537926,16-08-17,135
22331610,09-10-17,81
22317185,04-12-17,25
21496903,,
23301953,01-12-17,28
23570574,22-11-17,37
23606384,09-12-17,20
22003873,02-05-17,241
22867033,09-05-17,234
22400623,05-04-17,268
22745888,03-12-17,26
21284147,08-01-18,-10
22056491,11-01-18,-13
21812367,04-01-17,359
23648967,06-01-18,-8
23130952,25-12-17,4
22641522,11-07-17,171
22042493,09-12-17,20
23365762,10-12-17,19
22104899,,
23041622,06-10-17,84
24065848,06-12-17,23
23485289,06-12-17,23
21270398,,
22481680,08-12-17,21
23215546,11-01-18,-13
22633891,08-12-17,21
22735328,01-11-17,58
22374401,26-12-17,3
22653901,12-12-17,17
23493725,07-01-18,-9
21961482,09-01-17,354
21105344,23-12-17,6
23236483,22-11-17,37
22511025,08-12-17,21
22945045,,
21479514,01-12-17,28
21436925,26-12-17,3
23491818,07-12-17,22
22598408,,
21856735,12-12-17,17
21467739,,
21175481,06-12-17,23
23969528,11-01-18,-13
23753259,28-11-17,31
24095677,05-01-18,-7
23455619,06-01-18,-8
21838402,06-12-17,23
21788858,06-12-17,23
23925174,07-01-18,-9
22628371,06-12-17,23
23404200,,
22928875,,
23826086,17-10-17,73
24225016,,
23649547,06-01-18,-8
22910657,11-12-17,18
23350989,07-12-17,22
21456233,29-12-17,0
21637005,01-05-17,242
22403897,01-12-17,28
21886060,13-01-18,-15
23205020,12-01-18,-14
21620337,30-11-17,29
22491583,,
22630163,11-12-17,18
23291868,,
22029758,,
23054604,09-12-17,20
22278777,24-11-17,35
21839614,06-09-16,479
22424680,28-01-17,335
21305503,,
23573669,,
21985451,01-10-17,89
22605334,06-12-17,23
21461239,03-12-17,26
22075939,,
22584875,28-08-17,123
22227738,,
21276938,,
21804711,,
23061306,27-08-17,124
23501549,,
21193713,13-01-18,-15
22011951,,
21298590,,
23435887,,
21168438,02-11-17,57
22626570,09-08-17,142
23354119,11-12-17,18
21848578,,
22110062,23-05-17,220
21846330,,
21917244,,
24264399,,
22089115,,
22355680,,
23324220,01-12-17,28
22977604,26-11-17,33
21859176,10-12-17,19
22511572,08-11-17,51
21969128,26-12-16,368
22500676,08-12-17,21
24078124,05-12-17,24
21085593,,
21256310,,
22279599,24-01-17,339
21170265,03-08-16,513
22511527,08-09-17,112
22416742,,
22888451,05-10-17,85
23716516,,
23141595,01-12-17,28
23431236,,
22853960,28-09-17,92
21723412,31-03-17,273
21426559,,
21640831,,
23367650,12-12-17,17
22346579,05-01-18,-7
22556026,,
21607683,07-03-17,297
21972770,05-12-17,24
22107582,25-05-17,218
21818769,,
21296061,,
21769319,27-10-17,63
21293403,,
22060358,12-01-18,-14
22649274,11-01-18,-13
23564628,22-09-17,98
21421667,,
21231631,15-09-16,470
22898932,,
22756854,,
23129002,24-12-17,5
22509176,31-05-17,212
23998003,,
23283955,31-08-17,120
21248841,,
22673276,,
21862059,10-11-17,49
24006005,,
22158101,,
21638760,01-01-18,-3
22412120,,
24217214,,
24286022,,
22889460,10-12-17,19
22183319,,
23723538,,
21303433,29-08-17,122
23869601,,
23131857,,
22442044,07-03-17,297
24215519,,
22800255,,
22028858,,
23584478,28-11-17,31
21299846,02-05-17,241
21073281,11-12-17,18
21964300,,
23248793,,
23064507,,
21292803,28-09-17,92
21639092,,
21128752,24-12-17,5
21872306,,
21622539,30-12-17,-1
22478347,03-12-17,26
21090361,,
21403029,,
22051819,17-08-17,134
22644705,,
21399322,30-11-17,29
22443999,,
21671902,08-08-16,508
21418445,,
23798424,16-10-17,74
22132449,,
