CUSTOMER_ID,KEYWORDS_NUM
21632126,2
21219331,2
21159346,1
21215422,13
23572163,1
21884740,4
23477445,1
24057061,1
22660213,2
22112493,6
21525805,1
22348767,1
21362625,28
22348704,3
21307687,11
23462507,2
21909161,1
22002850,2
21645180,18
21242541,5
22177251,5
22628347,4
23464782,4
23466247,3
23474774,2
23288196,6
22331378,2
23428712,2
23432444,1
22188979,2
22358416,10
23461230,2
21417990,12
23168730,1
23445756,1
23520775,2
22346415,2
21156550,2
21634839,9
21922698,1
21996900,3
23772542,4
23803372,2
21816197,3
23612134,2
22477815,2
23829017,5
23754420,5
23753541,5
23222720,1
21614106,2
23154524,1
23749412,6
21340771,1
23766608,12
23753330,2
22572420,4
23166515,4
23144222,2
22945788,6
22107508,6
23558606,1
21357327,9
21137806,1
21929662,8
21749082,4
22511907,5
23848788,11
23841136,3
22541783,6
23832075,4
23716306,1
23588940,6
23049687,1
21445687,1
22948514,4
21915228,1
21658102,5
22574093,5
23412527,2
22239690,10
22291826,2
23614457,1
23464915,2
22331170,6
21356639,37
23285159,2
23465875,2
22259957,1
23626760,2
23359756,2
21407197,3
21677129,3
22139991,4
21149771,2
22933884,2
23463596,1
23000142,9
21976501,3
21132878,12
22934358,1
23461600,2
23658916,1
23247190,15
21693132,4
22260681,12
21486873,12
21901525,2
21717917,14
22358878,3
22533572,2
21884359,1
21250956,2
24162108,2
22535775,6
22355512,2
22115167,1
21299993,12
22341941,4
21193443,5
24180200,1
24182067,1
21540925,2
21365789,1
21287306,2
21372713,2
21615547,2
23046648,3
22874541,4
23049532,4
22009134,7
22784835,4
22674892,10
22147592,10
21338769,3
21494711,11
21342077,8
22297411,1
21666111,1
21756711,1
21726080,1
22024373,2
21607746,2
21416969,5
21342075,13
21564213,3
21418252,1
21134594,8
21889140,2
22702581,1
21256777,4
23109458,1
22298010,4
21582709,12
21145766,3
21858873,2
22356481,1
22173640,14
23555627,2
21926056,8
23168933,1
21879957,25
23117953,2
21815849,10
22397088,10
21927043,37
21946212,1
21895120,4
21636076,3
21957422,4
21938493,5
22256937,5
21652500,2
22996461,3
22856863,3
21976356,10
21374453,5
23091953,1
23375347,1
21525889,8
23436816,1
23428166,1
23241722,4
23750779,1
23350686,6
23762439,2
23765438,5
21170525,4
23255748,2
23556411,3
22351586,1
22298262,5
22094034,7
23803427,3
22096598,15
23762149,4
23072373,2
21400454,4
21142330,2
23801701,3
23758453,8
23006760,1
23036084,2
23694349,2
23215591,2
23203943,1
23214432,5
23538751,1
21669786,5
23833744,2
21117660,13
21769734,14
21175930,1
23540490,1
22384676,7
23147168,4
22043162,1
23109182,1
21574037,20
23029795,2
23987875,1
23973817,9
21801981,14
23971267,1
23988410,1
21620188,2
23972215,1
23998513,1
21497976,2
23972404,1
22215354,4
23999440,5
23015598,1
21163202,2
22171157,1
21513149,3
21129070,3
22414329,2
23524124,2
21929834,5
21592666,7
23610177,2
22859611,2
22859677,4
21389214,1
23522218,4
23610377,1
23555028,3
22208688,3
21395896,7
22158440,21
21295165,12
55636269,5
22584625,5
21539705,8
21633610,7
21614089,6
23147781,3
22249432,8
21271447,1
21626083,2
23248367,2
23418321,6
23099796,7
23609947,3
23101142,3
23529820,1
23163108,5
23086599,2
55260303,1
21242215,14
23472627,1
22986886,1
21651156,5
22166524,2
23801623,5
21714960,3
21130388,14
21529865,10
21430410,7
22471983,1
22005268,11
23157241,4
23787012,2
23192821,2
23512032,5
21717288,3
23451837,6
23135941,1
23148854,2
23156512,2
23807815,1
23845774,1
23219645,1
21395684,5
23217596,2
22297350,1
21955606,2
21186699,1
23836841,6
23816329,1
22300821,7
23373427,6
22181795,10
21184807,1
23807446,5
23841750,2
22660403,4
23776312,3
22978338,11
22246878,15
23071984,1
21945909,13
22488825,12
21782018,1
23427110,2
22334837,1
23427735,2
21686723,7
23465363,1
21425239,3
22090096,5
22988861,1
21803546,1
21188309,7
21342618,5
21195973,5
24016656,1
22723940,3
24028140,1
24027870,2
22173777,2
21788327,3
22233163,7
21525570,3
23463219,1
22087797,1
22193144,4
21330419,30
22483098,1
23382466,5
22132482,1
23369502,2
23523988,2
23668392,2
23667576,5
21254676,15
22030370,7
21161046,9
23634837,2
23640900,2
23664063,1
22442613,1
23667175,2
21860458,6
23570579,5
22495854,1
22378784,4
22729440,2
21236119,3
22372772,3
22472593,3
23572537,2
21633600,1
23609994,1
23725035,6
23718435,3
23162862,4
23732699,5
23735909,1
22343256,2
22196693,1
23347758,2
21419288,4
21130128,4
22123807,6
22999742,8
22147936,7
23184284,2
22746347,1
22058445,7
23166590,1
23223039,3
22772164,4
23974214,1
23986818,5
23973771,2
23988236,3
22370823,1
23963083,4
23969238,1
24155715,1
23839338,7
23812534,1
24154957,3
23214498,8
23214216,1
23830371,2
21590014,1
24158263,1
23391574,3
23227004,1
23473285,2
21062647,12
23874538,1
21970937,2
23857561,2
21712967,6
22297242,2
21312399,8
23856372,1
23200623,3
23860637,2
21226873,5
21157260,1
21225774,7
21838531,8
22021028,2
21095420,44
23202874,4
23151970,8
22600929,1
21630065,3
23099827,6
22137960,7
21100541,1
21378324,12
21492099,6
22187161,2
22910657,3
23458724,7
22006447,6
23352226,1
21802682,4
21058149,3
23715783,3
22219866,4
21157223,8
23042198,2
22092672,4
21383372,4
21484106,3
21609786,3
23200346,4
21430093,6
21362351,13
23237502,3
22274233,4
22928406,6
21299534,1
21683572,9
21276928,1
21463255,2
21174834,1
21377920,3
21205855,24
23130687,3
22649046,3
21501762,2
23453116,1
21609214,11
24102602,2
23471307,2
22973804,1
22636644,3
23305724,2
21319231,4
21260377,2
23168037,8
23059714,2
21607417,1
22265311,4
22072495,1
21211635,10
23131220,5
21154578,10
22723245,4
21123743,7
23128727,2
22112753,1
22177270,8
23170340,2
21370708,9
23579981,4
22335094,5
21352502,1
22723978,3
21309561,5
21888130,6
22708150,10
23657365,5
23359908,1
22942619,7
23660655,4
21755271,4
23680354,1
21964728,2
22260062,3
21555321,7
23608921,4
23679592,2
23658059,1
21779021,7
23658175,5
21774239,5
21365473,1
23191038,1
23185162,2
23678232,3
22158473,2
23710414,4
21838457,7
23681361,2
21802067,1
22726742,1
24113661,1
22196498,2
22739748,1
21822457,2
21571473,4
23495558,2
23165487,4
21207684,8
22427613,5
22723070,2
21236109,19
22182082,1
23599944,9
22937579,2
21641367,2
21221433,5
21497839,1
23194082,1
23236501,1
22411283,1
22249600,1
22691649,2
21216063,2
23719054,4
23718515,1
23728332,30
24034843,2
23692221,1
22597374,14
23324766,1
23318935,1
23728860,3
22929689,4
23688489,1
23008121,4
22039657,24
23248174,6
22112458,2
23794123,4
22398360,1
21837361,2
23955068,2
22535268,2
23797679,1
21417554,2
22187610,46
21062104,4
23379937,3
21998357,14
21728706,4
22321257,3
23060303,6
22983671,10
21958953,1
22012678,8
23604856,4
22527775,1
23807099,3
23367521,3
22166336,1
22997865,3
22226762,7
23768140,3
23794381,3
23223714,3
21176242,1
21486858,6
22646016,3
23370000,1
21355691,5
22512902,3
23209819,2
21937299,1
23013966,3
22740765,3
23175602,4
21743078,1
21690941,6
21414100,8
23431604,7
22300825,1
21771745,9
21288972,2
21902871,4
22947880,1
23431954,1
22446451,6
22619098,1
22580246,1
21461206,8
23220032,1
23403485,5
23119468,2
22971153,3
21641778,6
22971140,1
22329943,3
23329905,1
23418193,5
24006117,2
21223959,5
23564905,2
23520049,1
22154130,1
23215915,14
22544176,6
22099847,5
21115766,9
23657401,7
21213105,1
23159592,1
23637120,3
23478691,2
23242056,9
21822545,8
23946937,1
22865885,2
22866051,2
22994805,2
23292756,6
21505696,3
23046145,3
23052120,2
21564467,4
23432856,2
22666839,2
22848033,31
21571432,11
21419227,4
23461110,1
21152182,6
21778839,1
23593796,2
21368687,2
21670218,3
21360784,2
21226316,13
22120757,3
23953555,1
21444012,92
22405926,2
21957284,1
21336402,9
22094151,2
21090289,1
21384315,3
22130008,4
21710440,5
21460571,4
21315751,12
22480840,2
23454889,1
23057816,4
22349785,2
23466257,12
22301692,10
22563979,5
22957526,4
23065519,3
21583225,8
21182287,6
21915878,6
21823200,2
22178746,3
21852220,2
22960098,7
22952098,1
22318806,2
22694855,2
22183802,10
22026791,10
22022669,5
21709898,1
22982514,1
21520787,5
21709478,3
23059053,5
22703853,3
22608816,2
22952018,3
21226344,1
23232184,2
24094838,1
21555145,5
21612740,1
23977957,2
21998851,5
23862641,7
23863045,1
24010724,2
23647740,1
22529206,4
23845762,1
22152006,10
23070712,5
23774345,2
21683119,1
21696946,24
23767314,2
23708055,1
23793315,1
21996600,11
21117317,1
21412428,22
23711037,1
21485877,5
22055834,3
23982438,3
22747905,7
23976596,6
23244063,2
23987556,1
23369399,4
23193277,3
23047946,1
23123345,3
21210198,1
23181748,3
21107327,1
21657960,4
23385281,7
23112503,4
23891617,2
23888992,7
23017786,2
23883293,1
21354556,1
21952584,10
23506284,1
23892050,1
23893630,1
22350158,16
23097687,1
23508709,3
21581149,5
23833218,1
21796220,8
23831476,3
23148263,1
23835497,9
22412248,5
23840377,1
23810931,1
21902963,1
23541327,8
21988068,1
21503771,2
22933484,3
23249330,3
22961347,2
24089720,1
24098422,3
23989107,2
23975668,1
21752854,9
23971223,1
23982914,1
23131883,6
21971160,4
23976910,3
23842819,13
23469122,4
22951819,3
22782261,2
22312846,2
24119793,1
24119270,2
24117914,1
21106796,4
23951351,7
23917569,2
23920574,1
23998530,1
23898453,3
23899839,1
23965144,5
23950240,1
23872422,10
23948151,1
23500332,7
23667744,1
22215510,2
22581588,1
23680992,2
23674034,1
23670423,32
22977619,3
23679104,10
23236936,2
21636106,2
22540970,2
23937387,2
21412314,6
21122021,1
22511635,4
21533174,1
23852402,13
21948585,2
21661384,10
23965336,1
21479168,8
21197809,8
22229405,4
23988334,1
23885519,4
23886452,1
23888290,1
23232367,7
22595330,1
23879745,2
22562744,11
24136415,1
23558927,5
22981329,7
23867811,4
23379090,6
21336054,4
23628317,1
23825245,1
23860682,2
23058032,4
23240189,4
21873239,10
23924243,1
21245852,2
22300816,2
21132093,14
22286502,4
22994841,2
22995036,9
24008752,1
23912324,1
22420267,1
23538845,1
21373585,5
23114653,1
23163767,4
22341608,6
23376269,10
21521673,13
22642310,9
23177165,5
21600260,1
23579002,2
23021786,1
22471339,2
21153144,3
22304006,15
23161760,5
23509965,1
22073911,10
23165406,1
23236481,1
23044525,8
22479861,3
23054051,5
22337410,2
23994372,3
23064397,6
23203114,3
23969457,1
23967658,2
21305863,3
23966630,7
23971639,2
21344008,5
23982873,2
21599372,8
23974893,1
23665120,2
21477336,15
22554611,9
23984122,1
23680351,1
23642846,3
23256005,2
21625514,45
23670395,1
22518084,5
21067610,1
21257403,16
23061404,3
21052440,3
21680391,7
23704126,1
21704193,21
21817671,5
23517136,1
23571173,1
23942038,4
21679894,6
22358871,19
23220540,2
23187121,2
23896783,3
23943773,1
22126039,4
23658896,3
21214864,2
23712243,4
22055567,10
23949456,3
21128326,3
23898369,6
23919989,4
23698397,5
23735993,1
23522859,6
23736514,1
21335782,7
22398024,1
23950737,2
23920479,1
23727387,18
23715942,2
21275827,9
22540406,8
21923358,2
21703685,2
21357846,21
22414423,2
22648757,4
21866219,7
22854665,6
22031229,1
22961025,1
23099687,1
23243295,2
21907758,1
23946814,2
23932025,2
23905194,6
24092526,4
24112216,5
23731330,2
23909413,2
23946181,2
23727730,3
23724807,1
23723857,2
21639032,21
22768988,2
23884690,1
23226962,1
21601118,24
23039184,1
23082606,1
23928832,6
22970234,3
23522822,5
23041055,1
23041259,7
23074132,1
23852258,4
21535835,7
22159126,17
24005980,3
21592550,4
24007897,7
23571056,3
21089743,6
21438100,5
21988760,2
23881983,1
23880056,3
23487239,4
23896897,4
23866345,13
23892097,1
24111426,3
21398328,7
23866654,2
24097010,1
23878874,1
23191212,1
23025736,4
23554351,5
23827083,2
22189142,3
23468927,1
24167934,1
23477491,2
23476630,9
24118738,2
24122082,2
22679864,2
21678637,1
24121496,1
21198016,1
22555756,1
24122097,1
24120144,2
22101191,1
22121675,3
23236907,2
23579951,1
21383780,19
23369070,3
22618554,16
22411640,3
21315379,9
23370541,1
21310274,7
23179300,3
21173659,23
23169951,1
21600827,17
22339703,1
22523346,8
22603342,2
22509096,1
22653674,11
22584865,3
22352705,1
21305912,19
21636834,3
24199240,4
23955896,3
23195630,3
23351721,1
23489181,2
23616573,2
21361809,7
23039560,1
22226349,5
23138370,3
23111021,18
22480157,3
23941403,1
23927048,2
21645543,2
23711501,1
23924405,1
23902968,1
22625668,1
22830404,1
23056510,6
21973108,5
23850741,1
23751571,2
23497586,1
23220712,1
22437706,4
23660645,3
23831114,5
23807679,4
23810338,1
23752002,2
23812645,5
23055019,8
23944602,3
24187794,2
21750041,14
21865343,1
23320064,6
22127588,3
23887689,2
21861416,1
24106924,1
21487538,7
24120183,4
23200652,10
22588580,6
24145764,2
24163962,4
24146476,1
24040277,3
24189372,1
24142007,7
24190975,5
24176816,11
24192967,1
21776820,5
22564246,4
23109804,1
23955126,1
23116052,4
22020083,31
22058556,1
22445667,5
23946834,1
23213839,3
21170390,2
21872794,8
21270384,3
21959175,1
23963772,1
22411689,1
23898380,9
21583091,3
22410161,17
21352252,9
22998171,4
23701923,5
23180281,2
23646250,5
22334632,2
23761522,6
23714689,3
24045882,1
22777542,5
24045792,3
22648288,3
23707507,2
24036016,17
22257545,3
21639144,9
23774493,3
24176401,2
24177777,7
21479637,10
22656530,10
23776817,1
23793369,4
21395702,29
24058085,7
23522025,3
21795776,4
23965427,2
23103588,1
23493555,1
23976344,1
23491722,1
23491875,2
22609987,2
23985735,1
22477196,3
22416994,4
24057689,3
23973131,2
23055396,2
23819415,1
23972847,1
23765288,1
23969281,5
23781583,9
24134588,2
21180617,4
24005984,8
22015744,1
23999310,1
23965007,1
21215454,3
21463392,2
21336911,1
23423781,3
23256476,2
24005821,1
22974894,10
23082317,6
23474827,1
24008813,7
22619311,3
21532792,4
21407131,19
22388832,8
21725169,1
21361621,18
21677988,7
21248550,17
21781081,2
23072590,2
23695436,4
21084477,1
23791892,3
23533013,4
24199957,1
23729079,2
21722875,3
23119043,1
23231436,1
23693957,1
23724940,4
23686539,5
22353606,1
21373788,6
21431085,7
23330043,1
24146987,4
23694408,1
21646253,4
23733864,1
23500848,4
21581815,1
22280111,1
24200645,1
23562301,5
21459078,10
21585841,4
23071957,1
22557038,1
21283933,2
21854707,4
24105583,2
21492694,8
22978779,2
23242409,6
23203674,1
22526639,2
22265658,6
23167929,2
23148595,1
23164158,15
21349407,6
23142805,2
21430033,2
23145947,1
23532224,5
23727873,4
21540350,14
23962016,1
22581509,4
22314137,11
21409700,4
23063171,7
23957006,1
23664603,2
24112756,3
21684050,42
23654139,1
24093453,1
24113129,1
24097383,1
23873042,1
22791643,10
22394146,2
24138682,1
23121042,2
24139779,8
22312413,5
23123384,1
23077683,3
24149204,3
21270165,4
23374362,6
22411697,2
24154171,4
21833717,1
24016619,5
24032081,1
22776677,2
23848376,1
23058358,7
23165661,4
23135342,2
22386859,3
24022487,2
23846745,2
24017888,1
24170698,3
24024396,1
21957010,2
21181088,6
22272762,3
24135201,1
23539754,3
22333238,2
24105300,2
23546137,1
23518653,2
24107733,1
23659476,1
23200549,4
21212266,3
23038374,5
21813356,26
21592896,5
24197342,1
23621623,3
23538188,2
23228061,5
21366484,8
22763218,1
23227405,1
23226720,1
23012088,2
23226943,1
21328372,8
21460610,21
21316104,15
22382364,5
21894512,6
23121198,1
22197257,3
22474918,15
23129443,1
22475079,2
23192787,1
21336394,1
23885507,1
23016542,4
21597151,7
23880417,8
21313550,10
22254007,13
23652062,4
22203914,3
24003809,2
23114299,1
24019314,2
23953202,1
23655800,1
22996205,5
23895856,5
24073830,6
21260282,1
22781285,4
21599250,2
22354383,6
23059509,17
23947081,6
23853931,1
23060134,3
22465050,3
23844273,1
23857878,1
23849261,1
23910235,4
23807844,1
23832059,2
21758070,5
21594769,9
21264792,17
23181939,8
22555482,5
24083559,1
21421148,2
23037459,1
23166655,2
23143034,3
23811624,1
23114371,2
23773838,3
23222531,16
21187068,1
21742855,9
23767531,2
22083005,5
21882787,3
23230522,5
23914912,1
23875494,1
23879920,2
23896817,1
23970200,3
23876969,3
23966220,2
23976967,1
22514694,1
23983041,2
24160115,1
23995138,3
23876599,11
23889901,1
23971511,4
23911212,1
23959145,5
23914710,1
22043359,1
24063450,6
23208941,8
23920475,2
23901734,1
23951308,1
21987006,3
23684162,4
23730814,1
23696826,4
23731649,1
24027061,1
23716089,1
21539664,10
24027335,3
23684042,1
23808114,2
23997810,2
23818705,5
24006459,2
23077334,7
21620719,2
24008133,2
23972881,2
23781240,1
23723437,6
21395966,5
23972798,1
23989933,2
23762064,6
22209449,3
21142443,1
23762237,5
23995330,1
23762526,1
23969606,1
21355372,7
21419508,8
21418781,15
23790711,9
23758446,1
24114983,3
24033796,6
23889841,9
23638884,1
24036828,3
23667642,1
23159666,1
23644152,4
22970067,2
23668568,2
21623755,17
23664372,7
23677119,2
23074879,1
23617165,4
23808975,2
22167235,2
22076525,3
24005061,1
24004150,2
24002003,1
22997405,6
23617934,1
22226795,12
22892397,3
23856074,1
23132847,6
23257429,1
24000582,1
23938150,2
22970612,2
23910258,1
23073674,2
23516863,5
23652244,1
24004780,3
21703322,5
23875970,1
22044487,15
21976807,10
23650641,2
23792730,2
21460942,5
23194058,13
24141172,1
23020960,7
24141322,15
24144472,3
21330079,3
23062983,3
23720844,18
23688810,7
23689718,1
23690457,7
23739667,4
23685442,3
22450633,1
23994657,3
23997671,1
24016811,1
23989823,10
23965571,3
23969781,1
23719445,7
23083028,2
23089700,2
24003040,5
24017446,1
23088925,1
24016651,2
23088468,1
22206418,5
23532708,4
23079013,1
21431206,3
24181067,1
23605159,4
22121661,1
22746030,6
23334866,5
23452891,11
23972928,1
23986114,1
22646520,2
23232962,4
23972443,1
23971902,3
23676690,1
22121065,2
23735626,11
23666104,3
23718903,1
24010476,5
23617723,6
24028456,3
23304908,3
23240886,6
23958883,1
23899679,5
23971205,3
23773760,4
23971349,1
23930827,2
23965683,1
23994779,3
23145155,6
23667230,1
23215282,3
23993331,3
23682759,1
23111010,2
23025852,5
22080394,3
24059665,1
23767468,2
23817505,1
22380650,7
23834153,4
23724619,1
23913962,1
24068825,2
23877455,5
23728164,2
23687527,4
23912308,7
23875994,1
24067656,3
23692445,3
23724111,5
22962193,1
24051436,4
23194234,2
23684537,1
24280610,1
21953981,4
22210711,3
24075401,7
23829609,1
24072157,5
23167650,2
23267569,13
23930146,4
23670600,1
23640394,1
23942030,2
23840854,3
22086882,6
21279331,17
23643050,1
24183920,2
24178256,1
24142761,5
24164227,1
24161555,4
24200862,1
23838787,2
24184600,3
23833952,2
24079148,2
23115979,10
22400999,2
24127502,3
24114566,8
23917579,2
23778780,3
23920108,1
23109685,4
23786543,2
23948951,3
24016683,2
23962505,2
23794975,2
21513616,8
23652177,6
24077844,2
23904190,1
23776618,7
23879324,5
22981534,3
23819029,1
23821489,4
23134144,11
23821272,5
23684893,2
23137140,3
21304448,1
23926164,1
21499933,4
24054663,6
24056346,7
24138555,2
24072245,2
23168954,28
24045510,1
21278266,2
21233371,2
23532193,3
22794929,4
21923341,3
24191159,1
23022863,3
23127231,1
23765652,1
23761547,2
24091521,3
24065836,2
23765770,3
22126443,2
23327564,2
23400112,11
24070398,1
23941439,2
23927212,1
23858802,4
23636079,1
23687196,1
23912396,3
23374332,1
23671606,10
23675339,2
23374201,4
23892324,5
22161973,30
23896391,1
21303532,13
23875318,8
23937579,5
23168645,2
24146085,4
22816322,3
24200535,2
24091654,2
24068685,6
23962507,3
23791364,2
21662961,2
21142688,4
24108154,1
23766421,1
23761319,8
24068889,1
24067971,2
23676825,1
24105984,1
24070191,2
21659143,5
24040469,4
23787184,1
21212631,5
22706983,1
21728144,5
21645809,6
24200275,1
24020873,2
21394468,2
21771566,7
23046297,4
24018235,1
24215829,1
24216546,1
24207003,8
24208903,1
24150473,13
24207451,6
24205531,3
24209130,5
24210499,3
24210402,1
24208959,5
24211436,1
24227066,2
24223337,1
24222006,1
24235325,2
24222530,3
24247496,1
24247085,1
24246871,2
23099963,4
24251586,4
23132604,3
23940748,1
24261224,1
24264295,1
24229324,1
24262978,1
24234384,1
24266965,1
24258949,2
24228675,2
24256222,5
24269768,7
24271875,1
24274241,2
24254743,3
24258349,2
24275994,5
24275416,1
24253766,2
24255674,2
24270614,3
24216959,2
24301090,2
24323301,2
24311817,1
24294819,1
24298202,1
24304654,1
24291405,2
24302173,2
24296071,1
24299185,4
24306270,1
24326850,1
23621135,2
21991419,12
21608049,8
21504242,1
22802591,7
21394650,5
22614782,2
22942914,1
22115771,1
22610526,2
22701583,2
21948079,5
21830378,27
21629601,2
21792444,16
23259051,5
22368426,13
21456314,3
22118296,1
21214661,2
22802560,11
21133184,14
21947029,3
21710307,14
22100583,1
22803147,4
21807125,2
22513671,2
22805158,21
21294937,1
21450435,7
21377327,4
21277408,12
21443572,3
21276881,12
21742090,1
21241419,4
21451139,12
22597097,2
21535097,1
21298914,9
22105549,2
21263856,5
21451848,2
22147579,3
22147325,7
21496349,7
22907862,1
21442048,2
21165872,7
22123296,3
21958080,1
21395234,7
21837528,7
21742901,1
22006123,11
22098716,2
22728056,3
22689422,1
21437249,1
23316387,1
21112845,2
21691058,9
22242168,2
21275765,1
22333847,4
21359961,3
23297450,4
21424923,6
21080149,15
22359151,8
21571743,17
22150839,1
21592774,21
22265666,4
22418655,15
22606908,4
21509986,1
21817921,3
21127507,12
22690848,2
21892983,1
22410365,1
21388720,7
21259840,12
22209911,1
21684635,9
22189283,1
21362983,2
21733899,5
22562184,5
22394893,1
21937881,7
22471801,13
21399820,5
23309674,2
22888876,4
21515810,32
22264649,2
21874702,4
21340748,4
22605120,5
22357500,1
22481147,3
21878119,4
22875514,4
22146121,1
21646694,14
22068022,5
22270455,17
22886672,6
22355001,9
21771318,25
22412088,3
21419995,3
22578576,2
22388171,1
23300898,1
22510379,7
21180778,7
21388043,1
22670367,5
23466430,7
21606273,2
21674219,3
21400055,7
21456768,1
22743713,6
22896687,8
21958546,6
22408920,2
21964569,9
22144538,7
21961757,2
22688287,8
22178177,12
22170382,2
23554654,1
22397727,2
21354262,6
22833362,2
22786906,2
22220724,2
22030820,8
22788182,2
21917244,6
21644985,9
21862698,4
22148501,1
21158101,6
21376398,6
22269143,3
22258658,5
21817481,5
21238675,1
22561011,2
22639339,8
22428059,3
21281531,2
21162958,3
21798608,1
22875070,10
22857573,1
22234737,11
22281640,4
23346305,1
22699165,2
21730901,2
22076765,1
22265279,4
21698031,3
21340723,1
23544966,6
21997445,1
21101122,1
21132975,2
22485437,2
21270821,2
22137223,3
22018215,1
22039971,1
22844247,2
21620547,1
21975154,8
21159301,1
21663950,1
23295765,2
23431341,1
22100194,4
21124781,22
21286823,4
21277925,2
21238907,2
23475640,8
21663149,2
21957271,1
21389096,5
21329874,5
23276817,2
21283576,7
23275526,1
23272731,1
22825347,5
21313918,6
21483797,2
21285726,2
22174019,1
21546893,2
22313979,14
21359467,2
21394174,8
21085670,29
21646533,17
22395359,11
21993022,8
21817239,7
21815090,2
21410000,1
22298771,4
23618880,1
21525388,8
22056491,4
23341076,1
23283843,2
21360274,2
21199366,1
21737673,3
21930602,2
21727856,1
23446370,3
21305992,2
21456272,7
21429599,13
21289804,5
21105695,1
22022685,1
21522411,20
22083660,2
21134513,1
22870226,4
22009549,22
21621722,7
21810013,7
23431104,2
23403566,3
21854328,3
22870034,4
23379669,11
23404780,2
23593565,2
22867562,1
22213594,4
23458958,1
22628573,1
21845791,6
22660873,2
21418007,5
21292980,14
22197578,10
22511025,7
21291440,8
21806390,1
21802500,3
23251618,2
21544616,2
21310085,3
21743411,2
21995193,2
22294077,4
23494037,5
22819786,7
21901160,14
23626665,1
21449941,1
21902088,3
22512492,1
22347809,1
22474420,4
21970606,2
21168438,16
22771952,2
21464643,2
22294311,5
23315228,4
21788922,1
21283087,1
21875938,10
22159144,1
22631914,2
21698803,3
22136250,7
22205587,12
21513932,10
21716277,5
22841280,1
21888172,6
22846431,4
23269695,2
22184548,1
22049572,1
23165356,1
22630778,2
23386580,1
23349401,2
23343613,3
22841924,4
23599529,1
22581517,1
22244905,5
22584561,2
22327215,5
22885540,5
22431857,2
22589068,1
22889348,1
22309443,85
22444039,2
23402422,2
23477798,1
21351433,8
21353656,12
22750851,1
22483097,1
21471101,1
21601603,3
21880111,1
22176004,1
23344599,10
22646395,3
22833230,3
23430187,5
21858758,2
22087263,1
21736825,2
21128127,1
21229808,1
22043110,2
22820893,4
21793350,7
21463877,11
23591628,3
22409994,1
23622399,3
22154266,3
21595290,8
23006916,1
21823291,1
22705234,2
22291616,1
22260185,4
22859232,5
21629771,2
22280687,3
23056913,2
21462507,1
22010916,2
23008836,1
22331917,8
21418951,3
22246486,5
22166130,13
21876214,6
23429563,2
21956450,4
21163179,5
22405304,1
23592272,1
22484384,14
22160030,9
22699752,3
22189531,4
21673458,1
21321378,5
21717393,6
21606142,11
21268814,4
21969630,1
22718080,6
21117816,1
22452517,9
22475784,6
21385792,7
21816889,7
22342133,7
22387026,1
22691665,9
21860877,2
22263916,3
22207834,2
23351754,9
21310743,4
21236678,1
21605531,1
21582370,4
22545133,6
23499391,2
21504214,3
21462893,11
21750858,1
21154065,36
21556771,1
21811500,1
21873270,34
22359831,4
23534760,6
22354406,9
22016577,1
21832464,11
23613107,19
21703787,5
21652796,7
21249147,1
21811035,2
22125034,1
21441491,7
23743139,1
21861618,2
23259761,6
21420094,10
23310160,2
21523077,12
21330231,8
21159015,23
23508729,1
21424645,2
21051781,8
21107779,5
22491652,3
22355234,1
21958601,10
23000140,1
23605883,1
22290598,1
22601540,4
22365706,1
22582035,2
21742357,6
22533700,5
21658263,3
21492314,7
21129059,2
21680577,4
21100989,4
22166223,1
21105807,3
22727438,4
23862594,5
21277186,18
23329224,6
21464123,25
22410325,2
22751290,13
22854981,5
22168399,1
22336638,8
22394389,7
23611118,4
22533080,1
22227450,1
22331025,7
22343284,4
23048630,2
22008840,3
22377395,2
23331235,2
22265721,1
23046172,1
21322144,5
21271901,1
21830950,5
21480699,2
21084296,4
23035759,7
22121889,4
23308681,2
22729556,1
22317763,3
22820622,1
22334769,18
23294524,2
21394836,10
23298321,1
21127945,6
23659311,4
23294928,3
21377070,8
22185651,1
23186318,1
23166346,2
22868748,4
22335145,1
21929331,1
21802736,5
23163413,1
22648776,8
21622254,1
22729472,1
23473720,2
21320836,3
21923990,3
23036220,3
22927552,1
22170851,5
23403075,2
22558727,1
22394147,1
21874798,2
21370835,2
22431614,4
21848901,5
22182482,8
22912698,1
22628663,1
23388620,6
22259953,3
21713233,13
21737395,9
21859413,10
22121708,8
23819882,2
22355453,3
22493612,2
22757656,4
21427928,2
22269431,1
21613417,2
21716348,6
21803637,3
22597494,2
21620386,21
23605922,1
22988302,2
22950645,2
23882594,1
22946596,2
23353381,1
21554054,17
22625747,2
21684633,5
21613575,2
21970034,4
22008923,3
21786107,5
21856626,2
24029489,2
21968229,9
23364372,1
21962651,1
23618340,2
23407841,3
21564721,2
22070587,5
23594278,2
21525381,5
22485449,4
23329402,4
21740377,3
23708797,1
23580971,5
23168842,2
21547081,4
22328306,1
22688570,2
23702968,3
23616076,11
23078434,4
21189519,2
21822362,1
23287863,6
23336761,10
22427647,4
22151427,2
22207635,18
21905274,3
21704310,29
21558494,16
22559055,1
21954817,17
21062495,5
22983981,2
22946310,1
23124027,2
21513811,8
22945605,5
23013448,4
21578915,2
23147621,1
23135867,4
23401355,1
24027661,1
21583557,8
22766629,1
23811622,1
23417511,2
22993265,3
22166057,10
23564962,3
22993091,5
23679078,2
23225999,4
23333089,2
