CUSTOMER_ID,CANCEL_REQUEST_NUM
22429810,3
21446082,1
22561646,3
21099154,2
22192441,1
21709426,1
21834449,3
21255030,1
22345640,1
21377405,1
23370321,1
22327170,1
22304027,1
21326027,2
21964654,4
22144496,2
22143827,1
22342774,1
22626682,1
21143052,2
21277241,1
22451548,1
21562661,1
21140319,3
22527310,1
22533915,3
22501629,1
22456677,1
21942391,1
21804142,1
21412597,2
23237590,1
21193870,1
21346416,1
21541785,1
21879437,1
21165754,1
21620393,1
21229191,1
21112226,4
21997810,1
21858897,1
21881780,2
22977122,1
21752689,3
21161824,2
21389644,1
21365123,1
22553048,1
21158496,5
22327393,1
22749823,1
21377823,4
23347534,2
21403695,1
21757805,1
22213738,2
21432375,5
22377762,1
21802930,1
21504989,1
23368027,1
23119897,1
21724310,1
22830141,1
21210273,1
21215302,1
21932027,2
21791521,1
22118677,2
23384298,2
21684027,1
21217115,1
21444002,1
22112790,1
21303789,2
22291977,1
21651241,1
21620730,1
21105520,2
22974363,2
21281551,1
22337400,2
22456728,1
22251154,1
21619763,1
22979324,1
22004676,1
22413206,1
21295136,3
21975855,1
21492167,1
22814177,1
21530198,1
22444132,4
21676349,1
21886484,1
21168010,1
22135634,1
22294676,1
22219930,1
21997130,3
21667100,3
23328710,1
22397053,1
21373012,1
21421504,1
21732130,2
22002155,2
22135110,1
21090771,3
22454326,1
21925462,1
22336446,2
22280379,1
23534961,1
21392075,2
22593432,2
22841176,1
22247955,1
21872180,1
22661195,1
21338972,1
22119436,2
21169037,3
21975913,1
22348994,2
22571924,1
21770619,1
21716350,1
22981182,1
22671989,1
21861948,2
22373144,2
23581431,1
21134022,1
22344236,2
22335126,1
21622018,2
21349778,1
21777207,1
21742317,1
21264649,1
22220620,3
21677121,3
22629562,2
21117389,1
22242432,2
21896616,2
21639367,1
21435879,1
22263529,1
21122901,1
21243790,1
22882829,1
23817892,1
21553900,1
21491881,1
21230536,1
21177491,1
21824147,1
22577268,3
22200485,1
23657244,1
22053507,1
21803872,3
21225929,1
22644007,1
22534065,2
23499116,1
23335841,1
23539261,2
21577962,1
22762610,1
21479451,1
22329186,1
21968950,1
22204489,1
22990492,2
22360081,1
22159118,1
22159920,1
23370629,1
21371320,1
22779971,2
23443156,2
21672718,1
21772839,1
22144031,1
22192605,1
21925408,2
21448134,1
22082145,2
21219028,2
21132724,1
22915620,1
22669805,1
22700655,1
22669886,1
22004144,1
22053442,1
22546481,1
23331635,1
22104916,2
22153618,1
22166444,1
21838515,1
22380841,1
21228342,2
21564518,2
21448606,1
21212750,1
21691856,3
22022940,2
21691007,2
21423018,3
21154818,3
21779095,1
22298689,1
21716298,1
21188597,4
21283820,6
21356676,1
22198594,1
23889042,1
23311570,1
23438673,2
21864770,1
21146506,4
22316690,1
22005069,2
22346886,2
21408880,3
22277367,1
23347288,1
22513459,1
21619973,1
21740456,1
21419699,1
22494326,1
21165365,3
22779394,2
21696450,1
23706436,1
21955196,3
22153369,2
21225150,1
22275301,1
21895474,1
22695916,1
21168158,1
21584681,1
21180772,2
21700742,1
22086434,2
23582676,2
21349054,2
22444199,2
21192100,1
21749158,1
21307890,1
21685526,1
23115897,1
23556764,1
21582021,4
22154848,1
23202538,1
21930423,1
22766740,1
21277476,1
22369038,1
21944463,1
22727837,1
23501134,1
22566941,1
21596154,1
21983219,1
23374859,2
21506539,1
21582361,3
21774965,1
21750996,1
23800204,1
23756768,1
21111279,1
21321971,1
22595245,1
21702692,1
22277026,3
21430026,1
21818795,1
21370514,1
21385535,1
22431605,1
23761626,1
21114108,1
22952600,1
22384253,2
21575284,1
21313531,1
22184568,1
21261703,1
22921418,1
22634405,1
23019898,1
21113832,2
22341859,1
23569646,1
21593901,1
21546419,1
21819965,1
22977243,1
23642937,1
21692419,2
22048852,1
22310884,3
21845330,1
21719232,1
22198961,2
22694135,1
23250164,3
21798463,1
21216212,1
21527383,1
22552902,1
21399205,2
21282715,1
23288854,2
21114605,1
21726197,2
23947148,1
21390778,1
22793006,1
22174243,1
22057403,1
22983839,1
21176523,1
21873027,1
22506074,5
22461075,2
22953738,1
23581222,2
21163265,1
21162854,1
21858632,1
21111577,2
23193691,1
21612442,1
21594494,1
23048896,1
23540113,1
22551454,1
21360910,1
23216519,1
23331640,1
23983666,1
21435164,1
21600098,1
21542892,1
23240284,1
21401169,2
23648706,1
22778951,3
21340209,3
23204051,2
22992625,1
23204103,1
23194864,1
23160085,1
21827136,4
22024424,2
21231854,4
21279490,1
21606236,1
22748973,1
21202592,1
21978572,1
22874581,1
23686653,1
21638142,1
22856414,1
22282974,1
21184283,2
23086366,1
23948852,3
22190278,1
21607944,1
21880764,1
21625082,1
23556318,1
23831969,1
23867435,1
22039883,1
21480909,1
21327318,1
23152357,1
22403104,1
23199078,1
21251802,2
22989085,1
22394100,2
21910979,3
21514779,2
22314923,1
21844947,2
21262614,1
21049982,3
21808818,3
23713153,1
23683096,1
21379350,1
21692029,1
21206703,1
23190591,1
23331944,1
24079127,1
21426406,1
21601818,1
21339090,1
23239677,1
22560495,2
22079562,2
22566885,1
23655205,1
21245197,2
21696962,1
22533926,3
22733603,1
24030894,1
21394248,1
21156484,1
21472732,1
23600449,1
23911502,1
23970866,1
21180893,1
21264133,1
22153178,1
22044048,1
22051256,2
23121737,1
23207247,2
22128668,4
23542501,2
21353639,1
24024028,1
21294582,1
22392259,2
23034873,1
21412770,1
23985147,1
21472619,1
21840808,1
22718717,1
23807584,1
22508807,1
23928890,1
24034800,1
22884927,1
23374272,1
24220057,1
21905692,1
22035210,1
22222824,1
22901932,1
21544497,1
22506807,1
22095968,2
21436697,1
21862288,2
21168437,1
21686325,1
21725940,1
22398337,1
22023330,1
22137925,1
22813994,1
22463086,1
22430308,1
21318744,2
21343627,1
21880522,3
22655590,3
21517172,2
21673904,3
21363583,1
21862057,1
21278336,1
22046456,1
21348017,1
22037073,3
21317590,1
21659617,1
22593482,1
22049275,1
22472192,1
23508427,3
21642130,1
21638711,2
22812165,1
21433314,2
21322773,1
22699941,1
22032835,2
21838929,2
21846330,1
21399346,1
21756236,1
22213858,2
22291012,1
21414807,4
23487760,1
22516575,1
21640692,1
22298423,2
22039162,1
21358008,1
22664825,1
22207444,1
23292313,1
21616873,3
21720601,1
21338839,3
21714606,1
21185676,2
21319883,1
22221561,1
21417962,2
21570007,2
21256707,1
21691936,1
21974695,2
22537389,1
21373664,2
22514895,3
22085262,1
22097861,1
21321363,1
22341348,2
21970106,1
21754943,2
23281538,1
22304775,1
21313921,2
22319913,1
21843017,2
21859011,1
23312054,1
21922146,1
22159988,1
23432543,1
21641549,1
21157811,1
22393917,1
22333934,3
22979340,1
22734134,3
21929412,1
21193660,3
22058188,2
23414351,1
22464058,1
22626154,2
22093931,1
21298882,2
21565786,1
22523631,1
21492802,1
22118725,1
22520120,2
22033490,2
21391791,2
21678120,2
22263441,1
21957358,1
21284583,1
21286522,2
21225059,1
22358057,1
21808949,2
22770160,1
22267277,2
21123251,1
21278218,1
22998963,2
22897453,1
21934276,1
22577388,2
21131579,3
21114026,1
22201072,1
21513893,1
22223137,1
22440509,1
21085588,1
22689083,1
23073385,3
23565594,1
22466432,1
21947870,1
23562709,3
22219880,2
22377397,2
21598644,1
22669463,1
22477399,3
21973106,1
21145551,1
21519191,3
22507868,1
23021577,2
22599419,1
21998431,1
21608775,1
22327153,1
21976747,3
21799081,1
21240794,1
21847705,2
22155240,1
23110086,1
21683708,1
21433373,1
23423201,1
21740914,1
23811606,1
21932859,1
21448978,1
22095019,2
21907404,1
21859372,2
21856466,2
22374841,1
22029017,1
21941924,1
21174581,1
22247021,2
22243930,1
21454910,1
21785457,1
21118805,1
21243636,2
21619881,1
21585733,1
22438955,1
21982772,1
21187435,1
22313994,1
21428629,1
21168529,1
21442096,1
22423342,4
22001035,2
22216999,1
21420327,1
22259861,3
21865047,1
22188576,1
22358780,3
21290666,2
22002493,2
22381549,1
22094457,1
23469251,1
22306473,1
22398506,1
21626214,1
21994231,1
21182358,3
21873202,2
22304603,1
22236495,1
21932087,1
21335995,1
21454887,1
21271448,2
21872607,1
22320355,1
21727990,2
21731455,1
21134369,4
22283402,3
22050704,1
22014488,1
21272091,1
21373598,2
21577881,4
23499509,1
23391736,1
21851814,1
21801947,2
21895365,1
22733552,4
22055536,1
22226679,1
22121435,1
22626580,1
22048560,1
22696697,1
22211280,1
21511979,2
22150669,1
21470570,1
22524584,1
21449316,2
21086151,1
22203981,1
22958309,1
21223471,1
21921270,1
22483084,2
22922174,1
22922638,2
22670390,2
22552524,2
22509000,2
22758399,1
22373642,1
21161983,1
21730760,1
21418018,1
23012191,5
21240722,3
21399505,1
21475029,1
21497867,1
21684489,3
22625877,1
21282225,1
21962644,2
22514541,1
21212726,1
23299966,1
21644786,2
21399821,2
21956264,2
22016587,2
21961670,2
22783732,3
22665984,1
21135942,3
22333322,1
22107169,1
22108932,1
22692249,1
22417837,1
22284986,4
23494781,1
22458543,1
21362417,2
21371738,1
22738220,2
21472572,1
22959216,1
21370266,2
21883703,1
22203168,1
21394869,2
23598853,1
21800015,1
22087564,1
21894272,1
21979764,1
22118290,1
22233285,1
22258748,1
21582981,1
21321418,1
22595213,1
22514787,1
22044763,1
21465655,1
22642578,2
22853856,1
21691659,2
21506665,1
21412862,1
21202513,1
22076732,2
22148903,1
22562097,1
21969812,2
22548050,2
22536434,1
22664531,2
21737034,1
21647348,3
23341514,1
22358961,1
22515825,1
21400988,1
21504096,1
22246547,1
21469560,2
21411761,2
21575503,1
21908415,2
21645346,1
22120691,1
22293729,1
22062141,2
21330539,1
22057707,1
21229098,2
21383540,1
22517590,1
22599062,1
23262324,1
22051132,1
21310784,1
21472273,1
22573803,1
21151905,1
21136652,1
22259262,2
21285482,3
23599402,1
21211294,1
22519071,2
22081437,2
22393246,1
21730496,1
21982768,1
22461064,3
21803886,1
22126531,1
23306185,2
21362924,1
21931727,3
22036975,1
21439166,1
21601764,1
21416399,1
22829243,1
21129816,1
22482930,1
21107052,3
23306944,2
23123292,5
21257055,1
21815462,1
21193491,1
21880588,2
21484165,3
22865493,1
23095972,1
21278982,1
21182220,1
22587286,1
21325259,3
22951520,1
21901549,2
23526361,1
21542080,3
21923093,1
21594347,2
21684412,1
21752660,2
23049061,2
21190222,1
21152615,2
23852864,2
22359016,1
21623732,1
21692415,1
22549094,1
23649547,1
22146352,1
23358878,1
21660085,1
21771557,1
21251510,1
23500628,1
22158727,4
22304511,2
22309927,5
22246550,1
21937046,1
23989422,1
21157513,2
22063287,3
23035514,2
21639693,1
22392048,1
22779009,1
23304288,1
22982821,1
21758565,1
22190783,1
21361899,3
21553280,1
22474945,1
22063918,1
21690552,2
22772712,1
22635507,1
21678734,1
21536008,5
23236840,1
21811168,2
22118964,1
23302000,1
22329255,1
23021418,1
23069962,2
22885068,1
21572344,1
21478257,1
22747723,1
22549313,1
23563555,1
22605182,1
21762655,1
21165647,3
21455535,1
24124873,1
22291821,1
21218816,1
22409439,1
22565243,1
21426461,1
21546021,1
21359870,4
22398275,3
23622637,1
22035913,1
21153717,1
21323667,1
22132454,1
22580930,2
21866161,1
23895154,1
21303461,2
23812696,1
23688108,1
23772883,1
23076908,1
23688796,1
22384869,2
21275752,1
23157651,1
21723947,1
21936986,2
21252326,1
21226675,1
21365645,1
21557118,1
21399758,2
22778111,1
22852818,1
22196700,1
21266795,1
22398370,1
22539138,1
22003922,2
21336959,1
21598904,1
22853298,2
21362050,2
21740548,4
22340219,2
21153991,2
21230311,1
21830661,1
21791138,2
21454934,1
22138847,1
21903988,1
21400489,1
21384781,1
22388819,1
22143780,2
22403913,1
21183178,3
21287979,1
22485609,1
21646861,1
22095325,1
21371607,1
22363475,1
22853455,3
22561352,2
22832086,1
21109967,1
21652903,6
21528444,2
21175091,1
21954782,1
22154983,1
21192016,2
21463545,1
22478146,1
21751408,1
23544690,1
21082094,1
22107037,2
23406706,2
21765691,1
21615223,2
22082547,4
22999933,1
22829504,1
21248804,5
22058775,1
21126241,2
22630351,2
22820478,2
22441491,1
21435091,4
22510189,1
21834336,2
21228714,4
22004019,1
21854258,2
21185576,1
22079977,1
22554014,1
22466147,1
22063451,3
21167354,2
21885875,1
21176883,2
22160590,1
22052168,2
21620144,1
22116141,1
22299564,2
21874382,1
21637896,1
22528445,2
22342340,1
22507722,1
21386557,1
21451204,1
22513063,1
22577633,2
21738942,1
22903768,4
22903136,1
21691044,1
22425157,1
22114110,2
21569943,1
21619707,1
21789709,2
21227889,2
21528884,3
22077642,2
21861774,1
21238321,2
21663295,2
22112168,2
21922136,1
21718328,1
21997484,2
21526261,1
21525667,1
21359410,1
21635268,4
21753067,2
21436995,1
21856787,2
22899272,1
21689993,1
21447965,2
22049033,5
22481268,1
21585601,1
21351191,1
21112864,1
21209871,1
21117510,2
21124487,1
21145720,1
22306590,2
22898796,2
21865418,1
22908661,4
21276060,1
21733908,3
22258681,1
22150995,2
21631558,1
21362732,1
21962632,1
22089548,1
21417521,2
21754281,1
22675625,1
21320077,1
22151590,1
21602937,2
22066388,2
21151163,1
21905316,1
21494974,2
22313245,1
21270359,2
21978868,1
21964336,2
23324593,2
23051652,1
22449293,2
21150565,1
22159928,1
22311002,1
21342773,1
22303720,1
21267219,3
21862763,2
21605894,2
22067961,1
22876355,1
22794942,1
21593192,1
22371983,1
22763995,3
21955002,1
22754083,2
21292546,1
22208792,1
22517352,2
22073886,2
21519826,1
21087492,1
21211240,1
21319003,1
21740218,1
21793911,7
21595715,1
21449411,1
21346402,1
22808894,1
21244583,2
21147684,1
21298578,1
22477311,1
21255440,1
22357860,1
21553138,2
21600593,1
22310920,1
22132517,1
23346973,1
22078022,1
21336198,1
21256887,3
22245871,1
21169315,4
21718515,1
22494410,2
21615024,2
22765552,2
22644766,1
22450022,1
21239844,1
22875191,1
22808489,1
22827699,1
21862403,1
21463615,1
22371912,1
22300439,1
21475502,1
21447843,1
22893833,1
22879642,1
22177539,1
21792115,1
21226884,3
21435088,1
21271878,2
23281575,1
21343345,2
22529877,2
22852201,1
21830868,2
23264250,2
21798376,2
22316886,1
22070122,2
21934145,3
22614346,2
21243426,1
21997500,1
21907909,1
22089077,3
21653339,1
22091738,1
21264243,1
21841226,2
21261878,1
22033644,1
21830973,1
22457081,3
22729397,1
21313314,1
22049863,1
21197666,1
22410340,2
22008746,1
22928997,1
22551554,1
23554239,1
22183245,1
22398120,1
22493655,1
22330475,2
21146921,1
21277883,1
21629781,1
21458629,4
22035198,2
22418702,1
21859251,1
22226954,1
22023132,2
22380917,1
22331052,1
21325927,1
22771661,1
21508352,1
21485759,2
21540572,1
22286278,1
22048518,1
22874856,1
21585604,1
21861046,2
21467588,1
23404671,1
21670812,1
22866386,3
21447767,1
23393334,1
22419411,1
21407072,3
22144217,3
22635613,1
21885376,1
22256401,1
22110062,1
21988609,1
21087983,1
21749164,1
22776057,1
22307271,1
21087038,5
21624257,1
21508544,2
22625983,1
22173140,1
22545506,1
22088998,1
22776942,1
21290366,3
21376604,1
21537290,2
21191170,2
21969078,1
21601033,1
22221365,2
21726154,1
22258450,2
21226030,1
22673414,1
22003757,2
21703775,2
22307911,2
21994361,1
21277577,1
22161247,2
22951918,1
23249571,1
21474023,1
21525301,1
21484529,2
21837000,1
22368016,1
21562815,1
21435524,2
21560173,2
21192663,1
21221085,1
22692409,1
21939301,3
22341131,2
21600552,2
22223123,1
22382956,1
21182443,1
22670588,1
21922561,2
21481663,2
21627225,1
21769498,1
22509646,1
21290081,4
21483783,1
21362511,3
22281191,1
21292476,1
22563002,2
21161436,3
21489260,1
22111644,1
21419535,2
22555828,1
21809709,1
22235928,1
21347883,1
21342770,1
21943422,1
23345869,1
22483091,2
21997604,1
21443232,1
21493331,1
22313450,1
22511351,2
22633230,1
22035651,1
21215298,1
21216545,3
22473075,1
22228537,1
22185073,1
22423552,1
22339851,1
21544188,2
21985376,1
21977562,3
21904969,1
23251942,1
21276892,1
22540092,1
21596757,2
22422742,1
22335963,1
22301538,2
21329772,1
22128899,1
22127943,3
21475749,3
21309825,2
21769515,3
22287809,1
21956127,1
22749621,1
22126431,2
22856730,1
21937233,1
21719277,1
22461791,1
21534975,2
22430306,1
21923629,1
21273085,2
21107704,1
21066250,1
21361379,2
21942449,1
21622999,1
21768538,1
23291954,2
23508542,1
23396264,1
22208555,1
22012169,2
23335101,1
21299067,1
21479644,3
22143613,1
21739220,1
23498519,1
21313834,1
21898673,1
21472093,2
21405813,2
22560932,1
21250881,2
22565097,2
23166541,2
21983894,1
22099103,1
22234449,1
21306730,1
21545561,1
21311788,1
22600257,1
22293760,3
23477691,1
22936683,1
22382220,1
21464712,1
21222988,2
23392414,1
21383103,1
22467290,1
21844131,1
21597606,3
22475764,1
21396635,2
22114523,1
22036050,1
22602031,1
22729683,1
21435127,2
22004825,1
22063061,1
21226672,1
21619433,2
21862588,2
21568829,3
22281850,1
22333670,1
23512831,1
23150429,1
22014528,1
21486694,2
21751884,1
22060702,3
21448013,3
22359424,6
22823982,2
21988950,3
21805284,1
21859637,4
22278996,1
22737560,1
21863760,2
23523021,1
22792631,2
21521276,1
23157382,1
21636180,2
22500170,1
21892566,1
21601812,1
22704143,1
22051247,1
22576726,1
22775643,1
21971145,1
21497992,1
22429856,1
22475805,1
22812132,2
22257601,2
22680085,1
22039712,3
22422060,1
22093779,4
21816930,1
22578641,1
21902612,2
21263465,1
21385869,2
21736721,2
22248813,2
22629448,1
21697616,1
22068166,1
21802856,1
21655826,2
22703233,2
21238390,3
21189363,1
23069947,2
21264300,2
22527846,1
23846238,1
21540196,1
21258299,1
23078204,1
23709966,1
22036620,1
21066339,3
22003714,1
23168575,1
23182985,1
21804145,2
21587806,1
22018367,2
22070748,1
22704707,1
22370712,2
22001252,1
21928780,1
23525734,1
21448109,1
23115985,1
23429889,1
23507553,2
21540724,1
21834671,2
21378807,1
23250474,1
22353559,1
22246617,1
21451886,1
22314740,1
22831269,1
22190203,1
23165580,1
22527862,2
21859035,1
21742532,1
22498153,1
21359428,1
23476783,1
21658625,3
21424337,4
22125652,1
21936839,1
22274255,1
21571789,1
22777922,2
21790540,1
22014424,1
21148551,1
21365667,2
23047540,1
22378643,1
23375742,1
21062705,1
22859912,3
22940393,1
21183515,1
23099783,1
21487965,2
22990969,1
21555551,2
21918003,1
22226648,1
21497884,1
22276884,4
21454284,1
21453781,2
21467119,1
21260691,1
21483911,1
21768646,2
22740208,1
21529993,1
21524002,1
21467389,1
21546289,1
23566713,1
21310323,3
22042213,1
21230551,1
22658612,1
23472012,1
21216532,1
21432543,1
21959248,1
21326314,2
23201779,1
21108891,1
21468469,1
22042145,1
22976057,3
23615111,2
22022484,2
22038962,1
21957021,1
21806044,1
21083894,1
21511170,1
22355111,1
21647129,1
23583249,3
21598657,1
23117597,1
21837788,2
23306345,1
22298348,1
21833424,1
22933549,1
21297734,1
22961853,1
21669377,1
23597314,2
21368022,1
21936384,1
22462539,1
22214022,1
21556827,1
22410717,1
22546294,1
21359416,2
21934322,5
21183086,2
23237465,1
21765756,1
21677555,1
23703883,1
21282720,1
21840574,1
21533403,1
21215658,1
23982449,1
22629552,1
21230339,1
23061318,1
22195793,1
22151929,2
23199263,2
21620344,1
23157763,1
21128205,1
22377977,1
24023596,1
22273122,1
23570188,1
21248326,1
21571208,1
22422151,1
21233325,1
23351877,1
22444051,1
23156516,1
21401369,3
23404664,1
21210026,1
22471876,1
22548503,1
22412154,2
21727116,1
21546122,1
23048541,1
21222091,1
23205724,1
21304323,1
21419130,2
21345932,1
21170554,1
22115626,1
22984932,1
22747759,2
21404088,1
22940577,1
21567859,2
23671273,1
21727678,3
21101341,1
23714269,1
21115736,1
22349148,1
21186349,2
21719075,2
23300295,1
21127297,4
22128764,1
22276875,1
23007707,1
21704146,2
21809432,3
22014500,1
23165368,2
21941622,1
21924704,1
22310033,2
21198472,2
22186174,1
22174527,1
22304506,2
22941472,2
22691413,1
22965996,1
21982565,1
23554668,1
21683996,2
22516167,3
21739825,1
23290197,1
22982494,2
21737088,1
21328659,1
21669987,1
21503785,1
21413774,4
21831047,2
22283732,3
22030312,1
23252642,1
22186383,2
22594319,3
23634995,1
22433970,1
23282014,1
22563029,1
21492076,1
22708690,3
22438068,1
21958237,1
21168582,2
21225721,1
22394552,1
23210220,2
21245388,1
22603993,1
23054815,1
22293254,1
23122075,2
21752806,1
21449020,1
21953959,2
21231622,1
21362641,2
22461825,1
22010892,1
21572229,1
22406545,1
21661382,1
21145285,6
21697410,3
22663443,1
21613390,2
23110329,1
23642698,1
23706406,1
22406902,2
21882770,1
21388907,1
22572865,1
23007850,1
24077684,1
23727658,1
23077782,1
23730427,1
21896629,1
21891819,1
22102329,1
21871917,1
21931494,1
21561104,1
23048189,2
23196399,1
23221838,1
21602446,1
23048746,1
23573457,1
23086251,2
22147360,1
21844733,1
21960799,1
21880207,1
23750015,1
21226250,2
23880555,1
23436830,1
22061106,2
22379424,1
23706911,1
21232123,2
21978452,3
22143990,2
21655823,4
21510464,1
21899198,2
21625226,1
22043145,1
23042501,1
22440148,2
22859864,3
21366913,1
22316536,2
23634574,1
22147401,1
23707769,2
21449168,2
21954455,1
23063113,1
22284890,1
21287515,4
21969912,3
22118987,1
21651543,2
23190932,1
22189112,4
23785397,1
21355570,1
21470349,1
22157220,2
22662502,1
21149683,5
22506950,1
24022265,1
21542214,1
23607141,1
23692338,1
23235006,1
23725471,1
21931709,1
21454939,1
21712697,1
22972910,2
23686852,2
23678710,1
23893892,1
21209288,2
22022785,1
23781043,1
23250472,1
23786222,1
22217595,1
22581528,1
21617213,3
21632713,1
23377398,2
23363738,1
23373054,1
22894024,1
22095146,1
22145815,1
23770775,2
21855134,1
24206749,1
24299163,1
21832611,2
21970153,1
22404570,1
19929141,1
21486981,5
21508328,2
21413385,2
22278777,1
21489059,2
21512631,1
23535654,1
22669013,1
21823264,1
21338047,1
22038456,1
21583655,1
22095636,1
21277814,1
23629705,3
22210303,1
21899624,2
21625195,1
22033572,1
22111740,2
21289916,2
22472916,1
21736960,1
23265474,1
21529552,1
21186570,1
22461409,1
21842368,5
21184227,1
23259545,1
22780647,1
21752656,2
22558051,1
21599649,1
22046762,1
21489861,5
22588249,1
21137693,1
21270811,1
22780477,3
22820338,1
21313403,2
22844137,1
22147171,1
21710737,1
22305769,2
21162966,1
22763092,1
21942518,1
22297319,1
21692436,1
21995305,1
21474231,1
22419879,1
21077746,3
22107630,3
21787906,1
21616173,1
22160539,1
21702510,1
21248619,1
21270386,1
23630983,1
21461372,1
22683181,2
22510433,2
21958411,2
21354086,1
22415856,1
21969443,1
22209653,1
22650074,1
21929304,1
21805585,1
21572704,2
21383176,1
23412455,3
22746408,1
21925455,1
22428603,1
21697398,1
21466204,2
22438124,1
21135722,1
21620291,2
21732615,2
22113808,1
21390027,1
21969247,3
22008318,1
22197386,1
21361919,3
21516572,2
21192029,1
21084555,1
21797758,1
22373456,2
22457606,1
21572421,1
22393564,1
21784769,1
21594569,1
23585942,1
22648800,1
21894157,2
23016978,1
23486907,1
21361125,1
22473950,2
22307568,1
22234387,1
21448553,1
22211319,1
22378542,1
21944578,2
23385303,1
22539077,1
21500109,1
22887283,1
21660247,1
22498934,1
21702740,1
22240785,1
22982509,1
22533361,1
23506129,1
21938160,4
22270115,2
23594631,1
22424884,1
21797946,1
21774912,3
22050703,2
21269979,1
22673513,1
22526165,1
22548145,2
21969722,1
22387053,1
23289498,2
22161204,1
23057333,1
22461611,1
21372660,1
21501607,1
23751475,1
21691888,2
21762524,1
23289751,1
22022526,1
22138322,1
23083529,1
23307203,1
21288477,2
21586916,1
22571525,1
21342489,3
22097805,2
21726165,1
22099024,1
21349174,1
23321038,1
21938657,1
22032354,1
22106060,2
22531550,1
23044287,3
21382827,1
22051743,1
21522370,2
22692286,1
23635809,1
22227764,1
21816678,1
22865671,1
22248084,1
23087859,1
24081248,1
22031483,1
21792389,1
23053553,1
23098962,1
22291072,1
23703815,1
21623290,1
23654858,2
21823078,1
22984302,1
22811035,1
22543399,1
21903048,2
23041736,1
21399693,1
22488518,1
21455475,1
21152425,1
21981954,1
22536956,1
22306897,3
21838585,1
22391755,2
22515774,1
21941696,1
21287134,2
21161365,1
22225313,1
21732333,2
21169487,1
21168156,1
21407447,5
22418847,2
22420818,1
21309779,2
22195230,2
21533781,1
21692957,1
21451700,1
21238933,6
21691065,1
22818536,1
21230685,1
21975886,2
21623248,1
21638760,1
21269958,1
21267516,2
22295599,1
22314430,2
21314113,1
21405538,1
22292611,1
21924127,3
21988690,1
22070103,1
22011663,1
21669813,1
21227976,2
22553789,1
22035240,2
21444602,1
21782614,1
22789697,3
21847326,1
22014448,1
22386249,1
22165030,1
21306582,1
22332037,1
22105310,1
21533844,1
21598763,1
22099667,1
21209869,1
22734217,1
22173373,1
22702077,1
21330429,2
21537943,1
22537374,4
22003452,3
22468699,1
22845244,1
21653648,1
22309859,1
23506900,1
21493804,1
21066233,2
22596928,2
22330290,1
21844328,2
22549129,1
21899451,1
22493602,1
22571011,2
21733248,1
21731479,1
21315014,1
21503406,1
21904442,1
22003799,3
23481065,1
21525469,1
22229289,1
22399527,1
21109896,1
22792159,1
21672398,5
21476105,2
21463950,2
22260904,1
21690240,1
21133251,1
22536872,1
21204975,3
21316163,1
22926987,1
22277598,1
21313656,1
23285597,2
21242908,2
21153070,2
22037042,1
22880168,1
22510227,3
23392830,1
21786573,1
22512780,2
22847932,2
22282792,1
21855398,3
21108292,1
22531888,1
21879647,1
22173681,1
23462021,1
21298378,1
21147856,2
21224334,1
23303840,1
22315895,2
21222029,1
21304434,1
21554019,1
21976990,1
21553889,1
21448165,1
21352474,3
21492720,2
22042790,1
21642769,2
22250953,1
22170630,1
22943746,2
21942643,1
21710318,1
21601537,1
21613021,1
21314840,3
22498887,3
21105458,2
21357715,1
22071085,1
22087236,2
21681834,1
22788071,1
22170540,1
21777901,1
22150641,1
22521529,1
21592319,1
23481251,1
22520337,1
21418091,1
21142472,2
21542212,1
21500747,1
21119735,1
21670709,1
22797420,4
21908081,1
22035691,3
22429862,2
21272596,1
23394177,1
22209458,1
21452152,3
22270558,2
21865276,1
22269190,1
22076503,3
21582174,1
23385956,1
22157289,2
23312719,1
22828683,2
21554224,7
23159787,2
22390978,2
21759188,1
21768713,2
22356063,1
21619271,1
21344368,1
22280940,1
21472581,4
21211450,1
21867153,2
21602899,3
21762350,1
21303579,1
21158160,1
22406539,1
22185529,1
22665835,1
22182514,2
22570073,1
21555439,1
22231470,2
21601247,1
23053169,1
21455345,2
21769405,4
23361846,1
21213205,2
21254540,1
21338587,1
21102495,1
21157231,1
21118666,1
22259937,1
23617568,2
21227631,2
22466087,1
22284496,1
23374683,1
22886644,2
22790547,1
22458077,2
22168413,1
21330288,2
23480778,2
21736449,1
22891086,1
21281546,1
21117303,4
23418755,1
22423055,1
23863094,1
21574945,1
22084915,2
22512727,1
21623120,2
22138542,1
21325508,1
22694577,1
21371428,2
21250134,1
21454555,1
21957154,1
22031836,1
21961683,1
23333213,1
23790662,2
21243229,1
22068272,1
22371676,1
22861077,1
21686984,1
21885420,1
22122109,2
21383475,1
21682006,3
22601741,1
23167767,2
21873658,1
23834746,1
21688340,1
21583451,1
22727826,1
22626681,1
22426134,2
22973119,2
22165503,1
21823732,3
23078429,1
22900148,1
21629885,2
23142062,1
22749288,1
23203608,1
23493438,1
22540771,1
22137344,1
21909192,4
21929801,1
22389003,1
23183852,1
23424649,2
23404078,2
21329861,1
23216647,2
22159765,3
22158101,1
21214631,3
21233593,3
23307107,1
21162818,2
22347757,2
21923146,1
22994535,1
22251807,3
23596154,1
22056883,13
23968055,1
21426636,2
22224525,1
21881466,4
21605564,3
21811568,2
21230455,2
21676896,1
23201588,1
21711837,1
