"CUSTOMER_WID","COLLECTION_EVENTS_NUM"
566046391,5
568054408,83
571062572,9
573070763,9
573633416,3
577617101,9
579740727,32
586164238,19
587172093,2
587174263,12
587230629,6
590555062,13
592565499,6
593562182,22
593562844,3
594171196,3
595255401,21
596607073,14
599644671,2
600928993,18
601939036,11
607742154,7
607748461,16
611728887,5
613824752,2
614851022,15
618329823,10
619144478,7
620945360,2
620949183,14
624630569,2
627053795,2
628676663,10
628684269,3
629089132,2
632097209,14
636901820,15
639292484,9
644406488,3
645342251,14
645428595,3
646128149,13
646413760,2
649109413,4
656550548,4
657711104,5
657713252,7
660787572,8
664880732,5
665930453,3
671054477,19
671550297,10
674694063,3
676219013,2
682775367,6
694258719,8
695403783,3
695403789,10
698830028,30
699977178,2
699986365,7
706875291,4
706875835,13
708027886,6
709180707,22
709181262,4
714898215,2
714898520,5
714898966,3
716052914,14
716053369,24
716053479,3
716053803,2
722940553,10
733318467,8
734477662,3
735627857,4
736790209,3
741404984,4
742559008,40
744887007,16
747196454,3
747196473,2
747196586,6
747196681,7
750676961,3
755314427,13
759944996,21
764596207,8
764596759,30
765602773,8
771563780,10
773895015,5
775065269,23
776232473,32
779723059,3
779723372,1
783222954,7
785560168,30
785561146,3
787883806,16
799610291,3
799610303,3
800796494,5
804310080,33
807842075,5
809012683,2
809013161,20
810180073,3
814871675,5
814871793,12
821918976,14
821919079,10
823110166,12
823116607,7
823117044,13
828989491,6
828989580,2
830165831,22
831350577,8
843123098,4
846666915,7
849022577,27
850205648,5
851390857,3
853759468,10
856122185,10
859671185,14
866789564,7
869152746,3
870346844,3
872711146,4
879837652,8
885776209,9
886961700,8
892920240,10
892920869,21
892920988,12
894105977,3
894107513,6
896491569,10
902445114,9
904837874,23
904838985,3
904839092,2
908406769,19
909606959,2
912002847,9
913188693,7
913188919,4
913190006,3
922755991,10
925156340,18
926356386,6
926357358,6
933541135,4
935942192,3
939541212,14
947951446,8
947952092,2
947952095,12
958775966,12
959979852,6
961178419,10
962394482,16
965998331,4
967209574,3
968417438,4
970827699,2
970829233,6
972031033,14
972031584,2
975655921,14
976857485,14
978073641,5
984107262,5
984107263,3
984107916,18
993789569,3
995012159,23
996220521,2
997434959,11
997436263,7
1002282269,16
1002282488,8
1004716001,9
1005927296,10
1005927405,8
1005927406,3
1009563919,14
1010788434,7
1013211322,7
1014432795,3
1016868153,2
1018089919,3
1019308100,16
1019308747,10
1021748155,2
1022957727,6
1022957835,8
1026617945,2
1027844715,8
1027844727,8
1027845807,2
1036388223,13
1037610143,10
1043729828,3
1044946218,9
1052290700,3
1053514533,13
1054738545,9
1054739300,14
1057188795,4
1059638820,18
1065765678,14
1069443422,6
1071902164,17
1071903475,8
1078038648,3
1079272886,6
1079273107,13
1079273425,10
1080502587,8
1086639439,6
1087864398,2
1095245465,6
1100177379,4
1106333449,10
1106333458,2
1107558618,7
1111254752,10
1112487501,6
1112488488,10
1116194285,10
1117418590,2
1117419029,4
1124827081,4
1126061532,9
1126063086,3
1128524080,3
1128527686,2
1128528137,10
1130996886,10
1134713762,10
1139054500,6
1141527555,2
1146480347,11
1146480348,4
1147723815,4
1155141658,17
1156373872,6
1156374322,10
1157613294,4
1158858865,4
1162567521,4
1163804291,4
1165042098,2
1167526358,7
1173719229,7
1174963009,13
1174963885,8
1181158130,6
1186127708,6
1186128046,2
1187357069,10
1189843700,6
1194820503,7
1198534369,10
1198535241,6
1199458675,7
1200723340,2
1201021691,5
1201022017,5
1201022235,11
1202272750,2
1203516281,10
1203516933,2
1203516936,2
1207246750,8
1207246756,9
1207247524,4
1208484702,2
1209730330,7
1210974250,3
1215957499,6
1216976636,6
1218185162,6
1219685167,14
1219685825,6
1219686363,2
1224671848,3
1225910444,6
1225911651,9
1226873282,11
1228412738,18
1234638290,4
1235892335,2
1237137602,4
1237137713,9
1238373871,2
1239356131,8
1243371112,2
1244616823,6
1244617150,9
1245865933,5
1252118647,5
1253365331,2
1254619042,5
1254619149,7
1255861061,2
1262106085,6
1277122405,2
1278381637,5
1288398453,9
1289643011,4
1295653531,3
1295902672,3
1304678964,3
1304679071,6
1304679178,2
1308440908,6
1312209434,2
1312210301,7
1312210414,6
1313456621,2
1313457814,9
1314713257,2
1314714445,3
1318187020,3
1320991707,4
1322241271,4
1323492328,4
1324752527,2
1324757406,3
1329770539,4
1331031373,2
1333548020,4
1337315329,6
1339824710,3
1342338653,5
1344563086,6
1346108220,5
1349889381,2
1354915098,4
1357437059,3
1359950388,2
1362141120,7
1364986943,4
1364987055,2
1367518885,2
1368770108,4
1373819601,4
1376335851,3
1377596696,2
1385163887,4
1386427051,2
1389896130,2
1395260547,2
1399043392,2
1403795299,1
307573548,3
307574563,12
307574604,4
307574902,8
307575070,2
307575248,54
307575389,21
307575421,5
307575634,16
307575870,21
307575887,2
307575959,2
307576013,33
307576378,8
307576492,6
307576540,8
307576794,7
307576840,20
307576927,12
307576989,6
307577001,8
307577015,5
307577070,17
307577216,4
307577298,2
307577353,10
307577386,10
307577413,7
307577450,3
307577458,2
307577480,6
307577502,6
307577510,4
307577527,6
307577645,23
307577703,20
307577739,2
307577779,9
307577810,2
307577832,5
307577972,8
307578009,6
307578018,10
307578123,2
307578488,8
307578562,2
307578640,32
307578662,49
307578668,9
307578708,16
307578749,10
307578816,14
307578857,5
307578871,18
307579004,24
307579026,10
307579094,6
307579103,4
307579205,1
307579208,12
307579222,35
307579285,6
307579302,55
307579332,4
307579481,2
307579547,8
307579660,53
307579798,27
307579847,5
307579971,24
307580092,3
307580126,2
307580185,12
307580199,8
307580203,26
307580217,4
307580312,18
307580365,7
307580371,14
307580375,15
307580385,34
307580435,18
307580465,2
307580517,30
307580589,2
307580740,12
307580827,2
307580892,27
307581030,1
307581313,6
307581369,25
307581373,2
307581437,4
307581462,24
307581501,15
307581525,4
307581638,13
307581658,13
307581718,9
307581826,3
307581838,2
307581887,14
307581928,2
307581929,5
307581946,3
307582002,4
307582152,1
307582183,6
307582278,12
307582311,10
307582457,4
307582487,2
307582534,31
307582596,6
307582820,7
307582918,8
307582990,44
307583026,19
307583579,36
307583591,4
307583661,2
307583760,4
307583810,2
307583897,19
307583939,2
307583992,2
307584038,2
307584087,40
307584189,11
307584243,16
307584406,2
307584435,16
307584436,30
307584469,16
307584631,4
307584635,2
307584637,6
307584659,5
307584666,5
307584674,28
307584943,7
307584978,3
307585067,11
307585178,22
307585201,40
307585396,8
307585447,38
307585551,4
307585638,42
307585639,28
307585695,54
307585700,14
307585720,27
307585755,4
307585800,4
307586094,14
307586180,4
307586238,22
307586306,4
307586362,2
307586511,16
307586897,3
307586942,53
307586962,8
307586979,3
307587096,2
307587174,2
307591803,6
307593875,6
307593966,26
307594081,8
309127010,34
314951935,8
328317653,23
336789908,29
339355022,22
341076423,2
341077157,12
342769413,23
343622519,5
344474556,7
346176783,37
348731874,3
353001149,4
365016795,6
367595994,2
370201873,3
377203045,10
383344972,4
392136542,8
398322918,17
404545880,4
409909131,2
410810979,5
411704183,6
415294114,16
435244382,2
435602437,5
439837718,37
443513220,2
443513832,23
444435196,6
445350944,20
445351984,9
446276875,33
451818255,9
451818261,2
451819630,15
456456889,17
462977441,4
463913177,16
464847982,6
471387841,11
471388055,3
472332327,4
472831742,2
473241253,2
477043248,3
477990815,22
484618037,40
484623357,4
485565497,13
486528341,10
486528342,2
491289443,2
493018266,2
494940653,4
497037203,15
497997998,13
499018636,2
499019964,10
499981576,31
502868111,8
505791454,6
506761091,16
509672007,18
510636128,24
511607811,20
513565565,35
515512023,34
515513522,51
516485595,8
517465455,4
518439299,3
520395732,4
523345866,3
525310090,12
525310195,3
525310327,10
526290891,10
529242171,2
530229978,7
531227737,2
532212737,4
532212931,4
532213104,14
534185239,12
534185240,12
536162924,20
538139025,6
539134330,5
540124940,2
541121626,18
546098592,2
548663050,2
550609394,3
551987318,25
557014247,2
557259947,32
560017721,16
563292343,14
565067853,7
566466667,42
568676685,2
571063015,16
573074147,12
575086854,2
577525459,2
579322120,6
580080863,12
582135099,2
585149145,2
586661896,2
586709383,3
586817107,21
588492223,4
592567544,4
592929640,2
593562025,2
593562153,20
594117319,4
594598046,21
594598276,6
595608862,2
595981173,2
606736424,12
613818755,4
617900727,8
618918857,3
620946046,11
622491120,3
623797405,4
624004123,4
625707348,2
628355850,7
628374316,18
631128538,32
631790283,14
632139908,7
632142080,16
634671430,13
636016224,16
637220435,30
638264902,2
643261576,18
647476547,8
649512688,6
650542231,2
653609502,2
656869860,22
657373624,2
657713253,10
657714659,10
660787247,9
661442293,3
661813032,4
664203225,10
664483130,3
664898675,4
665930000,17
665931344,39
667847431,18
667981655,2
670690227,6
671066811,10
672083389,4
672761234,4
673119699,10
674781129,9
677838004,5
677900191,31
682392985,2
683944692,15
685098294,24
685098628,4
690819764,15
693117208,3
694267250,6
699977731,2
701127165,4
702274142,46
703445995,2
706876042,16
706876057,29
708027996,8
714898420,10
716051097,3
716052717,30
727553761,18
731004694,10
731005431,27
734477653,1
735626992,7
735627763,2
739097801,9
739098893,21
741404867,33
743726062,7
747196470,2
750677075,23
753000082,2
759945322,3
765748682,6
766915383,2
766916053,17
772729273,8
777391052,10
785560171,8
785560600,7
787884763,25
787884865,23
789055537,8
790226784,3
804309976,22
807842078,10
807842621,8
807842725,8
809012471,6
816046544,3
816046598,2
820737436,3
830165510,14
830165829,13
832521824,10
832521837,19
839582505,15
841948875,4
845484940,12
849023532,3
850204457,33
850205008,3
850205974,3
851389663,10
854946099,3
859670948,12
860856172,25
867966104,4
867966651,28
867966860,7
870345847,26
871526281,6
875082334,3
878644112,6
878644332,6
878645320,5
879837534,11
881018474,2
885775452,26
894106089,10
896492233,22
902444245,10
902444249,2
909607060,7
910798686,5
913188587,5
913189680,2
914388347,5
920364389,10
920369671,4
920370117,2
926356165,18
927551604,5
927551707,2
928751227,6
929953979,22
934743810,18
934744653,6
935942401,5
937145713,32
937147317,3
941943328,3
944346703,3
946749168,3
952763416,2
958775400,2
959979732,11
961178957,20
962393616,3
963588970,3
965999525,15
965999857,22
967209903,3
970827700,8
970829005,2
974444204,15
975657459,7
979273674,10
979274433,2
980483570,7
982903909,7
984107802,2
985314945,2
986527542,4
986531168,14
987740190,5
996220958,3
997435283,3
999853805,8
1002282271,2
1009563162,3
1010788430,2
1011997020,4
1013211023,4
1018090020,4
1021747717,2
1022957831,6
1022957940,2
1026618048,21
1029066404,6
1030283758,5
1035167308,13
1038832081,4
1038832738,16
1038833281,8
1040056429,4
1043730045,4
1044945571,4
1048624003,7
1053513216,3
1057188793,10
1057188899,12
1062090401,3
1064550255,10
1064550917,7
1065765219,17
1066993761,2
1068219409,12
1068219523,13
1068219627,13
1070673922,5
1070674466,13
1073125808,2
1073127013,3
1076809224,7
1076809674,4
1081728096,6
1089105498,17
1094018848,4
1095244471,6
1095245241,9
1096474612,4
1098938067,5
1098938505,2
1103869368,12
1103869942,12
1106334777,7
1108790779,10
1110019459,10
1110019566,6
1112488165,4
1113722950,10
1113723288,6
1116193398,4
1117418589,12
1117419136,18
1119887615,10
1121123091,5
1121123433,6
1122363636,9
1123597082,4
1123597412,2
1123597634,2
1128523520,7
1128524184,2
1129769386,7
1130997445,1
1130998361,3
1132237115,10
1133468167,4
1133468286,8
1134713873,4
1135920794,4
1139054496,2
1140056381,5
1140295212,2
1141527552,7
1148948439,2
1148949857,10
1148949866,14
1156374094,9
1156374210,2
1157348725,6
1166280558,10
1172473828,5
1173719017,10
1173719124,4
1176193820,4
1182406412,5
1183637688,6
1186127056,4
1189842822,6
1192102488,2
1192329862,8
1194819620,2
1201021689,5
1201021799,6
1201022121,7
1202272762,4
1202273294,6
1203516716,2
1206004131,10
1207246537,2
1208204388,2
1208484261,8
1208485467,2
1210975656,2
1214707066,2
1217195803,2
1218438362,3
1218439233,15
1224671088,4
1226943925,3
1227167092,4
1229652889,2
1229653205,3
1229653428,2
1233396810,8
1233398341,5
1234637850,2
1235892224,6
1238374961,3
1240872561,2
1244617475,3
1245596136,7
1247120354,6
1247120794,10
1249611002,4
1253364784,3
1263086732,3
1264610250,7
1268357975,10
1268358417,3
1272115746,7
1273372285,3
1277122192,2
1278381085,2
1278381854,2
1279631258,5
1279631586,3
1279631588,7
1285881451,2
1288398345,3
1289643669,6
1290896311,6
1305932321,4
1312209322,3
1312210410,4
1313456407,3
1314713038,6
1314713472,4
1314714336,4
1315969512,4
1315970487,2
1320990076,2
1322241373,4
1324753123,2
1326013165,7
1328516868,5
1333549119,6
1334511444,2
1338566079,1
1339824271,2
1341081684,3
1341081685,3
1341081896,4
1342338431,3
1342339092,2
1342339963,3
1343601886,5
1343602644,3
1348626696,6
1352401033,2
1352402012,4
1356178573,4
1358697250,3
1359951157,2
1359951805,2
1361218473,6
1363736715,5
1366252629,2
1367519433,2
1371293076,2
1375073475,2
1377596585,2
1380120206,2
1382644265,3
1386425857,1
1397784125,4
1400312365,2
1407610254,2
307573249,6
307575037,8
307575173,49
307575178,8
307575300,13
307575315,20
307575448,28
307575473,7
307575637,29
307575747,2
307575773,11
307575943,11
307575958,52
307575998,29
307576002,1
307576158,14
307576175,2
307576235,34
307576282,7
307576291,31
307576306,4
307576486,5
307576795,22
307576879,7
307576961,1
307576985,9
307577067,27
307577164,6
307577324,7
307577404,11
307577467,4
307577582,28
307577584,2
307577585,1
307577653,32
307577705,2
307577755,15
307577879,4
307577904,2
307577994,8
307578029,23
307578276,6
307578427,8
307578557,23
307578811,16
307578829,6
307578876,2
307578998,10
307579105,5
307579116,2
307579120,11
307579169,14
307579200,33
307579219,2
307579220,5
307579224,6
307579226,9
307579292,8
307579324,9
307579333,2
307579346,42
307579388,26
307579429,2
307579434,3
307579608,20
307579625,4
307579626,8
307579657,2
307579848,60
307579890,24
307579912,4
307579972,2
307579978,2
307579986,2
307580050,22
307580081,11
307580098,15
307580114,2
307580205,19
307580303,27
307580327,56
307580333,58
307580440,14
307580602,1
307580649,6
307580667,16
307580778,3
307580878,55
307580944,14
307581119,21
307581131,25
307581175,12
307581312,39
307581338,25
307581362,10
307581417,6
307581617,39
307581633,35
307581710,2
307581726,22
307581766,4
307581767,4
307582010,6
307582082,6
307582451,25
307582477,1
307582501,6
307582562,4
307582572,6
307582592,2
307582632,18
307582633,10
307582754,2
307583067,7
307583100,5
307583132,6
307583156,1
307583352,10
307583478,9
307583481,7
307583566,3
307583582,19
307583805,8
307583808,18
307583816,21
307583867,6
307583918,17
307584255,1
307584341,30
307584386,34
307584454,5
307584547,14
307584678,24
307584682,39
307584691,7
307584727,4
307584783,4
307584786,10
307584874,15
307585098,8
307585103,14
307585230,10
307585331,6
307585403,14
307585499,12
307585536,1
307585729,44
307585733,36
307585802,2
307585818,12
307585840,12
307585938,6
307586005,3
307586135,25
307586168,19
307586256,10
307586301,1
307586466,5
307586540,23
307586838,15
307586920,3
307586983,32
307587035,7
307587047,7
307587134,8
307587205,10
307591909,2
307593208,17
307593447,1
307594103,16
307594213,7
319947493,14
325802757,6
326643276,54
328317755,17
328317876,143
329169530,8
334241557,4
336790563,2
340221601,4
342769736,4
348730886,29
358139100,54
365017441,21
365017644,24
373706266,4
374575981,2
375444457,16
377203624,28
383344932,3
386858400,16
386859164,3
398322505,57
404545963,10
405437304,7
409017563,4
409909028,6
410810883,40
418034473,19
421877024,22
423204821,3
426140210,17
433394589,3
434331863,4
435244381,48
437985822,25
438001803,12
440755726,11
440756985,10
444433977,3
444434497,20
445350910,2
445351822,37
452739818,3
452740087,2
454601556,28
457386525,4
457386635,2
461114780,18
461115097,10
462978838,10
464848058,3
467630716,18
467630817,6
470497030,24
473262479,3
473278247,20
477043272,20
477969933,4
477977214,11
478916856,8
478921799,24
479445824,3
480799172,6
484308100,2
484612213,18
487469608,30
489614702,4
493206516,4
493851984,7
494261341,2
498947977,7
500943372,12
503835782,5
503836528,8
509671779,7
509673050,8
510635187,2
510636260,11
511607916,5
512586341,9
515511279,9
515512564,6
516484721,12
519422607,32
519423754,12
522357887,45
522358005,2
522358008,11
526291013,13
530230507,11
531216290,7
537150405,8
538139459,5
539133875,3
539133972,4
539134838,3
539134839,13
541121087,6
543111563,6
544098214,12
544098224,39
544099285,34
545100626,20
546096796,1
546097610,38
546097949,9
549001866,4
551996656,12
552193279,6
552626003,4
553172715,39
553886438,3
557013974,8
560017722,3
560018333,12
571229666,18
572311090,4
573071182,19
573071332,10
573207194,2
577714515,4
578056709,5
581561565,8
583141240,14
586163881,6
586164125,7
586748032,6
588492686,3
589543420,3
592214485,21
593561480,40
595608986,4
600037667,12
601673140,3
603302678,4
609429901,13
609772773,13
609774605,12
610264341,2
613345771,9
613888859,6
615849126,3
616032343,15
618915807,9
620944295,2
620946065,3
621579043,3
622976940,12
623475197,25
623994663,6
623994906,3
625016785,8
625018739,25
627052509,6
629087247,4
631127434,6
636229107,2
638423639,6
639294988,3
640315500,4
643370538,25
643371359,2
643936135,11
645428594,24
646120530,8
646410976,27
647476546,21
648976504,3
652592591,17
656565212,2
657712546,22
657714660,2
659767003,6
661817812,2
663279025,20
665034967,3
665930455,2
666549789,3
671036785,2
671618036,12
672083622,6
680765288,4
681307678,2
682389662,2
682392176,21
682392633,16
682775936,4
683945020,15
685098515,7
686238093,4
690820742,4
694266166,8
695403781,13
699977628,6
701126411,20
701126609,3
706874957,7
706875618,10
706875957,7
706876581,2
709180058,2
709181155,6
709181369,4
714899623,10
722939131,4
724093719,13
731005764,2
734478851,3
743726397,2
749515900,12
750676960,12
751837637,3
761106924,32
764595205,3
765749554,5
766915825,25
768085798,2
771563225,10
772728614,3
773894916,13
776231268,5
779722853,3
784398078,14
791397241,4
799611057,3
800795640,3
805490852,3
805491257,4
805491630,18
805491758,10
806662093,2
807836908,4
807842947,20
809012740,3
820737863,3
824288948,4
825469909,12
832521838,7
833699799,4
840756506,6
840756620,20
840756837,3
840756838,9
841950478,3
845485465,10
846666257,5
846667435,2
849022567,18
849022784,6
850204568,23
850205534,6
858487387,10
858488164,4
862044251,18
862044480,5
863229346,14
866788342,4
866790002,10
869152630,6
871527479,14
879837436,2
881017607,10
888159115,14
888159335,7
888160300,3
891723877,16
892920992,1
900063502,18
900064384,3
901253942,15
901253951,8
910798356,4
913188696,5
914388134,12
926356046,28
928748626,2
928748730,10
931145264,3
931146081,3
934744438,4
941942678,2
943143325,7
952763311,8
952763327,20
957569081,2
959978870,3
959979303,8
961177969,2
962394702,2
963588430,5
967210124,13
968413360,3
969619890,13
974443553,8
974444099,8
975656134,2
978073425,4
979272800,17
984107361,2
985316025,3
991373763,10
992577753,3
993790553,12
995002278,8
996220414,5
999852581,6
1001065808,8
1003490263,2
1004715512,11
1005927189,10
1009564122,2
1010789752,3
1014432800,3
1018090784,18
1020524348,15
1021736168,10
1021746639,5
1026617519,14
1026618587,3
1027845801,8
1027845902,8
1029065328,5
1029066939,10
1030282676,3
1030283111,3
1033942840,4
1036385416,10
1044945681,6
1053514532,6
1055967177,6
1057188463,7
1057189888,5
1060860174,3
1060864527,2
1063316951,7
1063317170,3
1065765333,9
1068218111,2
1069443962,3
1069444620,14
1073126681,12
1073127004,4
1076808354,2
1076809018,6
1080501925,2
1081726875,6
1082954216,24
1087864067,2
1098937955,3
1106333567,2
1106334115,3
1106334674,4
1106335007,13
1106335130,8
1108790231,2
1108790669,10
1111255745,2
1112487276,5
1112487283,4
1112487606,6
1112488167,5
1112488596,10
1113722198,4
1113723182,8
1113723618,4
1114959895,4
1121122649,2
1121123092,10
1122363855,2
1123596972,7
1124827847,10
1126061765,5
1128528235,9
1128528465,2
1129768019,4
1129768701,11
1129769032,6
1130996885,2
1133468168,12
1133479571,4
1134714522,8
1141527334,2
1146206199,4
1146479366,4
1147724371,2
1147724473,8
1148949531,4
1150182897,2
1150183693,8
1155141555,15
1157612638,2
1158858105,11
1158858639,2
1160088651,6
1162566763,4
1163800536,7
1163801649,9
1168764740,11
1173718905,9
1176194037,6
1184877789,5
1188601028,6
1189843035,7
1192329539,3
1193577691,8
1198534258,3
1202272758,2
1203516175,5
1206003353,7
1206004234,5
1206004671,8
1206004780,6
1207246752,4
1207246978,7
1207247196,4
1207247737,7
1209730655,3
1209731208,6
1210974137,10
1212223888,12
1214706075,3
1215957719,3
1215957828,5
1217195147,9
1217195802,2
1218438373,6
1218439344,10
1218439897,3
1219686254,3
1223422544,7
1223422768,13
1223422877,8
1223423642,6
1224672504,12
1225605080,12
1225910005,4
1225910224,5
1225910225,3
1228412514,3
1228413173,7
1228413285,3
1229653217,2
1229654418,3
1232147294,10
1233396916,9
1233398343,4
1234636760,10
1235654790,5
1240872669,10
1243371442,8
1244616822,2
1245867025,8
1248099917,10
1252117761,2
1254620233,2
1262107062,5
1263356269,4
1267103168,8
1270864550,8
1277123489,3
1284623832,4
1285880800,6
1287131716,3
1287132593,3
1294654207,3
1298420524,4
1310953287,6
1312210190,3
1313457064,5
1313457925,8
1314713475,4
1315970812,3
1315970922,2
1319733126,2
1320991166,2
1322241819,5
1329489789,2
1333547697,5
1333548566,2
1334804829,4
1339824706,7
1339824709,2
1339825149,2
1341082554,2
1342339533,2
1342339750,2
1347368187,2
1347368287,3
1348626913,4
1351147314,4
1352401902,2
1352402013,6
1361218475,2
1361218580,2
1366253065,4
1367179872,4
1367519768,5
1371292754,2
1373819268,2
1375073582,7
1383901379,4
1385164321,3
1386426184,3
1387462467,2
1390213363,2
1393998751,2
1397783374,2
1405044695,2
1407885837,2
1410416878,2
1415472248,1
1425585616,1
307571988,12
307572084,30
307574757,20
307575253,9
307575420,1
307575468,45
307575469,14
307575483,9
307575492,20
307575521,14
307575872,14
307575895,4
307576283,7
307576375,14
307576385,26
307576516,16
307576539,3
307576582,6
307576589,6
307576627,2
307576715,2
307576761,20
307576888,4
307577023,30
307577092,8
307577180,9
307577200,7
307577257,4
307577264,28
307577302,28
307577332,6
307577654,12
307577667,12
307577668,45
307577770,5
307577796,32
307577871,10
307577893,22
307577910,21
307577915,2
307578007,1
307578056,17
307578092,28
307578103,4
307578110,13
307578158,4
307578170,4
307578229,19
307578445,4
307578529,14
307578536,10
307578587,15
307578742,50
307578743,35
307578803,4
307578949,6
307579002,3
307579334,34
307579369,58
307579589,4
307579598,29
307579611,2
307579634,2
307579642,2
307579670,8
307579744,2
307579789,62
307579819,9
307579834,2
307579922,7
307579940,4
307580006,15
307580065,6
307580187,14
307580202,36
307580374,20
307580394,2
307580424,4
307580501,8
307580680,15
307580750,36
307581117,2
307581177,17
307581314,20
307581358,7
307581408,5
307581471,12
307581537,18
307581579,21
307581634,7
307581679,4
307581760,2
307581857,6
307581878,2
307581892,18
307581917,36
307582001,16
307582039,43
307582113,15
307582122,22
307582207,9
307582329,4
307582330,2
307582479,1
307582532,13
307582605,6
307582667,24
307582683,18
307582711,2
307582743,33
307582794,37
307582811,4
307582821,1
307582885,35
307582933,21
307583043,62
307583102,10
307583155,3
307583239,62
307583444,24
307583746,7
307583774,4
307583778,11
307583813,2
307584215,2
307584538,36
307584540,2
307584563,27
307584567,6
307584636,20
307584676,4
307584976,22
307585204,14
307585329,8
307585410,18
307585746,9
307585798,22
307585832,6
307585847,2
307586018,3
307586098,8
307586225,5
307586232,2
307586258,2
307586368,1
307586391,38
307586418,32
307586438,20
307586653,10
307586731,3
307586766,2
307586806,3
307586844,4
307587093,19
307587135,18
307587190,12
307587261,10
307587289,8
307591806,2
307593524,31
307594087,6
314115462,15
315787277,7
319948347,2
324135066,2
324135281,2
330853568,2
330853893,8
330855081,45
332539681,9
339355788,4
339355791,9
342768436,9
342768864,13
344473683,5
344473687,51
344473801,6
348731227,17
355571505,12
373704873,12
375445429,22
378960114,2
379847334,24
384223514,29
391251448,7
398322931,6
399211911,30
402762079,4
403653398,20
410809868,3
410810775,9
415290832,23
417085798,33
427970276,19
427971000,45
432863850,8
433396321,2
434522505,9
436164820,21
440756594,10
440756672,7
443512194,5
443512208,11
445351054,17
445352034,7
446276583,15
449962675,16
451817934,12
456455664,9
458318169,3
459249885,3
460183255,3
461115129,3
462977375,3
462977640,2
464849209,10
464849589,2
469657660,2
470436483,4
471387172,10
472330349,5
473276467,22
476977590,10
478921385,3
480818079,2
487004534,4
487472470,2
490333818,22
492102738,34
494320693,5
494366027,14
498215457,10
498948090,7
503836005,54
504802972,3
505791120,2
509672202,12
512586226,8
517463139,13
524330560,3
525309426,8
525311166,11
529241728,2
529242761,26
530229877,10
531216398,26
531227636,2
531228497,8
532213101,2
538139245,2
538139454,2
538139895,3
539134305,2
539135266,42
540125715,3
544098444,6
545100324,14
547098085,2
550996466,18
552688593,3
556657320,28
558006112,3
560017720,22
566047373,12
567123106,9
571063719,4
573072063,18
574776105,10
575528095,2
577274734,4
579111411,5
583141020,16
585149142,9
585705819,2
586163761,3
588399339,2
592391917,30
595609246,2
597612501,33
599241406,4
602731062,26
606734437,3
609394748,6
609771266,9
613424070,3
613958835,7
616473382,16
616882865,3
621269331,10
621963005,4
621963006,10
622100013,11
622979519,3
623993002,36
626024501,16
628539561,4
630779329,5
636182268,16
637225146,38
638780529,9
639295505,15
641878305,7
642347431,3
642353851,6
644938819,8
644940978,3
645422926,2
647009682,23
650538348,7
650538785,8
656159871,8
663305318,9
664898925,6
664899638,9
665694731,2
666638329,4
671387879,38
672084364,27
679744014,4
681552815,5
683945989,4
686238532,4
688525490,4
690819445,8
694266816,6
701126848,12
702274903,4
703445876,6
706875066,6
706875279,3
708024275,2
714897892,6
716052600,6
716053257,13
716053582,12
720642082,13
726405377,12
731005450,14
733319105,2
734477986,3
735626554,3
735626555,14
735626777,3
741405735,2
747196472,4
748355827,8
750676591,3
750676902,30
752999869,14
757623808,8
759945272,2
763427708,28
764596208,2
764596422,9
766914838,4
768086552,2
775063849,3
780890664,2
783222738,2
783222832,6
783222848,8
783224050,18
784398169,3
784398283,16
789054799,24
790227103,3
796076966,3
796077920,11
799610306,4
799610617,3
799611261,11
805491358,4
807842626,4
809012901,3
813700515,3
813704461,5
823109952,12
825470127,8
826641432,2
834873363,4
837221218,6
840756729,6
843122995,14
845485584,8
846667451,5
847846317,2
850204789,2
853759364,8
857301728,13
858488806,27
862043375,8
863229245,12
867967191,3
870346068,4
870346281,6
875083203,14
876271806,19
876272126,14
878644222,9
883400760,10
892918599,19
892920237,4
902443797,7
903639380,4
909606610,2
909606955,2
912002629,2
913188804,6
916775794,4
916776115,2
916776222,2
919170963,19
920364608,6
920370225,4
920370546,18
926356387,3
926357034,7
927550833,6
927551265,5
927551488,2
928750041,9
928750047,3
935941436,3
937147215,17
938345453,3
944346047,3
945545942,2
945547019,5
951552109,5
952763116,10
952763417,24
953960188,6
955164811,2
956368707,2
958775954,2
961178403,6
961179183,2
961179396,16
962394041,8
962394476,16
967208812,3
967209575,15
967209576,4
967209581,3
968417494,15
969619666,8
969619778,4
970829025,15
970829232,3
974443984,9
975657024,15
976857151,19
976857260,3
976857807,12
978073752,2
978074085,14
979273133,17
979273789,3
982904131,2
985314487,10
985315373,2
985315922,3
986526325,3
986526433,3
986526667,6
995002713,7
996220959,15
997435609,17
999852479,12
999853576,3
1003502160,13
1004716264,2
1008356423,11
1008356426,11
1009563040,3
1009564232,21
1009564336,10
1010788661,6
1011996582,8
1013211011,5
1013211343,2
1013211976,18
1013212197,2
1014433342,5
1014433669,11
1022958378,2
1026617312,14
1026618049,8
1026618369,9
1027844726,3
1029066637,16
1029066937,8
1030282998,2
1035166992,6
1035167092,14
1036387677,7
1037608838,9
1037609270,4
1044945245,10
1046177946,13
1046178599,17
1047397665,5
1047398314,13
1052290698,2
1052291252,2
1055966849,6
1060864858,2
1062090621,18
1064550477,16
1070674454,4
1073125372,3
1079272447,2
1086639878,8
1089104399,5
1090327982,3
1090328983,3
1096474391,10
1097715163,7
1100176938,2
1106333895,7
1106334121,17
