CANCELED,ROW_WID,ACCNT_LOC,ARPU,SES,HOME_PASSED,CUST_SINCE_DT,MONTHS_AGE,CANCEL_DT,CITY,POP
1,952763114,4282478,610.62,D,1813,07/21/2016 19:17:24,13.64,09/10/2017 11:54:29,MONCLOVA,MC
1,1011996479,4296418,591.02,D,941,09/16/2016 16:14:33,11.70,09/07/2017 11:54:29,MONCLOVA,MC
1,956368043,4283314,313.92,C,568,07/23/2016 20:06:43,13.57,09/10/2017 11:54:29,MONCLOVA,MC
1,1010789205,4296140,267.23,B,207,09/07/2016 23:07:24,8.76,05/31/2017 11:54:29,MONCLOVA,MC
1,1010789206,4296149,353.85,C,767,09/07/2016 22:15:12,10.76,07/31/2017 11:54:29,MONCLOVA,MC
1,1013211864,4296834,234.11,D,878,09/09/2016 19:00:06,8.70,05/31/2017 11:54:29,MONCLOVA,MC
1,1001065275,4293265,558.61,D,2385,09/08/2016 18:07:39,9.77,07/01/2017 11:54:29,MONCLOVA,MC
1,1010789538,4296197,195.38,C,1307,09/14/2016 16:46:16,9.80,07/08/2017 11:54:29,MONCLOVA,MC
1,1010788215,4295971,171.54,D,447,09/07/2016 18:58:09,10.76,07/31/2017 11:54:29,MONCLOVA,MC
1,1011997124,4296339,429.95,D,447,09/10/2016 16:43:42,8.67,05/31/2017 11:54:29,MONCLOVA,MC
1,1004716096,4294509,274.44,B,307,09/03/2016 19:02:51,12.54,09/20/2017 11:54:29,MONCLOVA,MC
1,963588969,4285018,449.64,D,1813,07/31/2016 17:44:42,13.48,09/15/2017 11:54:29,MONCLOVA,MC
1,952762804,4282475,463.73,C,3441,07/22/2016 15:37:11,13.61,09/10/2017 11:54:29,MONCLOVA,MC
1,952763311,4282424,166.60,D,1813,08/13/2016 19:19:17,12.80,09/07/2017 11:54:29,MONCLOVA,MC
1,952763537,4282617,299.94,C,392,08/05/2016 18:04:36,11.51,07/21/2017 11:54:29,MONCLOVA,MC
1,978074085,4287646,568.09,D,941,08/16/2016 18:05:03,12.70,09/07/2017 11:54:29,MONCLOVA,MC
1,1010788328,4296075,333.23,D,941,09/10/2016 17:49:19,11.67,08/31/2017 11:54:29,MONCLOVA,MC
1,969619328,4286057,409.52,D,755,08/06/2016 00:09:14,13.47,09/20/2017 11:54:29,MONCLOVA,MC
1,969620322,4286003,422.60,D,2385,08/06/2016 18:24:50,9.80,05/31/2017 11:54:29,MONCLOVA,MC
1,1020525420,4298901,224.07,D,878,09/16/2016 00:47:54,10.72,08/07/2017 11:54:29,MONCLOVA,MC
1,1026618064,4300472,327.75,C,790,09/21/2016 17:16:45,11.64,09/10/2017 11:54:29,MONCLOVA,MC
1,1019307771,4298537,186.39,D,2385,09/15/2016 16:11:06,8.74,06/07/2017 11:54:29,MONCLOVA,MC
1,1030282571,4301502,263.83,C,3277,10/04/2016 18:58:26,8.51,06/20/2017 11:54:29,MONCLOVA,MC
1,950351832,4281854,352.71,D,240,07/20/2016 17:24:58,11.70,07/11/2017 11:54:29,MONCLOVA,MC
1,1021736704,4299268,551.96,D,878,09/17/2016 18:24:42,11.67,09/07/2017 11:54:29,MONCLOVA,MC
1,1029065866,4301055,557.89,C,3277,09/22/2016 21:28:19,10.60,08/10/2017 11:54:29,MONCLOVA,MC
1,1029066513,4300990,190.99,D,878,09/29/2016 22:15:41,9.57,07/16/2017 11:54:29,MONCLOVA,MC
1,1030282146,4301420,334.34,C,3441,09/26/2016 13:21:54,9.51,07/11/2017 11:54:29,MONCLOVA,MC
1,1020525855,4298953,391.13,D,118,09/16/2016 17:24:10,11.70,09/07/2017 11:54:29,MONCLOVA,MC
1,1029066293,4300963,471.33,C,3441,09/22/2016 21:07:10,9.63,07/11/2017 11:54:29,MONCLOVA,MC
1,1008356644,4295243,118.98,D,2385,09/19/2016 16:47:56,8.70,06/10/2017 11:54:29,MONCLOVA,MC
1,1008357816,4295204,427.23,D,1153,09/06/2016 22:48:01,11.79,08/31/2017 11:54:29,MONCLOVA,MC
