CUSTOMER_ID,BUSINESS_CASE_NUM
21219236,3
22162341,8
21838741,13
22057668,3
22385693,3
22584265,6
23326571,14
22349715,6
21973180,1
22147549,12
21126581,3
21599124,9
22461543,2
22165151,12
22785422,7
21873108,17
21984661,10
21327598,7
21956783,8
21848877,3
22670281,3
22150951,5
21818052,7
21389332,4
21303528,8
21525107,12
22509993,5
21376432,11
22206549,21
21769083,3
21183244,3
21996939,3
22507487,22
22410882,2
21639057,2
22402795,8
22335668,9
21306712,8
21748941,11
22044623,4
22999143,8
22698232,9
22876958,10
22570807,17
22601957,2
23510627,8
23511602,6
22788373,12
22879253,8
22889746,8
22447902,2
22514828,3
22869324,12
21329767,19
22516588,20
23404377,11
23409291,7
22049561,4
21171616,2
21310876,24
22530330,5
22271593,9
21292415,7
21281516,24
23490072,9
23421966,6
21640210,3
21987926,4
21613810,5
21286657,15
21389550,11
22332163,4
22910219,8
21271330,31
22549577,5
23287762,6
21090036,5
21933553,4
22755246,12
22093313,8
23284995,6
22089348,4
21214570,49
23505603,12
23377142,10
23394181,5
21670245,18
23432571,9
23549094,9
22660932,13
21250184,4
22433708,6
22317587,2
23626997,10
21816505,34
22608852,6
23457913,6
22548217,14
21067644,7
21464619,14
23466197,9
22584557,5
23301278,6
22647161,16
22422762,5
22477129,9
23275530,4
21411665,25
22767427,6
22157094,34
22277112,3
22880788,6
23191234,10
23075192,6
21974996,2
21338985,11
21684818,7
21154252,11
21301483,18
21621141,4
21221291,31
22783517,6
21771372,4
22514724,23
21328122,3
22941441,7
22374628,16
21469190,7
21922487,15
23369071,12
23344416,9
22548981,3
21467687,3
21251199,8
21294587,6
22754919,14
21888640,3
22996830,15
22337311,9
21781921,25
22704937,11
22740360,18
22508772,12
22509176,9
21363199,9
21600949,4
22526360,2
21342947,13
21135828,8
21951876,38
22271137,3
21565715,3
21191656,3
21699657,7
23470320,9
23434228,18
21161111,17
22799824,12
23441227,5
22358728,4
22333331,2
21681487,30
21296351,17
23497617,15
21251315,5
23519316,3
22303830,6
21218867,12
23497853,8
21769133,4
23254276,5
23498300,8
23581059,10
23499595,9
23433019,6
21816256,6
21703569,3
21808870,8
23390960,8
21141715,2
21761837,5
22799486,7
22690160,2
22007749,6
22274494,9
22311162,1
21755311,7
21779434,14
21230665,5
22199829,3
22094142,4
22739184,18
22046118,6
22188758,14
21811403,7
22554032,12
23072455,6
22137755,2
21117347,4
21417940,19
21491599,12
22447507,6
21686052,8
22489956,35
22405185,7
21632511,2
22281690,8
21486714,15
22184790,12
22501138,2
21988831,6
21710868,7
21541355,4
21888448,4
22566367,3
23503241,9
23509562,5
22484249,19
21134115,6
22678869,7
21804228,6
22274163,13
21924717,2
23480628,8
21313579,2
23356861,2
21068479,9
21193657,3
22450327,3
21328257,11
23467370,22
21760832,16
21294385,1
23319433,10
21346910,5
22357639,5
22926341,5
21202914,8
21988959,2
21583934,12
22914907,7
22508789,13
22924785,4
21563817,8
21158760,10
21270684,3
22462034,3
22302224,11
23273599,11
21299718,20
21113524,7
22384888,3
22158477,2
21966196,7
23287676,12
21488097,9
21377430,4
22735938,7
21190363,13
23487311,10
22107164,5
21547306,16
21563877,3
23504486,7
22509050,15
22587594,12
21954858,4
22183715,6
21994694,2
21627060,31
22210369,3
21361667,6
22038415,14
21495693,3
21660675,5
21504449,2
21861219,1
21582266,4
21645535,3
21236679,24
21263883,2
21240162,9
22422185,16
23574831,7
22629507,2
21930571,13
21152900,4
22280069,6
22231554,7
21108385,9
22359697,6
21732282,8
21420064,14
23192967,9
21648435,3
21394121,4
23145507,3
22112475,5
21686476,23
22036924,13
22129730,3
21385657,5
22684405,36
21936303,4
22077391,4
22580476,7
22033484,5
23163612,13
21388672,12
23437945,21
22798585,7
22765699,5
22745421,6
21160473,2
23160883,7
22626568,9
22473555,13
22182362,5
22211935,3
21351146,5
21260342,25
22106784,3
22477135,5
21943733,9
21685098,10
21065636,6
22466348,2
21437432,5
21621631,5
21058715,4
21447570,12
21924469,7
22426576,7
23342562,9
21498388,7
22517750,20
22493489,6
22649526,9
21535705,3
22840947,7
22781577,5
22473491,10
22702390,2
22138653,1
21927013,25
22881568,12
23276634,17
23339677,9
22737551,7
23202137,16
22429068,2
22267593,6
21525492,4
23603645,31
22883965,15
21927545,9
23148652,15
22994054,15
22882480,4
21319162,7
21119957,3
21633956,3
21844408,7
22318324,3
22417698,1
22432917,3
21399464,19
22950369,8
23247867,8
22630660,14
23144062,7
23576406,9
21656332,11
21769460,1
22166739,3
23155549,8
23130801,11
22133208,1
23533653,7
21626044,5
21237214,5
23129651,8
23304070,5
21632132,2
22757758,11
22720549,5
21692112,23
23529640,9
22291343,12
22024013,3
21525522,12
23076703,9
23241394,16
22132420,2
22565101,10
22342560,12
21967876,23
23304285,8
23270163,6
21941736,2
22717830,12
22454458,7
22891039,12
23301859,8
22889571,7
22866090,6
22877296,5
22879118,16
22295752,3
23248302,34
22434741,6
23160335,4
23162738,8
22380716,4
22138669,2
21271880,4
22126122,5
22251353,5
21504691,4
22628411,5
21385001,5
22001981,42
23384786,8
21594070,3
23508629,4
22204492,2
21883632,22
22138474,4
21466832,36
23339761,9
21469704,2
22044520,7
22247520,7
22305196,23
23269879,19
21448260,5
23593661,13
23341923,6
21305766,1
21777533,6
21436978,1
22613722,4
22259120,3
22084494,6
22548033,24
22724107,6
22097667,10
21988367,4
21167064,35
23509276,22
23399259,19
22152995,2
21406914,10
22236527,3
22841289,5
21576090,3
21343050,27
21413326,15
22099366,12
21299934,2
21903416,11
21407374,2
21937695,3
22285408,7
21090520,6
21838363,4
21413595,12
21752327,3
21750287,11
22257058,4
22892073,6
21394902,35
21730753,3
21180829,12
21575376,5
21349009,7
22613756,3
22890360,22
21436243,21
21118926,4
22892385,7
22349250,32
21289874,8
21977744,1
23629662,5
21860957,8
21103680,5
22342757,1
22443964,5
22428399,3
21327371,4
21428568,3
21277063,3
21948486,4
22944480,13
22526689,4
21117567,7
21579594,36
22353037,10
21874814,3
22498487,11
21168854,7
21468284,2
21316643,3
22171442,1
22535314,15
21654186,21
21969353,1
22138366,9
21215916,3
21159278,7
22960816,18
22792590,13
22472472,2
21196575,6
21111046,6
22359784,17
22599179,5
21298878,13
23620879,9
22076411,14
23468040,9
23496013,5
22380637,9
22393993,4
22049620,10
23528907,12
22618344,9
22411274,21
22372301,3
21575779,7
21504255,8
21276705,12
22284562,5
22514727,6
21873610,12
22832763,8
22833210,5
22454561,3
21872608,5
21899880,10
21355592,7
22606020,14
23527045,4
21585803,7
23341399,8
22126588,7
21314347,8
22452567,3
23294018,5
23294243,13
21379299,3
22396681,1
21477228,8
22167405,6
21371395,5
21107942,2
21606777,3
21276938,36
22831951,4
22835959,8
21265503,15
21671068,5
21500550,17
21525933,10
21210843,1
22855736,5
21877446,12
23543056,21
22195295,1
23547508,18
23289584,6
21799643,3
21652437,8
21545594,4
22490593,3
21607853,10
21262498,12
21251501,4
22143925,26
22501538,4
21251154,3
21674665,8
21876532,4
22831493,7
21907738,2
22192519,5
21187494,9
21288820,30
22223896,5
21684071,6
22412137,17
22233782,1
21203514,3
23537972,13
21386528,7
22467412,2
21187873,15
21175935,13
22067653,3
21460992,13
21368168,3
23364214,6
22643736,4
22233820,2
23144677,4
21804384,14
22515020,68
22707475,7
21616716,8
22061305,20
21383120,10
22491519,6
21888846,3
22441367,7
22242625,10
22161740,12
21321516,11
22032288,6
21690486,4
22036361,18
21425167,6
21978432,32
21220191,7
23271932,14
21349788,4
22549076,4
21421585,3
23307345,10
22823407,7
22327002,4
22823458,10
21370716,11
22138584,4
21045993,12
22787081,7
21982622,2
22854651,18
22138838,18
21111644,3
23309573,7
22123413,10
21793343,5
22359794,6
22512298,2
21622167,2
22578895,24
21653335,11
21450368,7
21954414,2
21349306,7
21579490,7
21902872,23
22695445,2
22937942,9
22939084,27
22661732,13
21907840,5
22724091,8
22832077,8
22532394,6
21526794,52
23294801,5
23509329,9
22820863,12
22834380,8
22948403,13
21375140,17
22346506,2
22010219,6
21560075,2
21891493,6
22209944,6
21974752,3
21467971,9
23498189,8
22058070,21
21322034,13
22291222,6
23375910,6
22226581,6
23251850,9
23543891,5
22680422,4
23436711,9
23482943,7
22251840,3
21399399,9
23419625,10
23329599,4
21171653,6
21136557,6
21191452,13
22857256,6
21312596,16
21709733,5
22285333,2
21657796,7
22860392,7
22318744,3
21403202,10
21236637,8
22170205,17
22358376,3
21516458,5
21697936,18
22133411,5
21394779,2
23523020,4
22858060,6
22375746,4
22144578,8
22641416,7
21451995,20
22836803,14
21447893,3
23013888,10
21332250,3
21419231,2
22437318,7
21313434,18
22855117,8
21975407,6
22582173,4
22210222,2
22453223,4
22076210,8
21977740,10
21434987,3
22750036,7
22095568,9
21998514,46
22777744,18
22358304,12
22840170,19
22317223,6
22964444,11
22129388,4
22966931,7
22511127,8
21311353,3
22546488,1
21219846,1
21084800,12
22359617,1
23209985,5
22853979,8
21575111,5
21427485,15
23111419,7
22003688,3
22416528,8
23032469,10
22858986,13
22858932,11
22010366,8
23110697,7
22554163,9
22837722,5
22941860,14
22007800,17
22858001,8
21467068,36
22478116,13
21665695,5
21970635,23
21317276,16
22171261,16
21215329,7
22251044,5
23375644,11
22641514,7
22537926,3
22727936,5
22679869,6
22729542,9
22210118,5
21954266,6
21962973,9
21655419,13
22694130,5
22793185,5
23342514,24
22056992,6
21467188,27
22477051,8
22477485,5
21861020,4
21565606,2
21976324,3
22207703,7
21289740,12
21810810,7
23333687,18
21232332,9
23418673,6
21503169,8
21468087,20
22523899,21
22373946,12
22720834,6
21287185,4
23404419,7
21969224,4
22526572,3
22227188,7
21501081,6
22357510,5
22783287,4
21752140,5
21762242,18
22711898,8
22197136,4
21770910,7
22466175,16
21724336,11
23331884,16
21888862,3
22353934,8
21267002,44
22392694,3
21145686,3
23499605,5
21359485,20
21452736,4
23330107,11
21123938,1
23439575,6
21769288,6
22870871,7
21320847,4
22567580,12
21244151,9
22869975,4
22868830,10
23275463,11
22867631,26
23292016,4
24131616,4
23381740,6
22113910,27
22146537,2
23433213,11
21187654,9
22338549,11
22549757,3
23291217,13
23406602,7
21115046,7
21247147,8
24133588,6
21373948,5
22046020,4
23493420,10
21988248,7
21583400,10
23047354,6
22598858,8
23320048,7
22295226,2
21566565,8
23611714,9
22491891,2
21218655,2
22287354,9
21817518,11
22076506,4
22222965,13
22479073,12
21430192,4
21382492,11
23628547,15
21763948,11
21168479,13
21994889,5
21337076,2
23586584,5
22270192,3
22777523,23
23324796,6
21916214,15
21349365,15
22214464,2
22405408,3
21424292,14
22782651,6
22523042,68
22692847,4
21463102,5
23535180,4
21085973,26
21461072,8
21166428,3
23408389,6
21684401,18
21853968,7
22728572,4
22152806,8
21887896,4
22943090,14
21687963,9
21154638,3
22138527,10
21226582,8
23103057,64
23448192,26
21496903,24
22970153,10
23498780,6
21696825,15
22182638,4
23302335,10
21104265,10
22089302,9
23599052,16
23597414,5
22029097,5
23742650,6
21621996,1
22015314,7
23391175,7
22499226,3
22709645,7
21430020,13
22150788,3
21686471,7
21601718,3
21782343,2
23099799,5
22111809,7
21698822,7
23523135,9
21210252,29
22272348,3
21284147,11
21379203,10
22315762,12
21170158,10
22323864,15
21219915,14
21690866,25
22747214,18
21509767,3
23608262,30
22671413,3
21305503,4
23372717,12
22067859,3
22531305,7
23302368,13
22498231,6
21245727,8
22094618,5
22466577,6
22112627,4
23307233,17
21694680,11
22382157,9
21524026,16
21895195,5
22318618,4
21169760,19
21570887,12
21371622,7
22266381,4
23408537,8
23321417,7
21340551,15
21615936,8
23408536,13
21987912,1
21205990,30
23116063,5
22557929,7
21802096,8
21384923,10
21606081,4
23168483,6
22797828,32
21280851,3
21872031,2
22966398,8
21265424,1
22634142,26
23295855,15
21056882,6
22635758,15
21904139,6
21091607,6
21546208,1
21286661,3
22139026,16
23543757,10
21922980,6
22186970,2
21493622,6
22359129,15
22722198,6
22777998,5
22165124,4
22313730,3
22609038,9
22022616,6
22665118,17
21771857,13
22429206,3
22060922,18
22403878,12
22914813,6
21411545,9
22572191,20
21984362,9
22235888,1
22411951,6
21528767,19
21669652,18
21691976,9
22263211,11
21670600,7
22135590,5
21613808,16
22549168,10
22937522,20
22755917,3
21231323,3
21931979,6
22344154,6
22172639,2
21577144,2
23447988,4
21159824,33
21907675,12
22644477,4
21609887,9
22037870,6
21467118,4
21764684,5
22391823,12
22446283,2
22251001,10
23439079,20
22042493,10
23436239,13
23472732,28
21723976,9
22089533,4
21435147,22
21222389,4
21443861,11
22299753,2
22235608,5
23375518,4
21442526,9
23000876,15
23001197,14
21988250,2
23493376,17
22074478,6
21321169,36
22095862,7
23465809,9
21486301,2
22354827,7
22190447,6
22785354,7
21828212,11
22433377,49
22264762,3
21412671,12
23590571,9
23384420,11
22024097,3
21254205,3
21593624,1
21881530,16
23463185,21
22649089,4
23352844,6
21388771,86
21597268,5
21791965,4
22533971,7
21163797,9
21173921,2
21972722,6
23475259,5
22237812,4
21840244,5
21185960,12
23493202,7
23292753,5
23515692,8
22056640,4
22768618,2
21080619,4
21342639,2
21112115,7
22410238,3
21177873,19
21832237,44
22035863,10
21389597,9
22119850,9
21749761,3
22961129,13
23099008,4
21596484,3
22563214,4
21191652,6
21103714,3
21883095,1
21764557,24
22408899,2
22686456,8
21606809,6
21591764,15
21199722,42
22121023,33
21680588,10
21730122,3
21161248,7
22584567,6
23323545,4
22240507,9
21935866,4
23250125,9
21205080,3
23513806,12
23509007,6
22453290,3
23389854,9
22456313,6
23211133,20
21223238,4
23504504,8
22236007,35
22937482,3
23074804,6
22560807,4
21287917,8
23597810,17
23218826,9
21245039,8
22738384,10
23599037,7
21386805,6
22910321,9
22914684,3
22155669,4
22067912,2
21155696,18
22129522,4
22911632,7
23523832,4
22912758,28
22165046,4
21410217,1
22334503,5
22531320,2
21485324,5
22377625,17
21378726,12
22645199,15
22964728,4
21691496,6
22086063,10
22082651,1
22395295,6
21445689,3
21880287,1
21262975,9
23273609,9
22251561,19
22943842,6
21207345,4
23270174,7
23465980,9
22637722,7
21819188,7
21520934,5
22627215,38
21844519,8
23074885,37
22600513,3
21328444,6
21193049,6
21065900,7
21888518,15
23127315,7
21596177,6
23315357,51
23547879,18
23434920,12
21859633,8
21570382,3
22506557,4
21859943,4
21255175,6
21354672,16
22304656,7
23156933,13
23126127,3
23455349,10
21198568,4
23029459,13
22109315,8
22510569,7
22609385,2
21978026,4
21385627,7
23371538,10
22429594,21
23304581,6
23165035,10
23620642,5
22010240,4
22657525,23
21291060,9
23222973,11
21344776,12
23219882,4
23222020,8
22601184,19
23515520,9
22960716,13
22355691,13
21368292,10
21430052,30
23469749,3
23469447,11
21320182,6
21218006,19
23052237,8
23486702,5
23619395,6
21972971,3
23095260,7
23745585,7
22760376,3
23403718,7
21984891,3
21798602,7
21555509,1
22151477,12
21817206,2
21798859,1
21160095,5
22729787,20
22242412,12
21379589,12
21936677,10
22503725,4
21512000,21
22295506,3
22689098,30
22241135,8
22109615,3
21766253,39
21975721,8
22333598,11
22499143,2
21256829,4
22483138,8
22754874,17
21155571,7
21151662,6
21985327,4
22322075,10
22544958,7
23110030,6
21161805,17
22648415,10
23247942,26
21304961,9
22342309,8
22679389,6
21372415,24
22733144,7
23458105,9
21270805,9
22674211,7
21176444,3
21562655,6
21462697,11
21145888,10
22816717,1
21321530,3
21662713,36
21724670,3
21236013,9
22014332,12
22851009,7
22850925,13
21798471,7
21490136,14
23306564,14
22817069,4
22817609,8
21382254,9
21487905,4
21418138,6
22394133,20
21293371,7
21339779,3
21245332,5
21663185,5
22631232,10
22725547,8
22051214,6
21880937,13
21371445,13
21838507,1
22002243,4
22812674,4
21361869,12
22815510,8
21638358,10
22817185,2
21225585,29
22355054,4
22745444,7
22815389,5
22608764,5
21717016,8
21560027,3
22387762,6
22658782,37
21881431,21
23247153,3
21508299,12
22583339,4
22771354,5
22700831,4
23224722,26
22474639,2
22379334,7
21457367,5
22646135,14
22397716,4
22263501,8
22112467,6
21293984,5
23336660,9
23472091,15
21822027,12
22319162,8
23215600,10
22536664,3
22541723,6
21884943,1
22279954,5
22306599,4
21676400,6
21865820,10
21167615,5
21662864,2
23619347,6
23549065,14
22093249,3
23092159,5
22472626,5
22301909,3
21518036,7
22775642,8
23314303,35
23282172,10
23323064,11
22472993,30
23384812,4
21086492,7
22601716,4
23079668,6
23433084,6
22792689,10
22798740,9
21343403,4
21457707,8
22675330,9
21240832,3
21817533,3
21209965,10
22561044,3
21251055,22
22479856,5
23417210,15
22004004,10
21412531,8
23342719,6
21702876,9
21434018,8
22070185,14
21094390,4
23515576,7
21461534,7
22584943,8
22208572,12
23060325,10
23584263,9
23763166,6
22958466,4
22700299,33
21651179,14
23300332,6
22086709,3
21070374,6
23819518,7
21371935,10
23304245,11
23798412,10
23799774,17
22990644,7
23758231,7
23755880,9
23786609,10
23784483,22
23118722,14
22991424,6
21934981,1
21641669,25
22242310,5
21681583,11
23300130,10
21575555,11
23591057,5
22548413,11
22196570,15
22497337,4
23500121,20
22513186,4
21813330,11
22256636,1
21131100,14
22191586,11
21336534,2
22824908,6
22095430,11
21210595,8
21876547,18
21495784,3
23555959,18
22385297,2
22256627,4
22300447,6
23568273,6
22051813,7
21770871,12
22335951,10
22138882,6
21313447,5
22843180,7
23357642,16
21969084,2
23463858,5
23360506,7
21391535,15
21226569,4
22705316,10
22821060,6
21907615,4
21217193,3
21332892,5
22791390,6
22947158,11
23113233,7
23095913,5
22192499,5
21365133,2
22380796,10
21644632,25
23240435,26
21312653,22
22410233,2
21068213,20
22824854,8
22144422,7
22834387,5
21759542,13
22344089,1
22279494,3
22378670,11
22035828,26
22647562,16
21899834,3
22080293,2
23889127,25
23889380,17
23894696,9
23581426,10
23579088,13
23865781,8
21701069,2
23884860,10
23868473,9
21540745,8
22683539,4
22936470,22
22957361,22
23250136,8
23094744,9
23095148,11
23387413,5
23881440,4
23890115,3
21971193,3
22636403,6
23886821,7
23522928,8
23505647,16
22798746,15
22359999,9
23910413,25
22457472,3
22697232,5
23910124,13
23935830,7
23416145,22
21325255,41
22662320,10
21822129,7
22837747,14
22398214,16
23202661,11
21883467,2
22483324,3
23878056,7
21133857,3
23520146,13
21399207,2
21180894,7
21962332,3
22550069,8
21560726,6
22341771,3
22092750,2
21519981,2
21684100,11
22997293,10
21237283,4
22972465,2
22970199,5
21486168,15
22538374,5
23189269,5
23165480,21
21944973,15
22384898,5
22388126,3
21845050,1
22029395,14
23379613,6
22600926,6
21050732,3
21430331,11
22524949,12
23568402,11
23050318,6
23055789,15
21257017,13
21388851,9
21822183,11
21469800,3
22891186,6
21220953,3
21986544,2
22648841,1
23516542,10
22237215,4
23252455,10
21065520,2
21658630,19
21211099,9
21776232,4
22526477,8
21186412,16
23597599,7
23600122,11
21193240,21
21160079,5
21651242,10
22189318,8
22069976,15
22690123,18
22246565,8
22577301,23
21979491,3
21969387,1
21723390,4
22264344,21
22228834,4
23501839,7
22176697,2
23363537,4
21161965,3
22786433,5
22192392,2
21389712,4
23428967,9
22585772,2
21282272,5
21245684,7
22201065,2
21492728,1
23329992,31
21157225,7
21791371,15
22055634,3
22874218,5
22800020,6
21936471,7
23343368,12
22260026,4
21878053,11
23089151,8
22332169,5
21935061,9
22964204,4
22395665,2
20312766,35
23120658,11
22719598,13
21730420,15
22861453,12
21919092,7
22659516,6
23463212,9
23305849,11
23512554,13
22889049,10
22875959,6
21872799,4
21723522,15
22137316,8
22311195,2
21777955,6
23462727,6
22517548,13
23166620,16
23083345,9
22885766,7
23605759,3
21938461,5
21206640,7
22431865,3
21716732,20
23011582,6
22880700,8
22731375,8
23254856,33
23743157,7
21686929,4
23489706,10
22881910,10
21896178,2
23510005,7
23848654,6
22886569,6
23036083,5
21878793,14
23849664,6
21398476,10
21394679,14
22028338,8
21309266,8
23882365,6
23870246,10
22624556,5
21157281,6
23357123,5
21608428,19
23830552,17
23867287,12
21596614,3
23834820,6
21583004,1
23886036,8
21331028,13
21470608,40
21214576,7
21304591,3
23474984,12
21424429,25
23475482,6
22280720,4
21692911,25
22626739,8
22354355,4
21583016,1
21504049,17
23878904,7
22877051,6
22119982,6
23810683,14
22888197,12
21156854,5
21642547,3
21210179,27
22553580,28
22876813,7
21278207,7
22284328,3
21582461,3
21325718,3
22002082,4
21724257,13
22689863,4
23629747,7
23630271,6
22447722,25
21287102,8
21763214,6
21618183,12
22419430,6
23262154,11
22247170,5
22819820,18
23632699,13
22854725,7
21691088,2
23670593,4
23679898,4
22444027,8
23582368,8
21126511,2
21231277,7
22833680,6
23591174,5
23594955,11
21370836,8
23640616,7
22339953,3
23586688,7
23584070,4
22823782,14
22089507,3
22189668,4
21932165,14
21191951,4
22660156,9
21712279,6
21347194,9
22695945,3
21108081,4
21479401,24
22702979,4
21409707,5
23457867,15
23525999,8
23529405,8
21600311,7
22378607,5
22461230,13
22481795,5
23181036,8
23617096,9
22305416,17
22111748,11
21976091,2
22043477,6
21365372,8
21795718,7
21798606,4
22008644,5
22337973,7
22970521,11
21469952,17
23225698,9
23463901,3
21915359,2
22343223,6
22553276,10
22204715,2
22748828,12
21755838,2
21613826,17
22328778,4
22747743,6
22158530,20
22373532,4
21784703,5
22089769,4
22259472,4
23166618,8
22705224,59
22214901,3
23161881,9
23187632,8
23184575,7
21138805,7
21472814,3
22438271,2
23311871,17
22352895,23
22302039,12
23159979,13
21269911,1
22089366,3
23129002,18
23198644,17
23120639,11
22120881,9
23603711,8
21246080,7
22588822,8
23100926,5
23079902,7
23299299,18
22472212,3
23190710,8
21639198,14
23471021,11
21947821,2
21895795,5
21080570,8
22041589,4
22727018,12
22037008,16
22263960,8
22219961,3
21931989,4
22088042,3
23116549,8
23336935,6
23001236,6
23316580,6
22695456,10
22550901,4
21500917,8
17728583,93
22561425,13
21111748,10
21606983,6
21672121,6
21342273,6
22702716,4
22957401,3
22565310,5
22211531,10
22990030,7
21379524,8
22235768,4
21116190,8
22993728,4
22990711,18
21257456,9
21303509,10
23607857,7
22146165,4
21594372,3
22170436,9
21562035,6
21929493,5
22912266,10
22182625,9
22995886,4
21354497,4
21789613,20
22119236,6
21372119,1
22594624,7
22183611,10
23044410,12
22843106,8
21752449,3
23353229,30
23523533,5
23346386,10
23385190,11
21421158,6
22899874,8
23112801,5
22783373,8
21944900,4
22936847,13
23015829,12
21725090,1
22976008,2
21112664,3
23049270,9
23388614,8
23384670,4
22021339,4
22099733,1
24168439,7
21582584,8
22563993,7
21152561,14
22688846,7
23238055,16
22104925,14
21536639,18
22298281,1
23389058,6
23176892,3
21593739,5
21576256,12
22940919,9
21258053,3
22082424,16
22370649,31
23331214,15
21084287,42
21237411,5
22138745,7
22079540,11
21671014,4
23056886,9
21111213,35
21872690,3
21895779,4
22340833,7
21351628,5
23458662,4
21571577,4
21604226,4
22005298,12
21769173,14
22893829,12
21601657,8
22892331,20
21191235,16
22720708,5
21841694,7
21373635,4
22915672,6
23375388,10
22361966,3
21756481,2
21145533,16
22910472,8
22913964,21
23491474,7
22603462,4
21293330,14
21246635,12
21168672,7
23025145,26
22147179,4
21522204,22
22400007,5
21583274,11
23427397,8
23520207,6
23047739,5
22511282,4
21411756,14
23426106,6
23361700,14
21210579,6
21849891,3
23522874,2
21430729,6
22445977,13
21866271,5
22509222,4
22685685,6
21350887,12
22308119,4
22008359,12
22582461,4
23362032,12
21208143,6
22240848,19
23800850,5
23214822,43
21796805,7
22104874,14
21396609,25
23284655,15
21221776,9
22837234,4
21485971,22
21111803,10
22887076,10
22753504,6
23447657,10
23580491,15
22836831,10
21158520,8
22669339,14
22311299,11
21293169,3
21798320,23
22896233,4
23749444,12
22955389,8
23066491,4
22080209,3
23504007,10
23100378,29
22997011,5
21059117,5
22259324,2
23451985,6
23537022,6
23361166,5
22030573,5
23455338,3
21631894,70
21997410,3
22099467,3
23388419,16
22291676,8
21467867,16
22608859,7
21369074,5
22010767,4
21205470,14
22144706,8
23082035,28
22126677,8
21460727,7
22150388,2
21163717,9
23369910,7
22528442,9
21642813,3
23618798,10
22563646,16
21430107,1
22963908,6
22227715,1
22164493,13
21293791,6
22950595,5
21575491,25
22769888,7
21792585,16
22125905,5
22191273,6
21571457,2
21646554,2
21788223,5
22204882,5
23615433,10
22292033,11
22151527,5
22381919,4
22358186,6
22099803,11
21628587,38
22057741,10
21250399,8
23366998,11
23021100,9
22998205,5
23602468,6
23078470,5
22991753,17
22991381,32
23493090,10
23077502,7
21430290,30
22509225,7
21275228,20
23331368,23
22955013,6
23604616,7
22982503,22
22085322,5
23605191,8
23347115,18
22952987,7
23439751,8
23492173,9
23493913,6
22374624,8
23856621,17
23864775,5
21189744,25
22439871,17
23888190,5
23885794,12
23863855,9
23888238,4
23864858,14
22171017,2
21644788,25
23847137,18
23868851,9
23881566,11
23867790,2
21147056,23
23886073,10
23865027,9
21954180,4
23886006,7
21222077,19
21829248,16
21875366,27
23885806,9
21669948,14
23891803,16
22635222,1
23849526,10
23889424,8
22729349,13
22051205,10
22999624,11
23111900,18
23548633,7
23548790,13
23539756,4
23097459,15
24151001,6
22048315,5
22943966,8
24150237,5
22230498,4
23825504,6
21371724,13
23833756,5
23420359,11
22248183,1
22835470,13
21764381,9
23292840,18
22862775,8
21201668,10
23616043,8
21961485,3
22187182,37
22723756,6
23462423,14
23592924,8
22679185,3
22688620,49
22186995,4
21106446,6
21620225,3
21977834,4
22495543,21
23118357,7
23338347,13
22125727,16
23116724,9
22020746,11
22411774,2
23531657,6
23436216,11
22347696,2
21291487,39
21192587,15
21422343,2
24132676,10
21640053,9
21773896,13
22986799,4
24058240,8
22648590,12
21109696,12
23056870,15
23005992,11
22262854,3
21473456,13
22029911,2
21542007,3
23618704,6
21680179,2
23475389,7
23040647,7
23824384,8
22354684,2
22448629,5
22933335,6
22988315,9
23825051,12
23083954,12
24030671,8
23096126,13
23323953,12
23467940,7
23255353,4
23170497,9
23319018,9
23618517,11
22056086,12
22984061,3
22340194,9
22051485,6
22949426,6
22514847,12
24011437,5
23114905,12
22036332,5
22964939,7
22220653,3
22762516,20
22075009,3
22716660,6
21412313,6
21815335,8
23255684,11
21561449,2
22340865,3
21943467,4
23509460,15
22271384,4
22598336,7
21988387,3
23599238,4
22643891,7
21850821,9
21407787,9
21125700,5
22535798,27
21884242,27
23625574,6
23717398,8
23712267,12
21703119,8
21255900,4
21918915,6
23372583,10
22182375,6
23388562,14
23323822,17
21371117,7
23338468,9
22534928,11
21451473,6
22521037,11
22598620,7
21526368,2
21888690,5
23574391,5
21628413,8
23399229,12
21313738,18
22605276,23
21525394,4
22457390,16
22086786,6
21339269,9
22007873,6
21788029,3
21353623,13
22207505,8
24056139,4
21460936,11
22542182,10
23568052,5
21456220,2
23429392,23
23460992,26
22394332,3
21451609,8
21177703,18
22144055,14
21944878,26
23465595,12
23939081,7
23913147,20
23581808,5
23520612,6
23852720,5
23851315,10
23610002,19
23568436,10
23527865,7
21961985,16
23815940,9
23463003,8
23110606,10
23577348,8
21281683,3
22461557,1
21054782,9
21205894,2
21932382,6
21187015,12
21922030,4
22095795,13
21582834,5
21620227,3
22176359,4
21811741,15
21619795,3
22679599,4
21837486,3
23758605,6
23379064,18
22988062,6
21481130,16
23758806,24
23803106,8
23529300,5
23750994,7
23208926,3
21300667,13
22121571,2
23748881,13
23788028,7
23150173,17
23752824,30
23702900,6
23210064,20
23612271,5
24035416,8
23613189,7
23601828,7
23751762,14
24032606,6
23759067,12
23759095,7
23758342,6
23179878,6
21723444,2
23147812,7
22202423,2
22122788,2
23579036,14
22963661,29
21784349,4
22573495,13
21638389,6
22036691,4
21696725,34
21848569,3
22729659,5
22312186,4
23811511,6
23581023,9
23711989,10
23832571,7
23078063,9
22405029,7
22092751,8
23844909,26
23712461,9
