CUSTOMER_WID,INTERACTIONS_NUM
307584128,107
307584129,37
307584130,50
307584131,53
307584132,68
307584133,47
307584135,118
307584138,20
307584139,1
307584140,30
307584143,1
307584144,28
307584145,140
307584146,2
307584147,1
307584148,1
307584149,31
307584171,61
307584174,4
307584175,55
307584176,17
307584178,10
307584182,12
307584183,2
307584186,33
307584188,21
307584189,42
307584190,10
307584191,69
307584192,29
307584194,54
307584198,46
307584200,1
307584201,26
307584202,56
307584203,26
307584204,19
307584205,6
307584206,22
307584208,2
307584210,1
307584211,40
307584212,23
307584213,41
307584214,6
307584215,21
307584216,2
307584217,3
307584218,2
307584219,3
307584220,19
307584223,5
307584225,1
307584226,13
307584227,9
307584228,37
307584229,1
307584230,15
307584231,51
307584232,53
307584234,53
307584235,49
307584236,12
307584237,1
307584238,76
307584239,44
307584240,25
307584241,73
307584242,92
307584243,73
307584247,3
307584248,1
307584249,30
307584251,89
307584254,58
307584255,51
307584256,1
307584279,52
307584287,30
307584293,32
307584295,30
307584297,61
307584305,5
307584306,9
307584307,1
307584309,1
307584311,1
307584312,2
307584313,1
307584315,1
307584316,1
307584317,17
307584318,57
307584319,1
307584321,1
307584322,183
307584323,15
307584324,2
307584325,135
307584326,18
307584327,17
307584328,2
307584329,36
307584330,42
307584331,56
307584332,34
307584333,20
307584334,22
307584335,18
307584336,2
307584337,27
307584338,38
307584339,8
307584340,7
307584341,65
307584343,51
307584344,22
307584345,1
307584346,53
307584347,72
307584348,46
307584349,62
307584350,24
307584352,48
307584353,37
307584354,8
307584355,26
307584357,1
307584358,12
307584359,17
307584360,1
307584361,27
307584362,31
307584364,26
307584386,89
307584393,1
307584394,63
307584396,29
307584398,18
307584400,47
307584401,3
307584402,2
307584403,16
307584404,53
307584405,42
307584406,42
307584407,1
307584408,13
307584409,6
307584410,90
307584412,31
307584414,1
307584415,61
307584417,11
307584418,27
307584419,91
307584420,20
307584421,70
307584422,27
307584423,22
307584424,1
307584425,32
307584426,98
307584427,1
307584428,2
307584430,19
307584431,3
307584432,20
307584433,29
307584434,28
307584435,45
307584436,88
307584437,1
307584440,20
307584441,6
307584442,2
307584443,22
307584444,15
307584445,41
307584446,17
307584447,40
307584449,5
307584450,28
307584452,1
307584453,6
307584454,57
307584455,27
307584456,26
307584457,47
307584458,11
307584460,34
307584461,63
307584462,44
307584463,2
307584465,33
307584468,15
307584469,18
307584470,99
307584471,54
307584474,22
307584495,36
307584496,59
307584499,1
307584500,1
307584501,60
307584506,20
307584507,1
307584510,2
307584511,46
307584512,61
307584515,50
307584516,3
307584517,160
307584518,63
307584520,3
307584523,58
307584524,1
307584525,41
307584526,143
307584529,52
307584530,31
307584531,34
307584532,80
307584533,3
307584534,34
307584535,11
307584536,1
307584537,1
307584538,59
307584539,1
307584540,48
307584541,72
307584542,47
307584543,25
307584544,28
307584545,18
307584546,30
307584547,87
307584549,49
307584550,33
307584551,47
307584552,38
307584553,120
307584554,64
307584555,2
307584556,34
307584557,2
307584558,45
307584559,34
307584560,28
307584561,6
307584562,9
307584563,134
307584564,8
307584565,49
307584566,62
307584567,23
307584568,40
307584569,29
307584570,3
307584571,30
307584572,1
307584573,1
307584574,3
307584575,56
307584576,42
307584578,52
307584580,2
307584581,32
307584582,1
307584583,101
307584605,2
307584616,16
307584619,66
307584622,30
307584623,167
307584624,74
307584626,25
307584628,24
307584629,32
307584631,47
307584632,4
307584633,19
307584634,18
307584635,20
307584636,40
307584637,22
307584638,1
307584639,1
307584640,5
307584641,1
307584642,20
307584645,1
307584646,41
307584647,1
307584649,43
307584650,3
307584651,44
307584652,51
307584653,34
307584655,18
307584656,18
307584657,2
307584658,18
307584659,66
307584660,47
307584661,22
307584662,8
307584663,74
307584665,51
307584666,72
307584667,45
307584668,36
307584669,5
307584670,29
307584671,5
307584672,51
307584673,39
307584674,55
307584675,42
307584676,54
307584677,162
307584678,130
307584679,27
307584680,3
307584682,81
307584683,18
307584684,19
307584686,68
307584687,29
307584688,1
307584689,1
307584690,25
307584691,39
307584714,50
307584715,41
307584717,34
307584719,104
307584722,52
307584725,1
307584727,32
307584730,51
307584731,44
307584733,7
307584737,70
307584738,19
307584739,28
307584740,55
307584741,77
307584742,47
307584744,1
307584745,4
307584746,2
307584748,1
307584749,1
307584750,32
307584751,105
307584752,1
307584753,34
307584754,1
307584755,46
307584756,12
307584757,2
307584758,12
307584759,26
307584760,21
307584761,51
307584762,164
307584763,8
307584764,40
307584765,25
307584766,26
307584767,33
307584768,14
307584769,20
307584770,32
307584771,18
307584772,52
307584773,34
307584775,25
307584776,5
307584777,174
307584778,6
307584779,42
307584780,36
307584781,8
307584783,22
307584784,50
307584785,113
307584786,43
307584787,55
307584788,36
307584790,1
307584792,2
307584793,48
307584794,41
307584796,1
307584800,46
307584801,67
307584824,54
307584827,44
307584828,52
307584830,109
307584831,1
307584836,32
307584838,36
307584840,118
307584842,23
307584843,1
307584846,1
307584847,11
307584850,45
307584851,6
307584853,24
307584855,85
307584856,14
307584857,1
307584858,53
307584859,64
307584860,1
307584861,1
307584862,1
307584863,7
307584864,25
307584865,2
307584866,31
307584868,29
307584869,46
307584870,23
307584871,53
307584872,23
307584873,16
307584874,101
307584875,52
307584876,18
307584878,81
307584879,36
307584880,17
307584881,133
307584882,20
307584883,57
307584884,5
307584885,38
307584886,61
307584887,8
307584888,27
307584889,46
307584890,42
307584891,60
307584892,90
307584893,76
307584894,35
307584895,35
307584896,107
307584897,54
307584898,60
307584899,2
307584900,23
307584902,2
307584903,97
307584904,1
307584905,7
307584906,1
307584907,393
307584909,47
307584931,1
307584932,19
307584934,31
307584935,26
307584936,42
307584940,43
307584941,118
307584942,19
307584943,42
307584948,5
307584949,1
307584950,25
307584951,2
307584952,1
307584953,1
307584954,2
307584955,2
307584956,47
307584957,3
307584958,29
307584959,56
307584960,1
307584962,26
307584963,1
307584965,51
307584966,1
307584967,61
307584968,1
307584969,43
307584970,2
307584971,34
307584972,27
307584973,11
307584974,76
307584975,29
307584976,43
307584977,69
307584978,17
307584979,53
307584980,17
307584982,8
307584983,51
307584984,13
307584985,21
307584986,3
307584987,8
307584988,30
307584989,24
307584990,57
307584991,16
307584992,23
307584993,33
307584994,67
307584995,20
307584996,10
307584997,7
307584998,9
307584999,47
307585000,118
307585001,26
307585002,63
307585003,65
307585006,26
307585008,3
307585009,22
307585010,8
307585012,74
307585013,32
307585014,46
307585015,33
307585016,21
307585018,19
307585041,1
307585042,37
307585043,30
307585044,50
307585046,9
307585047,48
307585049,43
307585052,14
307585053,4
307585054,62
307585055,22
307585056,1
307585057,147
307585058,28
307585060,4
307585061,140
307585063,3
307585064,1
307585066,16
307585067,34
307585069,49
307585070,1
307585071,4
307585072,2
307585073,39
307585074,1
307585075,82
307585076,6
307585077,20
307585078,1
307585079,31
307585080,1
307585081,22
307585082,64
307585083,17
307585085,32
307585086,31
307585088,17
307585089,68
307585090,45
307585091,19
307585093,11
307585094,35
307585095,16
307585096,66
307585097,43
307585098,13
307585099,20
307585100,45
307585101,18
307585102,18
307585103,148
307585104,7
307585105,31
307585106,40
307585107,36
307585108,40
307585109,101
307585111,40
307585113,10
307585114,25
307585115,62
307585116,2
307585118,11
307585121,91
307585144,43
307585152,4
307585158,78
307585159,28
307585160,9
307585161,82
307585163,48
307585166,1
307585167,87
307585168,18
307585169,56
307585170,15
307585172,2
307585173,21
307585174,14
307585175,3
307585176,92
307585177,1
307585178,61
307585179,91
307585180,2
307585181,1
307585182,1
307585183,3
307585185,31
307585186,49
307585187,21
307585189,83
307585190,7
307585191,8
307585192,37
307585193,1
307585194,85
307585195,39
307585196,41
307585197,53
307585198,4
307585199,19
307585200,48
307585201,54
307585203,15
307585204,75
307585205,12
307585206,16
307585207,70
307585208,24
307585209,71
307585210,60
307585212,10
307585213,55
307585214,58
307585215,75
307585216,26
307585217,45
307585218,63
307585220,25
307585221,26
307585222,29
307585224,38
307585225,139
307585226,19
307585227,8
307585228,42
307585229,4
307585230,49
307585260,9
307585261,37
307585262,73
307585263,3
307585264,1
307585266,27
307585268,61
307585269,129
307585271,1
307585272,20
307585274,2
307585275,91
307585276,4
307585277,9
307585279,1
307585280,18
307585283,1
307585285,1
307585286,16
307585287,57
307585288,1
307585289,2
307585290,22
307585291,1
307585292,110
307585293,60
307585294,103
307585295,1
307585296,1
307585297,1
307585298,47
307585299,36
307585300,1
307585301,1
307585302,52
307585303,1
307585304,61
307585305,20
307585306,15
307585307,45
307585308,2
307585309,1
307585310,17
307585311,18
307585312,22
307585313,18
307585314,2
307585315,181
307585316,19
307585317,27
307585318,20
307585319,57
307585320,21
307585321,1
307585322,43
307585323,60
307585325,46
307585326,29
307585329,55
307585330,27
307585331,98
307585332,1
307585333,45
307585334,1
307585336,29
307585338,28
307585339,24
307585369,1
307585370,23
307585373,40
307585376,36
307585377,9
307585378,49
307585379,86
307585380,84
307585381,98
307585382,184
307585383,140
307585384,212
307585387,9
307585388,1
307585390,2
307585391,2
307585392,2
307585394,2
307585396,31
307585397,157
307585398,1
307585399,114
307585400,1
307585401,1
307585402,44
307585403,91
307585406,25
307585407,1
307585408,23
307585410,103
307585411,1
307585412,53
307585413,1
307585414,32
307585415,95
307585416,16
307585417,50
307585418,21
307585420,8
307585421,9
307585422,18
307585423,41
307585424,26
307585425,28
307585426,82
307585427,25
307585428,70
307585429,1
307585430,37
307585431,61
307585432,46
307585433,25
307585435,57
307585436,34
307585437,12
307585438,2
307585440,63
307585441,55
307585442,4
307585443,1
307585444,1
307585446,2
307585447,133
307585478,1
307585480,1
307585481,60
307585485,40
307585488,62
307585490,53
307585491,30
307585494,26
307585497,18
307585499,75
307585500,68
307585504,29
307585505,1
307585506,3
307585507,19
307585508,65
307585509,176
307585510,12
307585511,2
307585512,21
307585513,391
307585514,84
307585515,1
307585517,26
307585518,76
307585519,21
307585520,1
307585521,9
307585522,1
307585524,39
307585525,19
307585526,6
307585527,48
307585528,68
307585529,13
307585530,25
307585531,44
307585533,28
307585534,57
307585536,31
307585537,30
307585538,6
307585539,117
307585540,20
307585541,14
307585543,67
307585544,35
307585545,30
307585546,36
307585547,2
307585550,68
307585551,12
307585554,26
307585555,50
307585557,25
307585582,18
307585585,25
307585590,16
307585594,6
307585595,2
307585598,17
307585599,1
307585600,20
307585601,1
307585602,4
307585603,46
307585604,35
307585605,25
307585606,7
307585607,15
307585609,29
307585610,64
307585611,1
307585615,1
307585617,60
307585618,14
307585620,25
307585622,8
307585623,88
307585624,51
307585627,28
307585628,56
307585629,253
307585630,66
307585631,15
307585632,155
307585633,28
307585634,38
307585635,18
307585636,74
307585637,31
307585638,68
307585639,228
307585640,54
307585642,121
307585643,24
307585644,28
307585645,213
307585646,2
307585648,43
307585649,64
307585650,17
307585651,26
307585652,41
307585653,29
307585654,53
307585655,30
307585656,2
307585657,31
307585659,65
307585660,66
307585663,1
307585666,1
307585683,5
307585685,113
307585686,18
307585687,66
307585688,2
307585689,11
307585690,44
307585692,2
307585693,127
307585694,7
307585695,132
307585696,20
307585697,92
307585700,127
307585701,1
307585703,48
307585705,19
307585710,21
307585711,49
307585713,47
307585714,16
307585715,2
307585717,19
307585720,66
307585721,70
307585725,17
307585726,8
307585727,3
307585728,51
307585729,75
307585730,7
307585731,5
307585733,220
307585734,4
307585735,126
307585736,8
307585737,9
307585738,53
307585740,20
307585742,83
307585743,29
307585744,20
307585745,27
307585746,35
307585747,1
307585748,15
307585749,50
307585750,1
307585753,54
307585755,10
307585758,5
307585759,28
307585761,1
307585762,18
307585763,1
307585765,18
307585766,1
307585770,1
307585771,64
307585772,40
307585773,87
307585776,56
307585777,9
307585778,63
307585779,39
307585780,1
307585781,64
307585783,23
307585784,30
307585786,1
307585787,171
307585789,36
307585790,73
307585791,7
307585794,18
307585797,23
307585798,31
307585799,33
307585800,65
307585802,20
307585803,6
307585804,48
307585805,2
307585806,4
307585808,44
307585809,62
307585810,29
307585811,27
307585812,89
307585814,3
307585815,4
307585816,71
307585818,82
307585819,18
307585820,29
307585821,27
307585822,38
307585824,51
307585825,13
307585826,22
307585829,56
307585830,6
307585831,1
307585832,82
307585833,1
307585834,28
307585835,1
307585836,2
307585837,25
307585838,24
307585839,26
307585840,26
307585841,36
307585842,95
307585843,57
307585844,2
307585845,71
307585847,17
307585848,1
307585849,38
307585850,2
307585851,81
307585852,5
307585853,3
307585854,1
307585856,75
307585860,17
307585861,5
307585865,3
307585866,22
307585868,30
307585869,134
307585871,63
307585872,10
307585873,20
307585879,59
307585881,57
307585883,46
307585884,61
307585887,5
307585888,28
307585889,80
307585892,81
307585893,3
307585894,113
307585895,1
307585896,129
307585897,34
307585898,3
307585902,111
307585903,23
307585904,6
307585905,13
307585907,62
307585910,73
307585913,5
307585914,2
307585915,36
307585916,3
307585917,23
307585918,1
307585920,28
307585921,14
307585922,35
307585923,2
307585924,30
307585926,1
307585927,3
307585931,8
307585932,4
307585933,3
307585935,59
307585936,40
307585937,1
307585938,20
307585939,2
307585940,3
307585941,34
307585942,5
307585943,20
307585944,67
307585945,18
307585947,4
307585948,38
307585949,2
307585952,147
307585953,75
307585954,4
307585956,23
307585959,39
307585960,1
307585963,2
307585965,21
307585967,30
307585969,80
307585970,20
307585972,1
307585973,1
307585974,1
307585975,22
307585976,58
307585977,26
307585979,20
307585980,1
307585981,1
307585982,15
307585986,2
307585987,2
307585988,32
307585990,82
307585991,30
307585992,1
307585993,35
307585994,2
307585996,1
307585997,44
307585998,61
307585999,9
307586000,34
307586001,24
307586003,16
307586005,20
307586007,44
307586009,16
307586010,96
307586011,16
307586012,26
307586013,22
307586014,2
307586015,20
307586018,50
307586019,40
307586020,86
307586021,57
307586027,1
307586028,15
307586029,122
307586030,103
307586031,7
307586032,41
307586033,24
307586034,54
307586035,1
307586036,37
307586037,7
307586038,16
307586041,33
307586043,1
307586044,63
307586045,33
307586046,18
307586047,33
307586048,1
307586049,29
307586050,5
307586051,35
307586052,36
307586053,22
307586054,156
307586057,5
307586058,2
307586059,49
307586062,22
307586063,4
307586064,24
307586067,1
307586069,26
307586070,2
307586072,1
307586073,1
307586074,96
307586075,1
307586077,12
307586078,52
307586080,37
307586081,58
307586084,3
307586087,3
307586088,6
307586092,204
307586093,22
307586094,108
307586095,9
307586096,61
307586097,22
307586098,47
307586099,20
307586100,1
307586101,29
307586103,1
307586105,6
307586106,1
307586108,52
307586109,33
307586110,21
307586112,31
307586114,52
307586115,92
307586117,28
307586119,57
307586120,65
307586121,95
307586122,10
307586123,88
307586124,77
307586125,31
307586127,53
307586128,2
307586130,5
307586133,15
307586134,78
307586135,40
307586136,65
307586138,2
307586141,17
307586142,29
307586143,104
307586144,25
307586147,29
307586148,80
307586149,6
307586150,56
307586151,32
307586152,52
307586154,1
307586155,26
307586156,1
307586157,54
307586158,20
307586159,4
307586160,1
307586164,1
307586165,89
307586166,64
307586168,86
307586170,1
307586172,38
307586173,1
307586174,1
307586177,94
307586178,4
307586180,40
307586181,33
307586182,40
307586183,2
307586184,2
307586186,2
307586187,1
307586190,2
307586194,3
307586197,47
307586198,21
307586199,1
307586201,8
307586202,79
307586203,131
307586204,1
307586205,32
307586208,30
307586209,25
307586211,13
307586212,22
307586213,9
307586215,3
307586218,9
307586219,44
307586220,3
307586221,29
307586222,1
307586223,42
307586224,59
307586225,13
307586226,2
307586227,1
307586228,4
307586229,16
307586231,31
307586232,23
307586233,141
307586238,51
307586240,40
307586243,150
307586245,187
307586249,1
307586251,24
307586252,1
307586253,17
307586254,2
307586255,20
307586256,31
307586257,2
307586258,16
307586259,46
307586260,18
307586261,26
307586262,19
307586263,14
307586264,19
307586265,39
307586266,1
307586267,1
307586270,52
307586271,87
307586272,31
307586273,6
307586274,1
307586275,1
307586276,2
307586278,1
307586279,2
307586280,2
307586281,26
307586283,1
307586284,29
307586286,41
307586287,3
307586288,91
307586289,2
307586292,1
307586293,76
307586295,1
307586296,2
307586297,48
307586298,1
307586301,23
307586304,2
307586306,23
307586307,42
307586308,18
307586309,4
307586310,81
307586311,20
307586312,82
307586313,46
307586314,2
307586315,20
307586316,96
307586318,38
307586319,96
307586323,83
307586324,37
307586325,5
307586326,20
307586327,69
307586328,38
307586329,19
307586332,23
307586333,94
307586335,48
307586336,44
307586337,55
307586338,125
307586339,8
307586340,104
307586342,21
307586344,51
307586345,22
307586349,24
307586351,20
307586352,111
307586353,11
307586354,25
307586355,9
307586356,66
307586357,35
307586359,49
307586360,93
307586362,17
307586363,8
307586364,89
307586365,50
307586366,18
307586367,3
307586368,47
307586369,19
307586370,32
307586374,104
307586380,19
307586383,6
307586384,4
307586385,32
307586388,1
307586389,1
307586390,1
307586391,77
307586394,95
307586395,40
307586396,50
307586398,2
307586399,1
307586401,1
307586403,1
307586404,43
307586405,69
307586408,1
307586411,67
307586412,146
307586413,12
307586414,2
307586415,15
307586417,17
307586418,40
307586419,68
307586420,40
307586422,18
307586423,34
307586424,9
307586425,115
307586426,1
307586430,24
307586431,28
307586432,10
307586433,19
307586434,42
307586435,46
307586436,19
307586437,58
307586438,76
307586440,23
307586442,46
307586443,52
307586447,92
307586448,1
307586450,1
307586451,52
307586452,26
307586454,14
307586457,15
307586458,43
307586459,8
307586461,35
307586464,1
307586465,10
307586466,55
307586467,52
307586468,15
307586469,3
307586470,1
307586471,36
307586473,2
307586474,30
307586475,31
307586476,20
307586477,2
307586479,55
307586480,1
307586481,1
307586482,30
307586483,1
307586485,27
307586486,1
307586487,9
307586489,103
307586490,1
307586492,184
307586494,32
307586495,48
307586498,5
307586499,39
307586500,19
307586501,24
307586503,1
307586506,1
307586507,1
307586508,38
307586510,76
307586511,61
307586512,1
307586515,26
307586516,15
307586517,3
307586520,32
307586522,71
307586524,1
307586525,111
307586526,3
307586527,26
307586528,36
307586530,35
307586536,20
307586537,136
307586538,46
307586539,21
307586540,42
307586541,136
307586542,1
307586545,111
307586547,5
307586548,2
307586549,20
307586550,28
307586552,1
307586554,2
307586555,20
307586556,73
307586557,36
307586558,23
307586559,53
307586560,47
307586561,89
307586562,79
307586567,43
307586569,25
307586570,39
307586571,38
307586572,29
307586573,94
307586575,92
307586576,1
307586577,51
307586579,77
307586580,50
307586581,26
307586582,28
307586583,25
307586584,2
307586585,3
307586588,21
307586590,113
307586592,33
307586593,45
307586594,21
307586596,32
307586597,27
307586601,65
307586602,24
307586603,100
307586604,14
307586605,25
307586606,74
307586607,8
307586610,59
307586611,8
307586615,2
307586618,20
307586619,119
307586625,29
307586629,1
307586630,51
307586631,49
307586632,87
307586633,4
307586634,2
307586635,2
307586638,17
307586640,34
307586641,11
307586643,57
307586644,19
307586646,60
307586647,41
307586648,28
307586650,3
307586653,93
307586654,38
307586656,60
307586657,2
307586658,86
307586659,1
307586660,41
307586662,1
307586663,87
307586667,83
307586668,176
307586670,40
307586671,9
307586672,3
307586673,2
307586674,25
307586675,30
307586676,16
307586677,22
307586678,9
307586679,14
307586680,51
307586681,4
307586682,22
307586683,7
307586684,5
307586685,5
307586686,43
307586688,4
307586692,1
307586693,1
307586694,31
307586695,1
307586697,10
307586698,24
307586699,1
307586700,13
307586702,2
307586704,20
307586705,1
307586706,70
307586707,31
307586708,57
307586709,48
307586711,1
307586712,15
307586714,120
307586716,20
307586718,49
307586719,44
307586720,1
307586721,28
307586722,14
307586726,52
307586727,17
307586728,248
307586731,14
307586732,3
307586735,62
307586738,31
307586740,33
307586741,3
307586742,95
307586744,4
307586745,19
307586748,1
307586749,160
307586751,2
307586752,45
307586753,24
307586756,1
307586758,28
307586759,17
307586761,62
307586762,1
307586764,67
307586765,2
307586766,8
307586767,40
307586768,29
307586771,145
307586772,4
307586774,4
307586776,3
307586779,1
307586780,1
307586781,114
307586782,51
307586783,59
307586784,61
307586785,20
307586786,2
307586787,1
307586788,1
307586790,1
307586791,57
307586792,9
307586793,11
307586794,106
307586795,1
307586796,27
307586797,74
307586798,5
307586799,48
307586801,34
307586803,172
307586804,93
307586805,1
307586806,58
307586808,29
307586810,7
307586812,14
307586813,20
307586814,39
307586816,48
307586817,8
307586818,1
307586819,1
307586820,16
307586821,4
307586822,19
307586825,97
307586830,6
307586831,3
307586835,18
307586836,51
307586838,134
307586840,1
307586841,46
307586842,21
307586843,32
307586844,84
307586846,3
307586847,21
307586848,40
307586849,28
307586851,64
307586852,119
307586853,119
307586856,24
307586858,12
307586859,59
307586862,71
307586864,4
307586865,28
307586866,11
307586867,2
307586868,27
307586870,34
307586871,10
307586872,181
307586874,14
307586876,1
307586877,1
307586881,1
307586888,57
307586890,16
307586891,2
307586892,57
307586894,32
307586895,5
307586897,25
307586898,34
307586899,39
307586900,5
307586901,27
307586902,25
307586904,81
307586906,110
307586907,25
307586908,26
307586909,2
307586911,5
307586912,16
307586913,16
307586914,3
307586917,10
307586918,2
307586919,67
307586920,28
307586923,53
307586924,1
307586926,1
307586928,1
307586929,22
307586932,9
307586933,67
307586935,20
307586939,54
307586940,47
307586942,105
307586943,69
307586944,33
307586946,34
307586947,58
307586948,48
307586949,19
307586951,36
307586953,40
307586955,50
307586956,15
307586957,28
307586959,34
307586960,1
307586961,1
307586962,15
307586963,8
307586964,6
307586965,25
307586967,1
307586968,33
307586969,1
307586970,1
307586971,60
307586972,1
307586973,23
307586974,50
307586975,61
307586976,3
307586977,52
307586979,17
307586980,46
307586981,33
307586982,57
307586983,67
307586987,24
307586989,51
307586991,1
307586992,36
307586998,1
307586999,2
307587000,14
307587001,3
307587002,1
307587003,1
307587004,2
307587005,104
307587006,15
307587007,51
307587008,36
307587009,92
307587010,30
307587011,63
307587012,67
307587013,20
307587014,1
307587015,10
307587016,28
307587018,31
307587019,1
307587020,2
307587021,20
307587023,2
307587024,2
307587025,23
307587026,35
307587028,2
307587029,3
307587030,38
307587031,30
307587032,18
307587034,52
307587035,43
307587036,4
307587037,20
307587040,50
307587041,6
307587042,103
307587043,42
307587044,46
307587046,1
307587047,48
307587048,49
307587049,25
307587052,32
307587054,71
307587056,1
307587059,57
307587061,23
307587063,1
307587064,6
307587066,61
307587068,14
307587070,82
307587071,1
307587074,26
307587075,6
307587077,22
307587079,4
307587080,39
307587082,29
307587086,1
307587088,26
307587089,30
307587091,48
307587092,126
307587093,71
307587094,108
307587095,21
307587096,16
307587097,3
307587098,52
307587100,58
307587102,1
307587103,35
307587104,10
307587105,36
307587106,84
307587108,58
307587109,3
307587110,6
307587112,56
307587113,51
307587114,35
307587115,10
307587116,80
307587117,13
307587118,21
307587119,2
307587120,52
307587121,24
307587124,66
307587125,65
307587128,1
307587129,1
307587130,1
307587131,21
307587132,1
307587134,34
307587135,31
307587138,71
307587139,55
307587141,2
307587144,45
307587145,148
307587147,104
307587148,15
307587151,1
307587152,17
307587155,3
307587156,47
307587158,14
307587162,77
307587163,23
307587164,19
307587166,51
307587168,42
307587170,12
307587172,64
307587173,84
307587174,20
307587176,18
307587178,27
307587179,57
307587180,29
307587183,36
307587188,53
307587189,25
307587190,37
307587191,13
307587194,11
307587195,44
307587196,21
307587197,67
307587198,1
307587199,68
307587201,20
307587202,20
307587203,3
307587205,97
307587206,17
307587207,1
307587208,35
307587209,117
307587211,72
307587212,2
307587213,37
307587214,21
307587216,14
307587217,52
307587218,28
307587219,52
307587220,9
307587221,23
307587222,51
307587223,51
307587224,39
307587225,22
307587226,88
307587228,1
307587229,1
307587230,2
307587231,2
307587232,45
307587233,1
307587234,51
307587235,8
307587237,34
307587238,1
307587240,2
307587241,108
307587243,4
307587245,2
307587247,74
307587248,171
307587252,64
307587254,113
307587255,1
307587257,2
307587258,51
307587259,105
307587260,2
307587261,20
307587262,55
307587265,46
307587266,62
307587267,82
307587268,13
307587269,1
307587271,22
307587272,67
307587273,21
307587274,1
307587276,8
307587277,14
307587278,6
307587279,89
307587280,21
307587281,111
307587282,112
307587284,1
307587285,62
307587286,2
307587289,36
307587290,15
307587294,4
307587298,2
307587299,5
307587300,22
307587302,18
307587304,10
307587305,1
307587306,1
307587307,14
307587308,54
307587309,38
307587312,14
307587314,68
307587315,28
307587316,20
307587317,22
307587318,4
307587319,166
307587320,21
307587321,17
307587322,49
307587323,5
307587324,55
307587327,46
307587328,1
307587329,38
307587332,2
307587333,5
307587335,46
307587336,2
307587337,1
307587341,3
307587343,1
307587348,2
307587349,37
307587350,174
307587351,1
307587354,45
307587355,1
307587360,1
307587364,24
307587365,81
307587366,5
307587367,1
307587368,1
307587369,35
307587372,1
307587373,30
307587374,40
307587376,129
307587377,5
307587378,3
307587379,64
307587381,2
307587382,83
307590932,47
307591047,19
307591048,15
307591148,6
307591156,2
307591254,19
307591257,1
307591258,29
307591259,22
307591263,68
307591362,34
307591363,34
307591368,68
307591369,14
307591475,1
307591478,42
307591479,42
307591481,29
307591580,34
307591588,42
307591590,64
307591686,61
307591687,1
307591689,2
307591691,2
307591697,46
307591797,5
307591798,2
307591802,9
307591803,28
307591806,26
307591807,22
307591903,27
307591905,58
307591909,35
307592013,25
307592014,1
307592015,14
307592120,2
307592228,2
307592229,62
307592230,26
307592331,18
307592340,44
307592439,5
307592440,13
307592452,2
307592556,2
307592560,2
307592643,2
307592645,15
307592649,1
307592661,2
307592662,7
307592664,117
307592668,32
307592673,60
307592683,3
307592684,50
307592686,14
307592691,23
307592692,63
307592693,4
307592694,31
307592701,2
307592707,46
307592754,45
307592765,1
307592767,17
307592775,8
307592779,26
307592786,42
307592797,11
307592802,63
307592806,139
307592874,63
307592884,1
307592885,18
307592909,26
307592915,3
307592973,1
307592992,8
307592994,2
307593003,29
307593011,69
307593013,18
307593021,94
307593027,2
307593079,63
307593080,45
307593097,9
307593103,1
307593116,3
307593120,1
307593122,13
307593124,1
307593126,48
307593136,1
307593146,2
307593147,57
307593195,1
307593208,120
307593209,5
307593211,9
307593224,1
307593230,1
307593233,26
307593234,105
307593236,56
307593237,47
307593238,1
307593239,112
307593240,17
307593249,1
307593301,67
307593302,125
307593303,126
307593304,100
307593305,2
307593306,36
307593307,50
307593322,26
307593323,1
307593336,7
307593338,83
307593343,15
307593352,24
307593411,5
307593414,40
307593417,62
307593418,1
307593419,34
307593427,45
307593431,18
307593433,9
307593434,106
307593437,32
307593446,4
307593447,9
307593448,10
307593449,3
307593452,1
307593453,16
307593454,1
307593466,7
307593522,1
307593523,19
307593524,161
307593526,21
307593527,61
307593529,64
307593535,1
307593539,61
307593541,86
307593543,18
307593544,28
307593554,138
307593636,1
307593637,19
307593642,4
307593652,60
307593668,27
307593674,5
307593733,8
307593734,74
307593735,10
307593737,47
307593747,47
307593750,2
307593754,76
307593756,255
307593761,14
307593765,65
307593773,49
307593780,1
307593792,119
307593795,1
307593845,36
307593849,42
307593854,71
307593857,1
307593859,39
307593862,31
307593863,3
307593866,43
307593867,18
307593869,78
307593875,23
307593880,25
307593890,1
307593894,15
307593898,33
307593949,5
307593951,29
307593953,1
307593955,53
307593956,43
307593958,55
307593963,1
307593964,36
307593966,59
307593969,52
307593990,1
307593993,22
307593995,2
307593996,2
307593998,20
307593999,104
307594000,18
307594002,2
307594014,32
307594058,2
307594063,2
307594064,4
307594067,50
307594081,22
307594082,18
307594084,76
307594085,36
307594087,31
307594102,86
307594103,23
307594110,111
307594111,1
307594112,7
307594116,6
307594122,21
307594172,46
307594173,5
307594174,1
307594176,5
307594179,6
307594188,106
307594191,4
307594201,59
307594209,108
307594213,47
307594223,6
307594225,18
307594226,15
307594229,1
307594230,44
307594291,1
307594309,42
307594319,25
307594326,48
307594329,53
307594341,35
308305185,38
308305583,186
308305616,55
308305817,61
308305823,35
308306001,52
308306134,77
308306567,36
309126228,113
309126229,48
309126230,99
309126231,56
309126232,2
309126551,1
309126587,60
309126875,36
309127010,136
309127201,166
309127844,93
309127845,73
309959178,98
309959723,105
309959724,40
309959800,104
309959801,84
309959820,55
309959822,113
309959852,55
